,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.6040039575421305,0.25982144937801016,-0.0033862025919294296,0.3441825081641204,0.2632076519699396,0.39599604245786946,rice,BMF136,1
1,500,1.0,0.5873097997863538,0.3037759606063325,-0.000682827056048706,0.2835338391800213,0.3044587876623812,0.4126902002136462,rice,BMF136,1
2,1000,1.0,0.7126651564801302,0.5093975968888019,0.0036234172608201652,0.20326755959132825,0.5057741796279818,0.2873348435198698,rice,BMF136,1
3,1700,1.0,0.6974268479214549,0.609473686268291,0.0007892251789944052,0.08795316165316391,0.6086844610892966,0.30257315207854507,rice,BMF136,1
