,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,41.0,15.0,820nm,56225,20240725_0725rice_USDA_Pho1[K]#11_2_DA,3,0.041,rice,Pho1[K]#11,2,-2.299672789998755
4,4,p700_reference,46.0,20.0,820nm,56237,20240725_0725rice_USDA_Pho1[K]#11_2_DA,4,0.046,rice,Pho1[K]#11,2,-2.300163605000622
5,5,p700_reference,51.0,25.0,820nm,56227,20240725_0725rice_USDA_Pho1[K]#11_2_DA,5,0.051,rice,Pho1[K]#11,2,-2.2997545924990663
6,6,p700_reference,56.0,30.0,820nm,56231,20240725_0725rice_USDA_Pho1[K]#11_2_DA,6,0.056,rice,Pho1[K]#11,2,-2.2999181974996885
7,7,p700_reference,61.0,35.0,820nm,56217,20240725_0725rice_USDA_Pho1[K]#11_2_DA,7,0.061,rice,Pho1[K]#11,2,-2.29934557999751
8,8,p700_reference,66.0,40.0,820nm,56231,20240725_0725rice_USDA_Pho1[K]#11_2_DA,8,0.066,rice,Pho1[K]#11,2,-2.2999181974996885
9,9,p700_reference,71.0,45.0,820nm,56223,20240725_0725rice_USDA_Pho1[K]#11_2_DA,9,0.071,rice,Pho1[K]#11,2,-2.2995909874984437
10,10,p700_reference,76.0,50.0,820nm,56224,20240725_0725rice_USDA_Pho1[K]#11_2_DA,10,0.076,rice,Pho1[K]#11,2,-2.2996318887485994
11,11,p700_reference,81.0,55.0,820nm,56219,20240725_0725rice_USDA_Pho1[K]#11_2_DA,11,0.081,rice,Pho1[K]#11,2,-2.299427382497821
12,12,p700_reference,86.0,60.0,820nm,56209,20240725_0725rice_USDA_Pho1[K]#11_2_DA,12,0.086,rice,Pho1[K]#11,2,-2.2990183699962654
13,13,p700_reference,91.0,65.0,820nm,56227,20240725_0725rice_USDA_Pho1[K]#11_2_DA,13,0.091,rice,Pho1[K]#11,2,-2.2997545924990663
14,14,p700_reference,96.0,70.0,820nm,56227,20240725_0725rice_USDA_Pho1[K]#11_2_DA,14,0.096,rice,Pho1[K]#11,2,-2.2997545924990663
15,15,p700_reference,101.0,75.0,820nm,56223,20240725_0725rice_USDA_Pho1[K]#11_2_DA,15,0.101,rice,Pho1[K]#11,2,-2.2995909874984437
16,16,p700_reference,106.0,80.0,820nm,56219,20240725_0725rice_USDA_Pho1[K]#11_2_DA,16,0.106,rice,Pho1[K]#11,2,-2.299427382497821
17,17,p700_reference,111.0,85.0,820nm,56223,20240725_0725rice_USDA_Pho1[K]#11_2_DA,17,0.111,rice,Pho1[K]#11,2,-2.2995909874984437
18,18,p700_reference,116.0,90.0,820nm,56230,20240725_0725rice_USDA_Pho1[K]#11_2_DA,18,0.116,rice,Pho1[K]#11,2,-2.299877296249533
19,19,p700_reference,121.0,95.0,820nm,56229,20240725_0725rice_USDA_Pho1[K]#11_2_DA,19,0.121,rice,Pho1[K]#11,2,-2.299836394999377
20,20,p700_reference,126.0,100.0,820nm,56227,20240725_0725rice_USDA_Pho1[K]#11_2_DA,20,0.126,rice,Pho1[K]#11,2,-2.2997545924990663
21,21,p700_reference,131.0,105.0,820nm,56232,20240725_0725rice_USDA_Pho1[K]#11_2_DA,21,0.131,rice,Pho1[K]#11,2,-2.299959098749844
22,22,p700_reference,136.0,110.0,820nm,56234,20240725_0725rice_USDA_Pho1[K]#11_2_DA,22,0.136,rice,Pho1[K]#11,2,-2.3000409012501555
23,23,p700_reference,141.0,115.0,820nm,56238,20240725_0725rice_USDA_Pho1[K]#11_2_DA,23,0.141,rice,Pho1[K]#11,2,-2.3002045062507777
24,24,p700_reference,146.0,120.0,820nm,56235,20240725_0725rice_USDA_Pho1[K]#11_2_DA,24,0.146,rice,Pho1[K]#11,2,-2.3000818025003107
25,25,p700_reference,151.0,125.0,820nm,56232,20240725_0725rice_USDA_Pho1[K]#11_2_DA,25,0.151,rice,Pho1[K]#11,2,-2.299959098749844
26,26,p700_reference,156.0,130.0,820nm,56237,20240725_0725rice_USDA_Pho1[K]#11_2_DA,26,0.156,rice,Pho1[K]#11,2,-2.300163605000622
27,27,p700_reference,161.0,135.0,820nm,56229,20240725_0725rice_USDA_Pho1[K]#11_2_DA,27,0.161,rice,Pho1[K]#11,2,-2.299836394999377
28,28,p700_reference,166.0,140.0,820nm,56233,20240725_0725rice_USDA_Pho1[K]#11_2_DA,28,0.166,rice,Pho1[K]#11,2,-2.3
29,29,p700_reference,171.0,145.0,820nm,56230,20240725_0725rice_USDA_Pho1[K]#11_2_DA,29,0.171,rice,Pho1[K]#11,2,-2.299877296249533
30,30,p700_reference,176.0,150.0,820nm,56241,20240725_0725rice_USDA_Pho1[K]#11_2_DA,30,0.176,rice,Pho1[K]#11,2,-2.3003272100012446
31,31,p700_reference,181.0,155.0,820nm,56233,20240725_0725rice_USDA_Pho1[K]#11_2_DA,31,0.181,rice,Pho1[K]#11,2,-2.3
32,32,p700_reference,186.0,160.0,820nm,56235,20240725_0725rice_USDA_Pho1[K]#11_2_DA,32,0.186,rice,Pho1[K]#11,2,-2.3000818025003107
33,33,p700_reference,191.0,165.0,820nm,56224,20240725_0725rice_USDA_Pho1[K]#11_2_DA,33,0.191,rice,Pho1[K]#11,2,-2.2996318887485994
