,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,40.0,15.0,820nm,52827,20240725_0725rice_USDA_Pho1[K]#22_1_DA,3,0.04,rice,Pho1[K]#22,1,-2.2996024185469035
4,4,p700_reference,45.0,20.0,820nm,52821,20240725_0725rice_USDA_Pho1[K]#22_1_DA,4,0.045,rice,Pho1[K]#22,1,-2.2993412336507086
5,5,p700_reference,50.0,25.0,820nm,52823,20240725_0725rice_USDA_Pho1[K]#22_1_DA,5,0.05,rice,Pho1[K]#22,1,-2.2994282952827736
6,6,p700_reference,55.0,30.0,820nm,52819,20240725_0725rice_USDA_Pho1[K]#22_1_DA,6,0.055,rice,Pho1[K]#22,1,-2.2992541720186437
7,7,p700_reference,60.0,35.0,820nm,52823,20240725_0725rice_USDA_Pho1[K]#22_1_DA,7,0.06,rice,Pho1[K]#22,1,-2.2994282952827736
8,8,p700_reference,65.0,40.0,820nm,52825,20240725_0725rice_USDA_Pho1[K]#22_1_DA,8,0.065,rice,Pho1[K]#22,1,-2.2995153569148385
9,9,p700_reference,70.0,45.0,820nm,52835,20240725_0725rice_USDA_Pho1[K]#22_1_DA,9,0.07,rice,Pho1[K]#22,1,-2.299950665075163
10,10,p700_reference,75.0,50.0,820nm,52835,20240725_0725rice_USDA_Pho1[K]#22_1_DA,10,0.075,rice,Pho1[K]#22,1,-2.299950665075163
11,11,p700_reference,80.0,55.0,820nm,52819,20240725_0725rice_USDA_Pho1[K]#22_1_DA,11,0.08,rice,Pho1[K]#22,1,-2.2992541720186437
12,12,p700_reference,85.0,60.0,820nm,52825,20240725_0725rice_USDA_Pho1[K]#22_1_DA,12,0.085,rice,Pho1[K]#22,1,-2.2995153569148385
13,13,p700_reference,90.0,65.0,820nm,52821,20240725_0725rice_USDA_Pho1[K]#22_1_DA,13,0.09,rice,Pho1[K]#22,1,-2.2993412336507086
14,14,p700_reference,95.0,70.0,820nm,52811,20240725_0725rice_USDA_Pho1[K]#22_1_DA,14,0.095,rice,Pho1[K]#22,1,-2.298905925490384
