,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,42.0,15.0,820nm,52375,20240725_0725rice_USDA_Pho1DL80[K]#10_1_DA,3,0.042,rice,Pho1DL80[K]#10,1,-2.2993034409305437
4,4,p700_reference,47.0,20.0,820nm,52363,20240725_0725rice_USDA_Pho1DL80[K]#10_1_DA,4,0.047,rice,Pho1DL80[K]#10,1,-2.2987766315502824
5,5,p700_reference,52.0,25.0,820nm,52375,20240725_0725rice_USDA_Pho1DL80[K]#10_1_DA,5,0.052,rice,Pho1DL80[K]#10,1,-2.2993034409305437
6,6,p700_reference,57.0,30.0,820nm,52371,20240725_0725rice_USDA_Pho1DL80[K]#10_1_DA,6,0.057,rice,Pho1DL80[K]#10,1,-2.29912783780379
7,7,p700_reference,62.0,35.0,820nm,52369,20240725_0725rice_USDA_Pho1DL80[K]#10_1_DA,7,0.062,rice,Pho1DL80[K]#10,1,-2.299040036240413
8,8,p700_reference,67.0,40.0,820nm,52367,20240725_0725rice_USDA_Pho1DL80[K]#10_1_DA,8,0.067,rice,Pho1DL80[K]#10,1,-2.2989522346770364
9,9,p700_reference,72.0,45.0,820nm,52377,20240725_0725rice_USDA_Pho1DL80[K]#10_1_DA,9,0.072,rice,Pho1DL80[K]#10,1,-2.2993912424939205
10,10,p700_reference,77.0,50.0,820nm,52373,20240725_0725rice_USDA_Pho1DL80[K]#10_1_DA,10,0.077,rice,Pho1DL80[K]#10,1,-2.2992156393671666
11,11,p700_reference,82.0,55.0,820nm,52377,20240725_0725rice_USDA_Pho1DL80[K]#10_1_DA,11,0.082,rice,Pho1DL80[K]#10,1,-2.2993912424939205
12,12,p700_reference,87.0,60.0,820nm,52386,20240725_0725rice_USDA_Pho1DL80[K]#10_1_DA,12,0.087,rice,Pho1DL80[K]#10,1,-2.299786349529116
13,13,p700_reference,92.0,65.0,820nm,52389,20240725_0725rice_USDA_Pho1DL80[K]#10_1_DA,13,0.092,rice,Pho1DL80[K]#10,1,-2.2999180518741813
14,14,p700_reference,97.0,70.0,820nm,52382,20240725_0725rice_USDA_Pho1DL80[K]#10_1_DA,14,0.097,rice,Pho1DL80[K]#10,1,-2.2996107464023625
