,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,42.0,15.0,820nm,52459,20240725_0725rice_USDA_BMF136_1_DA,3,0.042,rice,BMF136,1,-2.2996025519014105
4,4,p700_reference,47.0,20.0,820nm,52463,20240725_0725rice_USDA_BMF136_1_DA,4,0.047,rice,BMF136,1,-2.299777896650788
5,5,p700_reference,52.0,25.0,820nm,52455,20240725_0725rice_USDA_BMF136_1_DA,5,0.052,rice,BMF136,1,-2.2994272071520325
6,6,p700_reference,57.0,30.0,820nm,52465,20240725_0725rice_USDA_BMF136_1_DA,6,0.057,rice,BMF136,1,-2.299865569025477
7,7,p700_reference,62.0,35.0,820nm,52450,20240725_0725rice_USDA_BMF136_1_DA,7,0.062,rice,BMF136,1,-2.2992080262153105
8,8,p700_reference,67.0,40.0,820nm,52465,20240725_0725rice_USDA_BMF136_1_DA,8,0.067,rice,BMF136,1,-2.299865569025477
9,9,p700_reference,72.0,45.0,820nm,52452,20240725_0725rice_USDA_BMF136_1_DA,9,0.072,rice,BMF136,1,-2.299295698589999
10,10,p700_reference,77.0,50.0,820nm,52459,20240725_0725rice_USDA_BMF136_1_DA,10,0.077,rice,BMF136,1,-2.2996025519014105
11,11,p700_reference,82.0,55.0,820nm,52457,20240725_0725rice_USDA_BMF136_1_DA,11,0.082,rice,BMF136,1,-2.2995148795267215
12,12,p700_reference,87.0,60.0,820nm,52467,20240725_0725rice_USDA_BMF136_1_DA,12,0.087,rice,BMF136,1,-2.299953241400166
13,13,p700_reference,92.0,65.0,820nm,52470,20240725_0725rice_USDA_BMF136_1_DA,13,0.092,rice,BMF136,1,-2.3000847499621995
14,14,p700_reference,97.0,70.0,820nm,52463,20240725_0725rice_USDA_BMF136_1_DA,14,0.097,rice,BMF136,1,-2.299777896650788
15,15,p700_reference,102.0,75.0,820nm,52471,20240725_0725rice_USDA_BMF136_1_DA,15,0.102,rice,BMF136,1,-2.3001285861495435
16,16,p700_reference,107.0,80.0,820nm,52473,20240725_0725rice_USDA_BMF136_1_DA,16,0.107,rice,BMF136,1,-2.3002162585242325
17,17,p700_reference,112.0,85.0,820nm,52459,20240725_0725rice_USDA_BMF136_1_DA,17,0.112,rice,BMF136,1,-2.2996025519014105
18,18,p700_reference,117.0,90.0,820nm,52458,20240725_0725rice_USDA_BMF136_1_DA,18,0.117,rice,BMF136,1,-2.299558715714066
19,19,p700_reference,122.0,95.0,820nm,52469,20240725_0725rice_USDA_BMF136_1_DA,19,0.122,rice,BMF136,1,-2.3000409137748545
20,20,p700_reference,127.0,100.0,820nm,52463,20240725_0725rice_USDA_BMF136_1_DA,20,0.127,rice,BMF136,1,-2.299777896650788
21,21,p700_reference,132.0,105.0,820nm,52465,20240725_0725rice_USDA_BMF136_1_DA,21,0.132,rice,BMF136,1,-2.299865569025477
22,22,p700_reference,137.0,110.0,820nm,52464,20240725_0725rice_USDA_BMF136_1_DA,22,0.137,rice,BMF136,1,-2.2998217328381325
23,23,p700_reference,142.0,115.0,820nm,52475,20240725_0725rice_USDA_BMF136_1_DA,23,0.142,rice,BMF136,1,-2.300303930898921
24,24,p700_reference,147.0,120.0,820nm,52463,20240725_0725rice_USDA_BMF136_1_DA,24,0.147,rice,BMF136,1,-2.299777896650788
25,25,p700_reference,152.0,125.0,820nm,52475,20240725_0725rice_USDA_BMF136_1_DA,25,0.152,rice,BMF136,1,-2.300303930898921
26,26,p700_reference,157.0,130.0,820nm,52475,20240725_0725rice_USDA_BMF136_1_DA,26,0.157,rice,BMF136,1,-2.300303930898921
27,27,p700_reference,162.0,135.0,820nm,52475,20240725_0725rice_USDA_BMF136_1_DA,27,0.162,rice,BMF136,1,-2.300303930898921
28,28,p700_reference,167.0,140.0,820nm,52475,20240725_0725rice_USDA_BMF136_1_DA,28,0.167,rice,BMF136,1,-2.300303930898921
29,29,p700_reference,172.0,145.0,820nm,52475,20240725_0725rice_USDA_BMF136_1_DA,29,0.172,rice,BMF136,1,-2.300303930898921
30,30,p700_reference,177.0,150.0,820nm,52473,20240725_0725rice_USDA_BMF136_1_DA,30,0.177,rice,BMF136,1,-2.3002162585242325
31,31,p700_reference,182.0,155.0,820nm,52469,20240725_0725rice_USDA_BMF136_1_DA,31,0.182,rice,BMF136,1,-2.3000409137748545
