,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.6070144045991829,0.30960537920542114,-0.00023882481829320994,0.29740902539376174,0.3098442040237144,0.3929855954008171,rice,TC65,1
1,500,1.0,0.5682347550957502,0.31417153255718977,0.0004428601187965901,0.2540632225385604,0.3137286724383932,0.43176524490424983,rice,TC65,1
2,1000,1.0,0.6207720637844671,0.42913656787075666,-0.001103435719230455,0.19163549591371049,0.4302400035899871,0.37922793621553286,rice,TC65,1
3,1700,1.0,0.6790348492054702,0.5860864424633115,0.00028272095560798313,0.09294840674215865,0.5858037215077035,0.3209651507945298,rice,TC65,1
