,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,40.0,15.0,820nm,56465,20240725_0725rice_USDA_aPho1DL80_1_DA,3,0.04,rice,aPho1DL80,1,-2.2994814475557326
4,4,p700_reference,45.0,20.0,820nm,56465,20240725_0725rice_USDA_aPho1DL80_1_DA,4,0.045,rice,aPho1DL80,1,-2.2994814475557326
5,5,p700_reference,50.0,25.0,820nm,56473,20240725_0725rice_USDA_aPho1DL80_1_DA,5,0.05,rice,aPho1DL80,1,-2.2998072396673144
6,6,p700_reference,55.0,30.0,820nm,56461,20240725_0725rice_USDA_aPho1DL80_1_DA,6,0.055,rice,aPho1DL80,1,-2.299318551499942
7,7,p700_reference,60.0,35.0,820nm,56457,20240725_0725rice_USDA_aPho1DL80_1_DA,7,0.06,rice,aPho1DL80,1,-2.2991556554441512
8,8,p700_reference,65.0,40.0,820nm,56470,20240725_0725rice_USDA_aPho1DL80_1_DA,8,0.065,rice,aPho1DL80,1,-2.299685067625471
9,9,p700_reference,70.0,45.0,820nm,56475,20240725_0725rice_USDA_aPho1DL80_1_DA,9,0.07,rice,aPho1DL80,1,-2.2998886876952094
10,10,p700_reference,75.0,50.0,820nm,56459,20240725_0725rice_USDA_aPho1DL80_1_DA,10,0.075,rice,aPho1DL80,1,-2.2992371034720467
11,11,p700_reference,80.0,55.0,820nm,56451,20240725_0725rice_USDA_aPho1DL80_1_DA,11,0.08,rice,aPho1DL80,1,-2.2989113113604653
12,12,p700_reference,85.0,60.0,820nm,56466,20240725_0725rice_USDA_aPho1DL80_1_DA,12,0.085,rice,aPho1DL80,1,-2.2995221715696808
13,13,p700_reference,90.0,65.0,820nm,56471,20240725_0725rice_USDA_aPho1DL80_1_DA,13,0.09,rice,aPho1DL80,1,-2.299725791639419
14,14,p700_reference,95.0,70.0,820nm,56470,20240725_0725rice_USDA_aPho1DL80_1_DA,14,0.095,rice,aPho1DL80,1,-2.299685067625471
15,15,p700_reference,100.0,75.0,820nm,56466,20240725_0725rice_USDA_aPho1DL80_1_DA,15,0.1,rice,aPho1DL80,1,-2.2995221715696808
16,16,p700_reference,105.0,80.0,820nm,56473,20240725_0725rice_USDA_aPho1DL80_1_DA,16,0.105,rice,aPho1DL80,1,-2.2998072396673144
17,17,p700_reference,110.0,85.0,820nm,56474,20240725_0725rice_USDA_aPho1DL80_1_DA,17,0.11,rice,aPho1DL80,1,-2.2998479636812617
18,18,p700_reference,115.0,90.0,820nm,56475,20240725_0725rice_USDA_aPho1DL80_1_DA,18,0.115,rice,aPho1DL80,1,-2.2998886876952094
19,19,p700_reference,120.0,95.0,820nm,56478,20240725_0725rice_USDA_aPho1DL80_1_DA,19,0.12,rice,aPho1DL80,1,-2.3000108597370525
20,20,p700_reference,125.0,100.0,820nm,56463,20240725_0725rice_USDA_aPho1DL80_1_DA,20,0.125,rice,aPho1DL80,1,-2.2993999995278376
21,21,p700_reference,130.0,105.0,820nm,56477,20240725_0725rice_USDA_aPho1DL80_1_DA,21,0.13,rice,aPho1DL80,1,-2.299970135723105
22,22,p700_reference,135.0,110.0,820nm,56477,20240725_0725rice_USDA_aPho1DL80_1_DA,22,0.135,rice,aPho1DL80,1,-2.299970135723105
23,23,p700_reference,140.0,115.0,820nm,56463,20240725_0725rice_USDA_aPho1DL80_1_DA,23,0.14,rice,aPho1DL80,1,-2.2993999995278376
24,24,p700_reference,145.0,120.0,820nm,56473,20240725_0725rice_USDA_aPho1DL80_1_DA,24,0.145,rice,aPho1DL80,1,-2.2998072396673144
25,25,p700_reference,150.0,125.0,820nm,56465,20240725_0725rice_USDA_aPho1DL80_1_DA,25,0.15,rice,aPho1DL80,1,-2.2994814475557326
26,26,p700_reference,155.0,130.0,820nm,56474,20240725_0725rice_USDA_aPho1DL80_1_DA,26,0.155,rice,aPho1DL80,1,-2.2998479636812617
