,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,42.0,15.0,820nm,64804,20240725_0725rice_USDA_BMF136_2_DA,3,0.042,rice,BMF136,2,-2.2991485160733016
4,4,p700_reference,47.0,20.0,820nm,64815,20240725_0725rice_USDA_BMF136_2_DA,4,0.047,rice,BMF136,2,-2.299538779539705
5,5,p700_reference,52.0,25.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,5,0.052,rice,BMF136,2,-2.299964521503054
6,6,p700_reference,57.0,30.0,820nm,64835,20240725_0725rice_USDA_BMF136_2_DA,6,0.057,rice,BMF136,2,-2.30024834947862
7,7,p700_reference,62.0,35.0,820nm,64823,20240725_0725rice_USDA_BMF136_2_DA,7,0.062,rice,BMF136,2,-2.2998226075152712
8,8,p700_reference,67.0,40.0,820nm,64829,20240725_0725rice_USDA_BMF136_2_DA,8,0.067,rice,BMF136,2,-2.300035478496946
9,9,p700_reference,72.0,45.0,820nm,64839,20240725_0725rice_USDA_BMF136_2_DA,9,0.072,rice,BMF136,2,-2.300390263466403
10,10,p700_reference,77.0,50.0,820nm,64839,20240725_0725rice_USDA_BMF136_2_DA,10,0.077,rice,BMF136,2,-2.300390263466403
11,11,p700_reference,82.0,55.0,820nm,64851,20240725_0725rice_USDA_BMF136_2_DA,11,0.082,rice,BMF136,2,-2.3008160054297524
12,12,p700_reference,87.0,60.0,820nm,64823,20240725_0725rice_USDA_BMF136_2_DA,12,0.087,rice,BMF136,2,-2.2998226075152712
13,13,p700_reference,92.0,65.0,820nm,64839,20240725_0725rice_USDA_BMF136_2_DA,13,0.092,rice,BMF136,2,-2.300390263466403
14,14,p700_reference,97.0,70.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,14,0.097,rice,BMF136,2,-2.300106435490837
15,15,p700_reference,102.0,75.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,15,0.102,rice,BMF136,2,-2.300106435490837
16,16,p700_reference,107.0,80.0,820nm,64825,20240725_0725rice_USDA_BMF136_2_DA,16,0.107,rice,BMF136,2,-2.2998935645091625
17,17,p700_reference,112.0,85.0,820nm,64823,20240725_0725rice_USDA_BMF136_2_DA,17,0.112,rice,BMF136,2,-2.2998226075152712
18,18,p700_reference,117.0,90.0,820nm,64841,20240725_0725rice_USDA_BMF136_2_DA,18,0.117,rice,BMF136,2,-2.3004612204602948
19,19,p700_reference,122.0,95.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,19,0.122,rice,BMF136,2,-2.299964521503054
20,20,p700_reference,127.0,100.0,820nm,64822,20240725_0725rice_USDA_BMF136_2_DA,20,0.127,rice,BMF136,2,-2.299787129018325
21,21,p700_reference,132.0,105.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,21,0.132,rice,BMF136,2,-2.300106435490837
22,22,p700_reference,137.0,110.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,22,0.137,rice,BMF136,2,-2.300106435490837
23,23,p700_reference,142.0,115.0,820nm,64829,20240725_0725rice_USDA_BMF136_2_DA,23,0.142,rice,BMF136,2,-2.300035478496946
24,24,p700_reference,147.0,120.0,820nm,64819,20240725_0725rice_USDA_BMF136_2_DA,24,0.147,rice,BMF136,2,-2.299680693527488
25,25,p700_reference,152.0,125.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,25,0.152,rice,BMF136,2,-2.299964521503054
26,26,p700_reference,157.0,130.0,820nm,64814,20240725_0725rice_USDA_BMF136_2_DA,26,0.157,rice,BMF136,2,-2.299503301042759
27,27,p700_reference,162.0,135.0,820nm,64833,20240725_0725rice_USDA_BMF136_2_DA,27,0.162,rice,BMF136,2,-2.300177392484729
28,28,p700_reference,167.0,140.0,820nm,64819,20240725_0725rice_USDA_BMF136_2_DA,28,0.167,rice,BMF136,2,-2.299680693527488
29,29,p700_reference,172.0,145.0,820nm,64841,20240725_0725rice_USDA_BMF136_2_DA,29,0.172,rice,BMF136,2,-2.3004612204602948
30,30,p700_reference,177.0,150.0,820nm,64819,20240725_0725rice_USDA_BMF136_2_DA,30,0.177,rice,BMF136,2,-2.299680693527488
31,31,p700_reference,182.0,155.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,31,0.182,rice,BMF136,2,-2.300106435490837
32,32,p700_reference,187.0,160.0,820nm,64830,20240725_0725rice_USDA_BMF136_2_DA,32,0.187,rice,BMF136,2,-2.300070956993891
33,33,p700_reference,192.0,165.0,820nm,64819,20240725_0725rice_USDA_BMF136_2_DA,33,0.192,rice,BMF136,2,-2.299680693527488
34,34,p700_reference,197.0,170.0,820nm,64826,20240725_0725rice_USDA_BMF136_2_DA,34,0.197,rice,BMF136,2,-2.299929043006108
35,35,p700_reference,202.0,175.0,820nm,64821,20240725_0725rice_USDA_BMF136_2_DA,35,0.202,rice,BMF136,2,-2.2997516505213795
36,36,p700_reference,207.0,180.0,820nm,64829,20240725_0725rice_USDA_BMF136_2_DA,36,0.207,rice,BMF136,2,-2.300035478496946
37,37,p700_reference,212.0,185.0,820nm,64811,20240725_0725rice_USDA_BMF136_2_DA,37,0.212,rice,BMF136,2,-2.299396865551922
38,38,p700_reference,217.0,190.0,820nm,64817,20240725_0725rice_USDA_BMF136_2_DA,38,0.217,rice,BMF136,2,-2.299609736533596
39,39,p700_reference,222.0,195.0,820nm,64829,20240725_0725rice_USDA_BMF136_2_DA,39,0.222,rice,BMF136,2,-2.300035478496946
40,40,p700_reference,227.0,200.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,40,0.227,rice,BMF136,2,-2.300106435490837
41,41,p700_reference,232.0,205.0,820nm,64819,20240725_0725rice_USDA_BMF136_2_DA,41,0.232,rice,BMF136,2,-2.299680693527488
42,42,p700_reference,237.0,210.0,820nm,64821,20240725_0725rice_USDA_BMF136_2_DA,42,0.237,rice,BMF136,2,-2.2997516505213795
43,43,p700_reference,242.0,215.0,820nm,64822,20240725_0725rice_USDA_BMF136_2_DA,43,0.242,rice,BMF136,2,-2.299787129018325
44,44,p700_reference,247.0,220.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,44,0.247,rice,BMF136,2,-2.299964521503054
45,45,p700_reference,252.0,225.0,820nm,64819,20240725_0725rice_USDA_BMF136_2_DA,45,0.252,rice,BMF136,2,-2.299680693527488
46,46,p700_reference,257.0,230.0,820nm,64825,20240725_0725rice_USDA_BMF136_2_DA,46,0.257,rice,BMF136,2,-2.2998935645091625
47,47,p700_reference,262.0,235.0,820nm,64835,20240725_0725rice_USDA_BMF136_2_DA,47,0.262,rice,BMF136,2,-2.30024834947862
48,48,p700_reference,267.0,240.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,48,0.267,rice,BMF136,2,-2.299964521503054
49,49,p700_reference,272.0,245.0,820nm,64825,20240725_0725rice_USDA_BMF136_2_DA,49,0.272,rice,BMF136,2,-2.2998935645091625
50,50,p700_reference,277.0,250.0,820nm,64835,20240725_0725rice_USDA_BMF136_2_DA,50,0.277,rice,BMF136,2,-2.30024834947862
51,51,p700_reference,282.0,255.0,820nm,64835,20240725_0725rice_USDA_BMF136_2_DA,51,0.282,rice,BMF136,2,-2.30024834947862
52,52,p700_reference,287.0,260.0,820nm,64835,20240725_0725rice_USDA_BMF136_2_DA,52,0.287,rice,BMF136,2,-2.30024834947862
53,53,p700_reference,292.0,265.0,820nm,64843,20240725_0725rice_USDA_BMF136_2_DA,53,0.292,rice,BMF136,2,-2.3005321774541865
54,54,p700_reference,297.0,270.0,820nm,64851,20240725_0725rice_USDA_BMF136_2_DA,54,0.297,rice,BMF136,2,-2.3008160054297524
55,55,p700_reference,302.0,275.0,820nm,64850,20240725_0725rice_USDA_BMF136_2_DA,55,0.302,rice,BMF136,2,-2.3007805269328068
56,56,p700_reference,307.0,280.0,820nm,64833,20240725_0725rice_USDA_BMF136_2_DA,56,0.307,rice,BMF136,2,-2.300177392484729
57,57,p700_reference,312.0,285.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,57,0.312,rice,BMF136,2,-2.299964521503054
58,58,p700_reference,317.0,290.0,820nm,64834,20240725_0725rice_USDA_BMF136_2_DA,58,0.317,rice,BMF136,2,-2.3002128709816745
59,59,p700_reference,322.0,295.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,59,0.322,rice,BMF136,2,-2.299964521503054
60,60,p700_reference,327.0,300.0,820nm,64835,20240725_0725rice_USDA_BMF136_2_DA,60,0.327,rice,BMF136,2,-2.30024834947862
61,61,p700_reference,332.0,305.0,820nm,64817,20240725_0725rice_USDA_BMF136_2_DA,61,0.332,rice,BMF136,2,-2.299609736533596
62,62,p700_reference,337.0,310.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,62,0.337,rice,BMF136,2,-2.299964521503054
63,63,p700_reference,342.0,315.0,820nm,64832,20240725_0725rice_USDA_BMF136_2_DA,63,0.342,rice,BMF136,2,-2.300141913987783
64,64,p700_reference,347.0,320.0,820nm,64855,20240725_0725rice_USDA_BMF136_2_DA,64,0.347,rice,BMF136,2,-2.3009579194175354
65,65,p700_reference,352.0,325.0,820nm,64839,20240725_0725rice_USDA_BMF136_2_DA,65,0.352,rice,BMF136,2,-2.300390263466403
66,66,p700_reference,357.0,330.0,820nm,64829,20240725_0725rice_USDA_BMF136_2_DA,66,0.357,rice,BMF136,2,-2.300035478496946
67,67,p700_reference,362.0,335.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,67,0.362,rice,BMF136,2,-2.300106435490837
68,68,p700_reference,367.0,340.0,820nm,64823,20240725_0725rice_USDA_BMF136_2_DA,68,0.367,rice,BMF136,2,-2.2998226075152712
69,69,p700_reference,372.0,345.0,820nm,64834,20240725_0725rice_USDA_BMF136_2_DA,69,0.372,rice,BMF136,2,-2.3002128709816745
70,70,p700_reference,377.0,350.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,70,0.377,rice,BMF136,2,-2.299964521503054
71,71,p700_reference,382.0,355.0,820nm,64821,20240725_0725rice_USDA_BMF136_2_DA,71,0.382,rice,BMF136,2,-2.2997516505213795
72,72,p700_reference,387.0,360.0,820nm,64835,20240725_0725rice_USDA_BMF136_2_DA,72,0.387,rice,BMF136,2,-2.30024834947862
73,73,p700_reference,392.0,365.0,820nm,64824,20240725_0725rice_USDA_BMF136_2_DA,73,0.392,rice,BMF136,2,-2.299858086012217
74,74,p700_reference,397.0,370.0,820nm,64835,20240725_0725rice_USDA_BMF136_2_DA,74,0.397,rice,BMF136,2,-2.30024834947862
75,75,p700_reference,402.0,375.0,820nm,64829,20240725_0725rice_USDA_BMF136_2_DA,75,0.402,rice,BMF136,2,-2.300035478496946
76,76,p700_reference,407.0,380.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,76,0.407,rice,BMF136,2,-2.300106435490837
77,77,p700_reference,412.0,385.0,820nm,64849,20240725_0725rice_USDA_BMF136_2_DA,77,0.412,rice,BMF136,2,-2.3007450484358607
78,78,p700_reference,417.0,390.0,820nm,64818,20240725_0725rice_USDA_BMF136_2_DA,78,0.417,rice,BMF136,2,-2.299645215030542
79,79,p700_reference,422.0,395.0,820nm,64833,20240725_0725rice_USDA_BMF136_2_DA,79,0.422,rice,BMF136,2,-2.300177392484729
80,80,p700_reference,427.0,400.0,820nm,64834,20240725_0725rice_USDA_BMF136_2_DA,80,0.427,rice,BMF136,2,-2.3002128709816745
81,81,p700_reference,432.0,405.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,81,0.432,rice,BMF136,2,-2.299964521503054
82,82,p700_reference,437.0,410.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,82,0.437,rice,BMF136,2,-2.299964521503054
83,83,p700_reference,442.0,415.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,83,0.442,rice,BMF136,2,-2.299964521503054
84,84,p700_reference,447.0,420.0,820nm,64825,20240725_0725rice_USDA_BMF136_2_DA,84,0.447,rice,BMF136,2,-2.2998935645091625
85,85,p700_reference,452.0,425.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,85,0.452,rice,BMF136,2,-2.299964521503054
86,86,p700_reference,457.0,430.0,820nm,64839,20240725_0725rice_USDA_BMF136_2_DA,86,0.457,rice,BMF136,2,-2.300390263466403
87,87,p700_reference,462.0,435.0,820nm,64835,20240725_0725rice_USDA_BMF136_2_DA,87,0.462,rice,BMF136,2,-2.30024834947862
88,88,p700_reference,467.0,440.0,820nm,64843,20240725_0725rice_USDA_BMF136_2_DA,88,0.467,rice,BMF136,2,-2.3005321774541865
89,89,p700_reference,472.0,445.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,89,0.472,rice,BMF136,2,-2.300106435490837
90,90,p700_reference,477.0,450.0,820nm,64834,20240725_0725rice_USDA_BMF136_2_DA,90,0.477,rice,BMF136,2,-2.3002128709816745
91,91,p700_reference,482.0,455.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,91,0.482,rice,BMF136,2,-2.300106435490837
92,92,p700_reference,487.0,460.0,820nm,64833,20240725_0725rice_USDA_BMF136_2_DA,92,0.487,rice,BMF136,2,-2.300177392484729
93,93,p700_reference,492.0,465.0,820nm,64825,20240725_0725rice_USDA_BMF136_2_DA,93,0.492,rice,BMF136,2,-2.2998935645091625
94,94,p700_reference,497.0,470.0,820nm,64837,20240725_0725rice_USDA_BMF136_2_DA,94,0.497,rice,BMF136,2,-2.300319306472512
95,95,p700_reference,502.0,475.0,820nm,64829,20240725_0725rice_USDA_BMF136_2_DA,95,0.502,rice,BMF136,2,-2.300035478496946
96,96,p700_reference,507.0,480.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,96,0.507,rice,BMF136,2,-2.299964521503054
97,97,p700_reference,512.0,485.0,820nm,64823,20240725_0725rice_USDA_BMF136_2_DA,97,0.512,rice,BMF136,2,-2.2998226075152712
98,98,p700_reference,517.0,490.0,820nm,64818,20240725_0725rice_USDA_BMF136_2_DA,98,0.517,rice,BMF136,2,-2.299645215030542
99,99,p700_reference,522.0,495.0,820nm,64815,20240725_0725rice_USDA_BMF136_2_DA,99,0.522,rice,BMF136,2,-2.299538779539705
100,100,p700_reference,527.0,500.0,820nm,64823,20240725_0725rice_USDA_BMF136_2_DA,100,0.527,rice,BMF136,2,-2.2998226075152712
101,101,p700_reference,532.0,505.0,820nm,64843,20240725_0725rice_USDA_BMF136_2_DA,101,0.532,rice,BMF136,2,-2.3005321774541865
102,102,p700_reference,537.0,510.0,820nm,64833,20240725_0725rice_USDA_BMF136_2_DA,102,0.537,rice,BMF136,2,-2.300177392484729
103,103,p700_reference,542.0,515.0,820nm,64833,20240725_0725rice_USDA_BMF136_2_DA,103,0.542,rice,BMF136,2,-2.300177392484729
104,104,p700_reference,547.0,520.0,820nm,64823,20240725_0725rice_USDA_BMF136_2_DA,104,0.547,rice,BMF136,2,-2.2998226075152712
105,105,p700_reference,552.0,525.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,105,0.552,rice,BMF136,2,-2.299964521503054
106,106,p700_reference,557.0,530.0,820nm,64826,20240725_0725rice_USDA_BMF136_2_DA,106,0.557,rice,BMF136,2,-2.299929043006108
107,107,p700_reference,562.0,535.0,820nm,64819,20240725_0725rice_USDA_BMF136_2_DA,107,0.562,rice,BMF136,2,-2.299680693527488
108,108,p700_reference,567.0,540.0,820nm,64821,20240725_0725rice_USDA_BMF136_2_DA,108,0.567,rice,BMF136,2,-2.2997516505213795
109,109,p700_reference,572.0,545.0,820nm,64839,20240725_0725rice_USDA_BMF136_2_DA,109,0.572,rice,BMF136,2,-2.300390263466403
110,110,p700_reference,577.0,550.0,820nm,64835,20240725_0725rice_USDA_BMF136_2_DA,110,0.577,rice,BMF136,2,-2.30024834947862
111,111,p700_reference,582.0,555.0,820nm,64835,20240725_0725rice_USDA_BMF136_2_DA,111,0.582,rice,BMF136,2,-2.30024834947862
112,112,p700_reference,587.0,560.0,820nm,64839,20240725_0725rice_USDA_BMF136_2_DA,112,0.587,rice,BMF136,2,-2.300390263466403
113,113,p700_reference,592.0,565.0,820nm,64839,20240725_0725rice_USDA_BMF136_2_DA,113,0.592,rice,BMF136,2,-2.300390263466403
114,114,p700_reference,597.0,570.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,114,0.597,rice,BMF136,2,-2.300106435490837
115,115,p700_reference,602.0,575.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,115,0.602,rice,BMF136,2,-2.299964521503054
116,116,p700_reference,607.0,580.0,820nm,64823,20240725_0725rice_USDA_BMF136_2_DA,116,0.607,rice,BMF136,2,-2.2998226075152712
117,117,p700_reference,612.0,585.0,820nm,64833,20240725_0725rice_USDA_BMF136_2_DA,117,0.612,rice,BMF136,2,-2.300177392484729
118,118,p700_reference,617.0,590.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,118,0.617,rice,BMF136,2,-2.300106435490837
119,119,p700_reference,622.0,595.0,820nm,64834,20240725_0725rice_USDA_BMF136_2_DA,119,0.622,rice,BMF136,2,-2.3002128709816745
120,120,p700_reference,627.0,600.0,820nm,64843,20240725_0725rice_USDA_BMF136_2_DA,120,0.627,rice,BMF136,2,-2.3005321774541865
121,121,p700_reference,632.0,605.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,121,0.632,rice,BMF136,2,-2.300106435490837
122,122,p700_reference,637.0,610.0,820nm,64809,20240725_0725rice_USDA_BMF136_2_DA,122,0.637,rice,BMF136,2,-2.29932590855803
123,123,p700_reference,642.0,615.0,820nm,64830,20240725_0725rice_USDA_BMF136_2_DA,123,0.642,rice,BMF136,2,-2.300070956993891
124,124,p700_reference,647.0,620.0,820nm,64835,20240725_0725rice_USDA_BMF136_2_DA,124,0.647,rice,BMF136,2,-2.30024834947862
125,125,p700_reference,652.0,625.0,820nm,64835,20240725_0725rice_USDA_BMF136_2_DA,125,0.652,rice,BMF136,2,-2.30024834947862
126,126,p700_reference,657.0,630.0,820nm,64830,20240725_0725rice_USDA_BMF136_2_DA,126,0.657,rice,BMF136,2,-2.300070956993891
127,127,p700_reference,662.0,635.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,127,0.662,rice,BMF136,2,-2.299964521503054
128,128,p700_reference,667.0,640.0,820nm,64823,20240725_0725rice_USDA_BMF136_2_DA,128,0.667,rice,BMF136,2,-2.2998226075152712
129,129,p700_reference,672.0,645.0,820nm,64822,20240725_0725rice_USDA_BMF136_2_DA,129,0.672,rice,BMF136,2,-2.299787129018325
130,130,p700_reference,677.0,650.0,820nm,64822,20240725_0725rice_USDA_BMF136_2_DA,130,0.677,rice,BMF136,2,-2.299787129018325
131,131,p700_reference,682.0,655.0,820nm,64841,20240725_0725rice_USDA_BMF136_2_DA,131,0.682,rice,BMF136,2,-2.3004612204602948
132,132,p700_reference,687.0,660.0,820nm,64819,20240725_0725rice_USDA_BMF136_2_DA,132,0.687,rice,BMF136,2,-2.299680693527488
133,133,p700_reference,692.0,665.0,820nm,64835,20240725_0725rice_USDA_BMF136_2_DA,133,0.692,rice,BMF136,2,-2.30024834947862
134,134,p700_reference,697.0,670.0,820nm,64819,20240725_0725rice_USDA_BMF136_2_DA,134,0.697,rice,BMF136,2,-2.299680693527488
135,135,p700_reference,702.0,675.0,820nm,64833,20240725_0725rice_USDA_BMF136_2_DA,135,0.702,rice,BMF136,2,-2.300177392484729
136,136,p700_reference,707.0,680.0,820nm,64823,20240725_0725rice_USDA_BMF136_2_DA,136,0.707,rice,BMF136,2,-2.2998226075152712
137,137,p700_reference,712.0,685.0,820nm,64817,20240725_0725rice_USDA_BMF136_2_DA,137,0.712,rice,BMF136,2,-2.299609736533596
138,138,p700_reference,717.0,690.0,820nm,64839,20240725_0725rice_USDA_BMF136_2_DA,138,0.717,rice,BMF136,2,-2.300390263466403
139,139,p700_reference,722.0,695.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,139,0.722,rice,BMF136,2,-2.299964521503054
140,140,p700_reference,727.0,700.0,820nm,64826,20240725_0725rice_USDA_BMF136_2_DA,140,0.727,rice,BMF136,2,-2.299929043006108
141,141,p700_reference,732.0,705.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,141,0.732,rice,BMF136,2,-2.299964521503054
142,142,p700_reference,737.0,710.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,142,0.737,rice,BMF136,2,-2.300106435490837
143,143,p700_reference,742.0,715.0,820nm,64821,20240725_0725rice_USDA_BMF136_2_DA,143,0.742,rice,BMF136,2,-2.2997516505213795
144,144,p700_reference,747.0,720.0,820nm,64843,20240725_0725rice_USDA_BMF136_2_DA,144,0.747,rice,BMF136,2,-2.3005321774541865
145,145,p700_reference,752.0,725.0,820nm,64833,20240725_0725rice_USDA_BMF136_2_DA,145,0.752,rice,BMF136,2,-2.300177392484729
146,146,p700_reference,757.0,730.0,820nm,64819,20240725_0725rice_USDA_BMF136_2_DA,146,0.757,rice,BMF136,2,-2.299680693527488
147,147,p700_reference,762.0,735.0,820nm,64825,20240725_0725rice_USDA_BMF136_2_DA,147,0.762,rice,BMF136,2,-2.2998935645091625
148,148,p700_reference,767.0,740.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,148,0.767,rice,BMF136,2,-2.299964521503054
149,149,p700_reference,772.0,745.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,149,0.772,rice,BMF136,2,-2.299964521503054
150,150,p700_reference,777.0,750.0,820nm,64825,20240725_0725rice_USDA_BMF136_2_DA,150,0.777,rice,BMF136,2,-2.2998935645091625
151,151,p700_reference,782.0,755.0,820nm,64817,20240725_0725rice_USDA_BMF136_2_DA,151,0.782,rice,BMF136,2,-2.299609736533596
152,152,p700_reference,787.0,760.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,152,0.787,rice,BMF136,2,-2.300106435490837
153,153,p700_reference,792.0,765.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,153,0.792,rice,BMF136,2,-2.300106435490837
154,154,p700_reference,797.0,770.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,154,0.797,rice,BMF136,2,-2.299964521503054
155,155,p700_reference,802.0,775.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,155,0.802,rice,BMF136,2,-2.300106435490837
156,156,p700_reference,807.0,780.0,820nm,64842,20240725_0725rice_USDA_BMF136_2_DA,156,0.807,rice,BMF136,2,-2.3004966989572404
157,157,p700_reference,812.0,785.0,820nm,64829,20240725_0725rice_USDA_BMF136_2_DA,157,0.812,rice,BMF136,2,-2.300035478496946
158,158,p700_reference,817.0,790.0,820nm,64835,20240725_0725rice_USDA_BMF136_2_DA,158,0.817,rice,BMF136,2,-2.30024834947862
159,159,p700_reference,822.0,795.0,820nm,64841,20240725_0725rice_USDA_BMF136_2_DA,159,0.822,rice,BMF136,2,-2.3004612204602948
160,160,p700_reference,827.0,800.0,820nm,64829,20240725_0725rice_USDA_BMF136_2_DA,160,0.827,rice,BMF136,2,-2.300035478496946
161,161,p700_reference,832.0,805.0,820nm,64829,20240725_0725rice_USDA_BMF136_2_DA,161,0.832,rice,BMF136,2,-2.300035478496946
162,162,p700_reference,837.0,810.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,162,0.837,rice,BMF136,2,-2.299964521503054
163,163,p700_reference,842.0,815.0,820nm,64843,20240725_0725rice_USDA_BMF136_2_DA,163,0.842,rice,BMF136,2,-2.3005321774541865
164,164,p700_reference,847.0,820.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,164,0.847,rice,BMF136,2,-2.300106435490837
165,165,p700_reference,852.0,825.0,820nm,64819,20240725_0725rice_USDA_BMF136_2_DA,165,0.852,rice,BMF136,2,-2.299680693527488
166,166,p700_reference,857.0,830.0,820nm,64839,20240725_0725rice_USDA_BMF136_2_DA,166,0.857,rice,BMF136,2,-2.300390263466403
167,167,p700_reference,862.0,835.0,820nm,64841,20240725_0725rice_USDA_BMF136_2_DA,167,0.862,rice,BMF136,2,-2.3004612204602948
168,168,p700_reference,867.0,840.0,820nm,64843,20240725_0725rice_USDA_BMF136_2_DA,168,0.867,rice,BMF136,2,-2.3005321774541865
169,169,p700_reference,872.0,845.0,820nm,64841,20240725_0725rice_USDA_BMF136_2_DA,169,0.872,rice,BMF136,2,-2.3004612204602948
170,170,p700_reference,877.0,850.0,820nm,64830,20240725_0725rice_USDA_BMF136_2_DA,170,0.877,rice,BMF136,2,-2.300070956993891
171,171,p700_reference,882.0,855.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,171,0.882,rice,BMF136,2,-2.300106435490837
172,172,p700_reference,887.0,860.0,820nm,64831,20240725_0725rice_USDA_BMF136_2_DA,172,0.887,rice,BMF136,2,-2.300106435490837
173,173,p700_reference,892.0,865.0,820nm,64835,20240725_0725rice_USDA_BMF136_2_DA,173,0.892,rice,BMF136,2,-2.30024834947862
174,174,p700_reference,897.0,870.0,820nm,64845,20240725_0725rice_USDA_BMF136_2_DA,174,0.897,rice,BMF136,2,-2.3006031344480777
175,175,p700_reference,902.0,875.0,820nm,64840,20240725_0725rice_USDA_BMF136_2_DA,175,0.902,rice,BMF136,2,-2.3004257419633487
176,176,p700_reference,907.0,880.0,820nm,64827,20240725_0725rice_USDA_BMF136_2_DA,176,0.907,rice,BMF136,2,-2.299964521503054
177,177,p700_reference,912.0,885.0,820nm,64824,20240725_0725rice_USDA_BMF136_2_DA,177,0.912,rice,BMF136,2,-2.299858086012217
178,178,p700_reference,917.0,890.0,820nm,64825,20240725_0725rice_USDA_BMF136_2_DA,178,0.917,rice,BMF136,2,-2.2998935645091625
179,179,p700_reference,922.0,895.0,820nm,64833,20240725_0725rice_USDA_BMF136_2_DA,179,0.922,rice,BMF136,2,-2.300177392484729
180,180,p700_reference,927.0,900.0,820nm,64842,20240725_0725rice_USDA_BMF136_2_DA,180,0.927,rice,BMF136,2,-2.3004966989572404
