,Unnamed: 0.1,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs,ox_fraction
0,3,3,p700_reference,43.0,15.0,820nm,45663,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,3,0.043,rice,Pho1[-HT]#1,2,-2.299687754547923,0.00815820931970578
1,4,4,p700_reference,48.0,20.0,820nm,45667,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,4,0.048,rice,Pho1[-HT]#1,2,-2.299889203226682,0.003100300761231007
2,5,5,p700_reference,53.0,25.0,820nm,45669,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,5,0.053,rice,Pho1[-HT]#1,2,-2.2999899275660622,0.0005713464819768947
3,6,6,p700_reference,58.0,30.0,820nm,45671,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,6,0.058,rice,Pho1[-HT]#1,2,-2.3000906519054416,-0.001957607797254917
4,7,7,p700_reference,63.0,35.0,820nm,45675,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,7,0.063,rice,Pho1[-HT]#1,2,-2.300292100584201,-0.007015516355740842
5,8,8,p700_reference,68.0,40.0,820nm,45675,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,8,0.068,rice,Pho1[-HT]#1,2,-2.300292100584201,-0.007015516355740842
6,9,9,p700_reference,73.0,45.0,820nm,45658,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,9,0.073,rice,Pho1[-HT]#1,2,-2.2994359436994736,0.01448059501780761
7,10,10,p700_reference,78.0,50.0,820nm,45655,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,10,0.078,rice,Pho1[-HT]#1,2,-2.299284857190404,0.01827402643666648
8,11,11,p700_reference,83.0,55.0,820nm,45676,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,11,0.083,rice,Pho1[-HT]#1,2,-2.300342462753891,-0.008279993495356746
9,12,12,p700_reference,88.0,60.0,820nm,45677,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,12,0.088,rice,Pho1[-HT]#1,2,-2.300392824923581,-0.009544470634983803
10,13,13,p700_reference,93.0,65.0,820nm,45675,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,13,0.093,rice,Pho1[-HT]#1,2,-2.300292100584201,-0.007015516355740842
11,14,14,p700_reference,98.0,70.0,820nm,45667,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,14,0.098,rice,Pho1[-HT]#1,2,-2.299889203226682,0.003100300761231007
12,15,15,p700_reference,103.0,75.0,820nm,45654,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,15,0.103,rice,Pho1[-HT]#1,2,-2.299234495020714,0.019538503576293536
13,16,16,p700_reference,108.0,80.0,820nm,45657,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,16,0.108,rice,Pho1[-HT]#1,2,-2.299385581529784,0.015745072157423518
14,17,17,p700_reference,113.0,85.0,820nm,45659,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,17,0.113,rice,Pho1[-HT]#1,2,-2.2994863058691632,0.013216117878191705
15,18,18,p700_reference,118.0,90.0,820nm,45661,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,18,0.118,rice,Pho1[-HT]#1,2,-2.299587030208543,0.010687163598948743
16,19,19,p700_reference,123.0,95.0,820nm,45663,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,19,0.123,rice,Pho1[-HT]#1,2,-2.299687754547923,0.00815820931970578
17,20,20,p700_reference,128.0,100.0,820nm,45670,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,20,0.128,rice,Pho1[-HT]#1,2,-2.3000402897357515,-0.0006931306576278612
18,21,21,p700_reference,133.0,105.0,820nm,45663,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,21,0.133,rice,Pho1[-HT]#1,2,-2.299687754547923,0.00815820931970578
