,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,42.0,15.0,820nm,47522,20240725_0725rice_USDA_Pho1[K]#15_1_DA,3,0.042,rice,Pho1[K]#15,1,-2.2986972017598712
4,4,p700_reference,47.0,20.0,820nm,47526,20240725_0725rice_USDA_Pho1[K]#15_1_DA,4,0.047,rice,Pho1[K]#15,1,-2.298890686647019
5,5,p700_reference,52.0,25.0,820nm,47521,20240725_0725rice_USDA_Pho1[K]#15_1_DA,5,0.052,rice,Pho1[K]#15,1,-2.298648830538084
6,6,p700_reference,57.0,30.0,820nm,47531,20240725_0725rice_USDA_Pho1[K]#15_1_DA,6,0.057,rice,Pho1[K]#15,1,-2.2991325427559537
7,7,p700_reference,62.0,35.0,820nm,47519,20240725_0725rice_USDA_Pho1[K]#15_1_DA,7,0.062,rice,Pho1[K]#15,1,-2.2985520880945103
8,8,p700_reference,67.0,40.0,820nm,47518,20240725_0725rice_USDA_Pho1[K]#15_1_DA,8,0.067,rice,Pho1[K]#15,1,-2.298503716872723
9,9,p700_reference,72.0,45.0,820nm,47531,20240725_0725rice_USDA_Pho1[K]#15_1_DA,9,0.072,rice,Pho1[K]#15,1,-2.2991325427559537
10,10,p700_reference,77.0,50.0,820nm,47543,20240725_0725rice_USDA_Pho1[K]#15_1_DA,10,0.077,rice,Pho1[K]#15,1,-2.299712997417397
11,11,p700_reference,82.0,55.0,820nm,47539,20240725_0725rice_USDA_Pho1[K]#15_1_DA,11,0.082,rice,Pho1[K]#15,1,-2.2995195125302494
12,12,p700_reference,87.0,60.0,820nm,47529,20240725_0725rice_USDA_Pho1[K]#15_1_DA,12,0.087,rice,Pho1[K]#15,1,-2.29903580031238
13,13,p700_reference,92.0,65.0,820nm,47533,20240725_0725rice_USDA_Pho1[K]#15_1_DA,13,0.092,rice,Pho1[K]#15,1,-2.2992292851995275
14,14,p700_reference,97.0,70.0,820nm,47535,20240725_0725rice_USDA_Pho1[K]#15_1_DA,14,0.097,rice,Pho1[K]#15,1,-2.2993260276431013
15,15,p700_reference,102.0,75.0,820nm,47530,20240725_0725rice_USDA_Pho1[K]#15_1_DA,15,0.102,rice,Pho1[K]#15,1,-2.2990841715341666
16,16,p700_reference,107.0,80.0,820nm,47535,20240725_0725rice_USDA_Pho1[K]#15_1_DA,16,0.107,rice,Pho1[K]#15,1,-2.2993260276431013
17,17,p700_reference,112.0,85.0,820nm,47539,20240725_0725rice_USDA_Pho1[K]#15_1_DA,17,0.112,rice,Pho1[K]#15,1,-2.2995195125302494
18,18,p700_reference,117.0,90.0,820nm,47543,20240725_0725rice_USDA_Pho1[K]#15_1_DA,18,0.117,rice,Pho1[K]#15,1,-2.299712997417397
19,19,p700_reference,122.0,95.0,820nm,47531,20240725_0725rice_USDA_Pho1[K]#15_1_DA,19,0.122,rice,Pho1[K]#15,1,-2.2991325427559537
20,20,p700_reference,127.0,100.0,820nm,47530,20240725_0725rice_USDA_Pho1[K]#15_1_DA,20,0.127,rice,Pho1[K]#15,1,-2.2990841715341666
21,21,p700_reference,132.0,105.0,820nm,47527,20240725_0725rice_USDA_Pho1[K]#15_1_DA,21,0.132,rice,Pho1[K]#15,1,-2.298939057868806
22,22,p700_reference,137.0,110.0,820nm,47537,20240725_0725rice_USDA_Pho1[K]#15_1_DA,22,0.137,rice,Pho1[K]#15,1,-2.299422770086675
23,23,p700_reference,142.0,115.0,820nm,47531,20240725_0725rice_USDA_Pho1[K]#15_1_DA,23,0.142,rice,Pho1[K]#15,1,-2.2991325427559537
24,24,p700_reference,147.0,120.0,820nm,47539,20240725_0725rice_USDA_Pho1[K]#15_1_DA,24,0.147,rice,Pho1[K]#15,1,-2.2995195125302494
25,25,p700_reference,152.0,125.0,820nm,47537,20240725_0725rice_USDA_Pho1[K]#15_1_DA,25,0.152,rice,Pho1[K]#15,1,-2.299422770086675
26,26,p700_reference,157.0,130.0,820nm,47529,20240725_0725rice_USDA_Pho1[K]#15_1_DA,26,0.157,rice,Pho1[K]#15,1,-2.29903580031238
27,27,p700_reference,162.0,135.0,820nm,47538,20240725_0725rice_USDA_Pho1[K]#15_1_DA,27,0.162,rice,Pho1[K]#15,1,-2.2994711413084623
28,28,p700_reference,167.0,140.0,820nm,47533,20240725_0725rice_USDA_Pho1[K]#15_1_DA,28,0.167,rice,Pho1[K]#15,1,-2.2992292851995275
29,29,p700_reference,172.0,145.0,820nm,47543,20240725_0725rice_USDA_Pho1[K]#15_1_DA,29,0.172,rice,Pho1[K]#15,1,-2.299712997417397
30,30,p700_reference,177.0,150.0,820nm,47549,20240725_0725rice_USDA_Pho1[K]#15_1_DA,30,0.177,rice,Pho1[K]#15,1,-2.300003224748119
31,31,p700_reference,182.0,155.0,820nm,47543,20240725_0725rice_USDA_Pho1[K]#15_1_DA,31,0.182,rice,Pho1[K]#15,1,-2.299712997417397
32,32,p700_reference,187.0,160.0,820nm,47533,20240725_0725rice_USDA_Pho1[K]#15_1_DA,32,0.187,rice,Pho1[K]#15,1,-2.2992292851995275
33,33,p700_reference,192.0,165.0,820nm,47543,20240725_0725rice_USDA_Pho1[K]#15_1_DA,33,0.192,rice,Pho1[K]#15,1,-2.299712997417397
34,34,p700_reference,197.0,170.0,820nm,47539,20240725_0725rice_USDA_Pho1[K]#15_1_DA,34,0.197,rice,Pho1[K]#15,1,-2.2995195125302494
35,35,p700_reference,202.0,175.0,820nm,47533,20240725_0725rice_USDA_Pho1[K]#15_1_DA,35,0.202,rice,Pho1[K]#15,1,-2.2992292851995275
36,36,p700_reference,207.0,180.0,820nm,47539,20240725_0725rice_USDA_Pho1[K]#15_1_DA,36,0.207,rice,Pho1[K]#15,1,-2.2995195125302494
