,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.6417440841203443,0.27592562812957494,0.00045849910852139507,0.3658184559907694,0.2754671290210535,0.35825591587965566,rice,aPho1DL80,1
1,500,1.0,0.6059227840537873,0.28433123877896166,-0.0009206458115705403,0.32159154527482564,0.2852518845905322,0.3940772159462127,rice,aPho1DL80,1
2,1000,1.0,0.6402695748015491,0.4237676360632181,-0.00107404471863987,0.216501938738331,0.42484168078185797,0.3597304251984509,rice,aPho1DL80,1
3,1700,1.0,0.7322307540660222,0.6041033751582672,0.00137904350657623,0.12812737890775505,0.6027243316516909,0.2677692459339778,rice,aPho1DL80,1
