,Unnamed: 0.1,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs,ox_fraction
0,3,3,p700_reference,43.0,15.0,820nm,54882,20240725_0725rice_USDA_Pho1DL80[K]#12_2_DA,3,0.043,rice,Pho1DL80[K]#12,2,-2.2987546073941694,0.04075804841129871
1,4,4,p700_reference,48.0,20.0,820nm,54866,20240725_0725rice_USDA_Pho1DL80[K]#12_2_DA,4,0.048,rice,Pho1DL80[K]#12,2,-2.298084440969508,0.06393128277260916
2,5,5,p700_reference,53.0,25.0,820nm,54881,20240725_0725rice_USDA_Pho1DL80[K]#12_2_DA,5,0.053,rice,Pho1DL80[K]#12,2,-2.298712721992628,0.04220637555888157
3,6,6,p700_reference,58.0,30.0,820nm,54875,20240725_0725rice_USDA_Pho1DL80[K]#12_2_DA,6,0.058,rice,Pho1DL80[K]#12,2,-2.29846140958338,0.0508963384443634
4,7,7,p700_reference,63.0,35.0,820nm,54881,20240725_0725rice_USDA_Pho1DL80[K]#12_2_DA,7,0.063,rice,Pho1DL80[K]#12,2,-2.298712721992628,0.04220637555888157
5,8,8,p700_reference,68.0,40.0,820nm,54887,20240725_0725rice_USDA_Pho1DL80[K]#12_2_DA,8,0.068,rice,Pho1DL80[K]#12,2,-2.298964034401876,0.03351641267339975
6,9,9,p700_reference,73.0,45.0,820nm,54887,20240725_0725rice_USDA_Pho1DL80[K]#12_2_DA,9,0.073,rice,Pho1DL80[K]#12,2,-2.298964034401876,0.03351641267339975
7,10,10,p700_reference,78.0,50.0,820nm,54895,20240725_0725rice_USDA_Pho1DL80[K]#12_2_DA,10,0.078,rice,Pho1DL80[K]#12,2,-2.2992991176142072,0.021929795492721484
8,11,11,p700_reference,83.0,55.0,820nm,54899,20240725_0725rice_USDA_Pho1DL80[K]#12_2_DA,11,0.083,rice,Pho1DL80[K]#12,2,-2.2994666592203727,0.01613648690239003
9,12,12,p700_reference,88.0,60.0,820nm,54871,20240725_0725rice_USDA_Pho1DL80[K]#12_2_DA,12,0.088,rice,Pho1DL80[K]#12,2,-2.2982938679772142,0.05668964703471021
