,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,43.0,15.0,820nm,45663,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,3,0.043,rice,Pho1[-HT]#1,2,-2.299687754547923
4,4,p700_reference,48.0,20.0,820nm,45667,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,4,0.048,rice,Pho1[-HT]#1,2,-2.299889203226682
5,5,p700_reference,53.0,25.0,820nm,45669,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,5,0.053,rice,Pho1[-HT]#1,2,-2.2999899275660622
6,6,p700_reference,58.0,30.0,820nm,45671,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,6,0.058,rice,Pho1[-HT]#1,2,-2.3000906519054416
7,7,p700_reference,63.0,35.0,820nm,45675,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,7,0.063,rice,Pho1[-HT]#1,2,-2.300292100584201
8,8,p700_reference,68.0,40.0,820nm,45675,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,8,0.068,rice,Pho1[-HT]#1,2,-2.300292100584201
9,9,p700_reference,73.0,45.0,820nm,45658,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,9,0.073,rice,Pho1[-HT]#1,2,-2.2994359436994736
10,10,p700_reference,78.0,50.0,820nm,45655,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,10,0.078,rice,Pho1[-HT]#1,2,-2.299284857190404
11,11,p700_reference,83.0,55.0,820nm,45676,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,11,0.083,rice,Pho1[-HT]#1,2,-2.300342462753891
12,12,p700_reference,88.0,60.0,820nm,45677,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,12,0.088,rice,Pho1[-HT]#1,2,-2.300392824923581
13,13,p700_reference,93.0,65.0,820nm,45675,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,13,0.093,rice,Pho1[-HT]#1,2,-2.300292100584201
14,14,p700_reference,98.0,70.0,820nm,45667,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,14,0.098,rice,Pho1[-HT]#1,2,-2.299889203226682
15,15,p700_reference,103.0,75.0,820nm,45654,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,15,0.103,rice,Pho1[-HT]#1,2,-2.299234495020714
16,16,p700_reference,108.0,80.0,820nm,45657,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,16,0.108,rice,Pho1[-HT]#1,2,-2.299385581529784
17,17,p700_reference,113.0,85.0,820nm,45659,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,17,0.113,rice,Pho1[-HT]#1,2,-2.2994863058691632
18,18,p700_reference,118.0,90.0,820nm,45661,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,18,0.118,rice,Pho1[-HT]#1,2,-2.299587030208543
19,19,p700_reference,123.0,95.0,820nm,45663,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,19,0.123,rice,Pho1[-HT]#1,2,-2.299687754547923
20,20,p700_reference,128.0,100.0,820nm,45670,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,20,0.128,rice,Pho1[-HT]#1,2,-2.3000402897357515
21,21,p700_reference,133.0,105.0,820nm,45663,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,21,0.133,rice,Pho1[-HT]#1,2,-2.299687754547923
22,22,p700_reference,138.0,110.0,820nm,45665,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,22,0.138,rice,Pho1[-HT]#1,2,-2.2997884788873026
23,23,p700_reference,143.0,115.0,820nm,45663,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,23,0.143,rice,Pho1[-HT]#1,2,-2.299687754547923
24,24,p700_reference,148.0,120.0,820nm,45677,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,24,0.148,rice,Pho1[-HT]#1,2,-2.300392824923581
25,25,p700_reference,153.0,125.0,820nm,45667,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,25,0.153,rice,Pho1[-HT]#1,2,-2.299889203226682
26,26,p700_reference,158.0,130.0,820nm,45671,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,26,0.158,rice,Pho1[-HT]#1,2,-2.3000906519054416
27,27,p700_reference,163.0,135.0,820nm,45663,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,27,0.163,rice,Pho1[-HT]#1,2,-2.299687754547923
28,28,p700_reference,168.0,140.0,820nm,45659,20240725_0725rice_USDA_Pho1[-HT]#1_2_DA,28,0.168,rice,Pho1[-HT]#1,2,-2.2994863058691632
