,Unnamed: 0.1,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs,ox_fraction
0,3,3,p700_reference,40.0,15.0,820nm,55911,20240725_0725rice_USDA_aPho1_2_DA,3,0.04,rice,aPho1,2,-2.2997230455216355,0.013765217525140901
1,4,4,p700_reference,45.0,20.0,820nm,55909,20240725_0725rice_USDA_aPho1_2_DA,4,0.045,rice,aPho1,2,-2.29964078181519,0.01769735860510943
2,5,5,p700_reference,50.0,25.0,820nm,55911,20240725_0725rice_USDA_aPho1_2_DA,5,0.05,rice,aPho1,2,-2.2997230455216355,0.013765217525140901
3,6,6,p700_reference,55.0,30.0,820nm,55910,20240725_0725rice_USDA_aPho1_2_DA,6,0.055,rice,aPho1,2,-2.299681913668413,0.015731288065114552
4,7,7,p700_reference,60.0,35.0,820nm,55907,20240725_0725rice_USDA_aPho1_2_DA,7,0.06,rice,aPho1,2,-2.299558518108745,0.021629499685056734
5,8,8,p700_reference,65.0,40.0,820nm,55907,20240725_0725rice_USDA_aPho1_2_DA,8,0.065,rice,aPho1,2,-2.299558518108745,0.021629499685056734
6,9,9,p700_reference,70.0,45.0,820nm,55895,20240725_0725rice_USDA_aPho1_2_DA,9,0.07,rice,aPho1,2,-2.299064935870076,0.04522234616467686
7,10,10,p700_reference,75.0,50.0,820nm,55907,20240725_0725rice_USDA_aPho1_2_DA,10,0.075,rice,aPho1,2,-2.299558518108745,0.021629499685056734
8,11,11,p700_reference,80.0,55.0,820nm,55907,20240725_0725rice_USDA_aPho1_2_DA,11,0.08,rice,aPho1,2,-2.299558518108745,0.021629499685056734
9,12,12,p700_reference,85.0,60.0,820nm,55895,20240725_0725rice_USDA_aPho1_2_DA,12,0.085,rice,aPho1,2,-2.299064935870076,0.04522234616467686
10,13,13,p700_reference,90.0,65.0,820nm,55907,20240725_0725rice_USDA_aPho1_2_DA,13,0.09,rice,aPho1,2,-2.299558518108745,0.021629499685056734
11,14,14,p700_reference,95.0,70.0,820nm,55898,20240725_0725rice_USDA_aPho1_2_DA,14,0.095,rice,aPho1,2,-2.299188331429743,0.03932413454477714
12,15,15,p700_reference,100.0,75.0,820nm,55914,20240725_0725rice_USDA_aPho1_2_DA,15,0.1,rice,aPho1,2,-2.2998464410813027,0.007867005905241177
13,16,16,p700_reference,105.0,80.0,820nm,55910,20240725_0725rice_USDA_aPho1_2_DA,16,0.105,rice,aPho1,2,-2.299681913668413,0.015731288065114552
14,17,17,p700_reference,110.0,85.0,820nm,55882,20240725_0725rice_USDA_aPho1_2_DA,17,0.11,rice,aPho1,2,-2.298530221778184,0.07078126318431309
15,18,18,p700_reference,115.0,90.0,820nm,55899,20240725_0725rice_USDA_aPho1_2_DA,18,0.115,rice,aPho1,2,-2.2992294632829657,0.03735806400480349
16,19,19,p700_reference,120.0,95.0,820nm,55903,20240725_0725rice_USDA_aPho1_2_DA,19,0.12,rice,aPho1,2,-2.299393990695856,0.029493781844908883
17,20,20,p700_reference,125.0,100.0,820nm,55906,20240725_0725rice_USDA_aPho1_2_DA,20,0.125,rice,aPho1,2,-2.299517386255523,0.023595570225009157
18,21,21,p700_reference,130.0,105.0,820nm,55889,20240725_0725rice_USDA_aPho1_2_DA,21,0.13,rice,aPho1,2,-2.298818144750741,0.05701876940451876
19,22,22,p700_reference,135.0,110.0,820nm,55895,20240725_0725rice_USDA_aPho1_2_DA,22,0.135,rice,aPho1,2,-2.299064935870076,0.04522234616467686
20,23,23,p700_reference,140.0,115.0,820nm,55903,20240725_0725rice_USDA_aPho1_2_DA,23,0.14,rice,aPho1,2,-2.299393990695856,0.029493781844908883
21,24,24,p700_reference,145.0,120.0,820nm,55901,20240725_0725rice_USDA_aPho1_2_DA,24,0.145,rice,aPho1,2,-2.2993117269894108,0.03342592292485618
22,25,25,p700_reference,150.0,125.0,820nm,55906,20240725_0725rice_USDA_aPho1_2_DA,25,0.15,rice,aPho1,2,-2.299517386255523,0.023595570225009157
