,Unnamed: 0.1,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs,ox_fraction
0,3,3,p700_reference,42.0,15.0,820nm,46607,20240725_0725rice_USDA_Pho1[K]#15_2_DA,3,0.042,rice,Pho1[K]#15,2,-2.298980576624751,0.031207703917769274
1,4,4,p700_reference,47.0,20.0,820nm,46611,20240725_0725rice_USDA_Pho1[K]#15_2_DA,4,0.047,rice,Pho1[K]#15,2,-2.299177884374799,0.025756711781428254
2,5,5,p700_reference,52.0,25.0,820nm,46615,20240725_0725rice_USDA_Pho1[K]#15_2_DA,5,0.052,rice,Pho1[K]#15,2,-2.299375192124847,0.020305719645087237
3,6,6,p700_reference,57.0,30.0,820nm,46606,20240725_0725rice_USDA_Pho1[K]#15_2_DA,6,0.057,rice,Pho1[K]#15,2,-2.2989312496872385,0.03257045195186373
4,7,7,p700_reference,62.0,35.0,820nm,46618,20240725_0725rice_USDA_Pho1[K]#15_2_DA,7,0.062,rice,Pho1[K]#15,2,-2.2995231729373837,0.016217475542816134
5,8,8,p700_reference,67.0,40.0,820nm,46614,20240725_0725rice_USDA_Pho1[K]#15_2_DA,8,0.067,rice,Pho1[K]#15,2,-2.299325865187335,0.021668467679169422
6,9,9,p700_reference,72.0,45.0,820nm,46611,20240725_0725rice_USDA_Pho1[K]#15_2_DA,9,0.072,rice,Pho1[K]#15,2,-2.299177884374799,0.025756711781428254
7,10,10,p700_reference,77.0,50.0,820nm,46611,20240725_0725rice_USDA_Pho1[K]#15_2_DA,10,0.077,rice,Pho1[K]#15,2,-2.299177884374799,0.025756711781428254
8,11,11,p700_reference,82.0,55.0,820nm,46606,20240725_0725rice_USDA_Pho1[K]#15_2_DA,11,0.082,rice,Pho1[K]#15,2,-2.2989312496872385,0.03257045195186373
9,12,12,p700_reference,87.0,60.0,820nm,46611,20240725_0725rice_USDA_Pho1[K]#15_2_DA,12,0.087,rice,Pho1[K]#15,2,-2.299177884374799,0.025756711781428254
10,13,13,p700_reference,92.0,65.0,820nm,46611,20240725_0725rice_USDA_Pho1[K]#15_2_DA,13,0.092,rice,Pho1[K]#15,2,-2.299177884374799,0.025756711781428254
11,14,14,p700_reference,97.0,70.0,820nm,46611,20240725_0725rice_USDA_Pho1[K]#15_2_DA,14,0.097,rice,Pho1[K]#15,2,-2.299177884374799,0.025756711781428254
12,15,15,p700_reference,102.0,75.0,820nm,46611,20240725_0725rice_USDA_Pho1[K]#15_2_DA,15,0.102,rice,Pho1[K]#15,2,-2.299177884374799,0.025756711781428254
13,16,16,p700_reference,107.0,80.0,820nm,46615,20240725_0725rice_USDA_Pho1[K]#15_2_DA,16,0.107,rice,Pho1[K]#15,2,-2.299375192124847,0.020305719645087237
14,17,17,p700_reference,112.0,85.0,820nm,46605,20240725_0725rice_USDA_Pho1[K]#15_2_DA,17,0.112,rice,Pho1[K]#15,2,-2.2988819227497266,0.03393319998594592
