,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,43.0,15.0,820nm,54638,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,3,0.043,rice,Pho1DL80[K]#10,2,-2.299422037239441
4,4,p700_reference,48.0,20.0,820nm,54643,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,4,0.048,rice,Pho1DL80[K]#10,2,-2.299632460574596
5,5,p700_reference,53.0,25.0,820nm,54658,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,5,0.053,rice,Pho1DL80[K]#10,2,-2.300263730580061
6,6,p700_reference,58.0,30.0,820nm,54658,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,6,0.058,rice,Pho1DL80[K]#10,2,-2.300263730580061
7,7,p700_reference,63.0,35.0,820nm,54658,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,7,0.063,rice,Pho1DL80[K]#10,2,-2.300263730580061
8,8,p700_reference,68.0,40.0,820nm,54643,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,8,0.068,rice,Pho1DL80[K]#10,2,-2.299632460574596
9,9,p700_reference,73.0,45.0,820nm,54655,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,9,0.073,rice,Pho1DL80[K]#10,2,-2.300137476578968
10,10,p700_reference,78.0,50.0,820nm,54643,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,10,0.078,rice,Pho1DL80[K]#10,2,-2.299632460574596
11,11,p700_reference,83.0,55.0,820nm,54645,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,11,0.083,rice,Pho1DL80[K]#10,2,-2.2997166299086578
12,12,p700_reference,88.0,60.0,820nm,54647,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,12,0.088,rice,Pho1DL80[K]#10,2,-2.29980079924272
13,13,p700_reference,93.0,65.0,820nm,54647,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,13,0.093,rice,Pho1DL80[K]#10,2,-2.29980079924272
14,14,p700_reference,98.0,70.0,820nm,54641,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,14,0.098,rice,Pho1DL80[K]#10,2,-2.299548291240534
15,15,p700_reference,103.0,75.0,820nm,54649,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,15,0.103,rice,Pho1DL80[K]#10,2,-2.299884968576782
16,16,p700_reference,108.0,80.0,820nm,54657,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,16,0.108,rice,Pho1DL80[K]#10,2,-2.30022164591303
17,17,p700_reference,113.0,85.0,820nm,54652,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,17,0.113,rice,Pho1DL80[K]#10,2,-2.3000112225778753
18,18,p700_reference,118.0,90.0,820nm,54650,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,18,0.118,rice,Pho1DL80[K]#10,2,-2.2999270532438127
19,19,p700_reference,123.0,95.0,820nm,54649,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,19,0.123,rice,Pho1DL80[K]#10,2,-2.299884968576782
20,20,p700_reference,128.0,100.0,820nm,54657,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,20,0.128,rice,Pho1DL80[K]#10,2,-2.30022164591303
21,21,p700_reference,133.0,105.0,820nm,54647,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,21,0.133,rice,Pho1DL80[K]#10,2,-2.29980079924272
22,22,p700_reference,138.0,110.0,820nm,54654,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,22,0.138,rice,Pho1DL80[K]#10,2,-2.300095391911937
23,23,p700_reference,143.0,115.0,820nm,54659,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,23,0.143,rice,Pho1DL80[K]#10,2,-2.3003058152470914
24,24,p700_reference,148.0,120.0,820nm,54658,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,24,0.148,rice,Pho1DL80[K]#10,2,-2.300263730580061
25,25,p700_reference,153.0,125.0,820nm,54647,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,25,0.153,rice,Pho1DL80[K]#10,2,-2.29980079924272
26,26,p700_reference,158.0,130.0,820nm,54651,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,26,0.158,rice,Pho1DL80[K]#10,2,-2.299969137910844
27,27,p700_reference,163.0,135.0,820nm,54659,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,27,0.163,rice,Pho1DL80[K]#10,2,-2.3003058152470914
28,28,p700_reference,168.0,140.0,820nm,54627,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,28,0.168,rice,Pho1DL80[K]#10,2,-2.2989591059021
29,29,p700_reference,173.0,145.0,820nm,54655,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,29,0.173,rice,Pho1DL80[K]#10,2,-2.300137476578968
30,30,p700_reference,178.0,150.0,820nm,54647,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,30,0.178,rice,Pho1DL80[K]#10,2,-2.29980079924272
31,31,p700_reference,183.0,155.0,820nm,54651,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,31,0.183,rice,Pho1DL80[K]#10,2,-2.299969137910844
32,32,p700_reference,188.0,160.0,820nm,54659,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,32,0.188,rice,Pho1DL80[K]#10,2,-2.3003058152470914
33,33,p700_reference,193.0,165.0,820nm,54639,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,33,0.193,rice,Pho1DL80[K]#10,2,-2.299464121906472
34,34,p700_reference,198.0,170.0,820nm,54655,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,34,0.198,rice,Pho1DL80[K]#10,2,-2.300137476578968
35,35,p700_reference,203.0,175.0,820nm,54659,20240725_0725rice_USDA_Pho1DL80[K]#10_2_DA,35,0.203,rice,Pho1DL80[K]#10,2,-2.3003058152470914
