,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.6852045837119942,0.30058192088073116,-0.0004932275014720087,0.38462266283126306,0.3010751483822032,0.3147954162880058,rice,aPho1,2
1,500,1.0,0.7527933929865523,0.4330571365441615,-0.0037853877785865345,0.31973625644239084,0.43684252432274806,0.24720660701344765,rice,aPho1,2
2,1000,1.0,0.7442234747914135,0.5657046988253339,0.002437639759676864,0.17851877596607957,0.5632670590656571,0.2557765252085865,rice,aPho1,2
3,1700,1.0,0.5309410617393181,0.4251749163419972,-0.001056316307218305,0.10576614539732088,0.42623123264921553,0.4690589382606819,rice,aPho1,2
