,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.5226394858654194,0.1466775459024747,0.0027929673484398745,0.3759619399629447,0.14388457855403483,0.4773605141345806,rice,Pho1[K]#22,1
1,500,1.0,0.5644992147872547,0.2199258389381976,-0.0012132150061935402,0.3445733758490571,0.22113905394439112,0.43550078521274527,rice,Pho1[K]#22,1
2,1000,1.0,0.6462937421340752,0.41464750642681414,-0.00505252378940588,0.23164623570726106,0.41970003021622004,0.3537062578659248,rice,Pho1[K]#22,1
3,1700,1.0,0.673002884323748,0.5408594510043944,0.0020335021385875654,0.13214343331935363,0.5388259488658068,0.326997115676252,rice,Pho1[K]#22,1
