,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.536863762005839,0.22387988697369182,-0.0012395109916870897,0.31298387503214714,0.22511939796537891,0.46313623799416104,rice,Pho1[K]#22,2
1,500,1.0,0.5452769681761065,0.26470046440638456,-0.0017069259229580396,0.28057650376972193,0.2664073903293426,0.4547230318238935,rice,Pho1[K]#22,2
2,1000,1.0,0.6821753201330818,0.48673737536844364,-0.0006082781918047098,0.19543794476463816,0.48734565356024834,0.3178246798669182,rice,Pho1[K]#22,2
3,1700,1.0,0.6756223831579463,0.5532046552074522,0.0045465657403808155,0.1224177279504941,0.5486580894670714,0.3243776168420537,rice,Pho1[K]#22,2
