,Unnamed: 0.1,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs,ox_fraction
0,3,3,p700_reference,40.0,15.0,820nm,52827,20240725_0725rice_USDA_Pho1[K]#22_1_DA,3,0.04,rice,Pho1[K]#22,1,-2.2996024185469035,0.015324509995131986
1,4,4,p700_reference,45.0,20.0,820nm,52821,20240725_0725rice_USDA_Pho1[K]#22_1_DA,4,0.045,rice,Pho1[K]#22,1,-2.2993412336507086,0.025447364590759605
2,5,5,p700_reference,50.0,25.0,820nm,52823,20240725_0725rice_USDA_Pho1[K]#22_1_DA,5,0.05,rice,Pho1[K]#22,1,-2.2994282952827736,0.022073079725550396
3,6,6,p700_reference,55.0,30.0,820nm,52819,20240725_0725rice_USDA_Pho1[K]#22_1_DA,6,0.055,rice,Pho1[K]#22,1,-2.299254172018644,0.0288216494559516
4,7,7,p700_reference,60.0,35.0,820nm,52823,20240725_0725rice_USDA_Pho1[K]#22_1_DA,7,0.06,rice,Pho1[K]#22,1,-2.2994282952827736,0.022073079725550396
5,8,8,p700_reference,65.0,40.0,820nm,52825,20240725_0725rice_USDA_Pho1[K]#22_1_DA,8,0.065,rice,Pho1[K]#22,1,-2.2995153569148385,0.018698794860341192
6,9,9,p700_reference,70.0,45.0,820nm,52835,20240725_0725rice_USDA_Pho1[K]#22_1_DA,9,0.07,rice,Pho1[K]#22,1,-2.299950665075163,0.0018273705343123698
7,10,10,p700_reference,75.0,50.0,820nm,52835,20240725_0725rice_USDA_Pho1[K]#22_1_DA,10,0.075,rice,Pho1[K]#22,1,-2.299950665075163,0.0018273705343123698
8,11,11,p700_reference,80.0,55.0,820nm,52819,20240725_0725rice_USDA_Pho1[K]#22_1_DA,11,0.08,rice,Pho1[K]#22,1,-2.299254172018644,0.0288216494559516
9,12,12,p700_reference,85.0,60.0,820nm,52825,20240725_0725rice_USDA_Pho1[K]#22_1_DA,12,0.085,rice,Pho1[K]#22,1,-2.2995153569148385,0.018698794860341192
10,13,13,p700_reference,90.0,65.0,820nm,52821,20240725_0725rice_USDA_Pho1[K]#22_1_DA,13,0.09,rice,Pho1[K]#22,1,-2.2993412336507086,0.025447364590759605
11,14,14,p700_reference,95.0,70.0,820nm,52811,20240725_0725rice_USDA_Pho1[K]#22_1_DA,14,0.095,rice,Pho1[K]#22,1,-2.298905925490384,0.04231878891680564
12,15,15,p700_reference,100.0,75.0,820nm,52838,20240725_0725rice_USDA_Pho1[K]#22_1_DA,15,0.1,rice,Pho1[K]#22,1,-2.3000812575232605,-0.003234056763510046
13,16,16,p700_reference,105.0,80.0,820nm,52831,20240725_0725rice_USDA_Pho1[K]#22_1_DA,16,0.105,rice,Pho1[K]#22,1,-2.299776541811033,0.008575940264730783
14,17,17,p700_reference,110.0,85.0,820nm,52835,20240725_0725rice_USDA_Pho1[K]#22_1_DA,17,0.11,rice,Pho1[K]#22,1,-2.299950665075163,0.0018273705343123698
15,18,18,p700_reference,115.0,90.0,820nm,52834,20240725_0725rice_USDA_Pho1[K]#22_1_DA,18,0.115,rice,Pho1[K]#22,1,-2.29990713425913,0.003514512966925579
16,19,19,p700_reference,120.0,95.0,820nm,52827,20240725_0725rice_USDA_Pho1[K]#22_1_DA,19,0.12,rice,Pho1[K]#22,1,-2.2996024185469035,0.015324509995131986
17,20,20,p700_reference,125.0,100.0,820nm,52829,20240725_0725rice_USDA_Pho1[K]#22_1_DA,20,0.125,rice,Pho1[K]#22,1,-2.2996894801789685,0.011950225129922777
18,21,21,p700_reference,130.0,105.0,820nm,52831,20240725_0725rice_USDA_Pho1[K]#22_1_DA,21,0.13,rice,Pho1[K]#22,1,-2.299776541811033,0.008575940264730783
19,22,22,p700_reference,135.0,110.0,820nm,52829,20240725_0725rice_USDA_Pho1[K]#22_1_DA,22,0.135,rice,Pho1[K]#22,1,-2.2996894801789685,0.011950225129922777
20,23,23,p700_reference,140.0,115.0,820nm,52821,20240725_0725rice_USDA_Pho1[K]#22_1_DA,23,0.14,rice,Pho1[K]#22,1,-2.2993412336507086,0.025447364590759605
21,24,24,p700_reference,145.0,120.0,820nm,52823,20240725_0725rice_USDA_Pho1[K]#22_1_DA,24,0.145,rice,Pho1[K]#22,1,-2.2994282952827736,0.022073079725550396
22,25,25,p700_reference,150.0,125.0,820nm,52833,20240725_0725rice_USDA_Pho1[K]#22_1_DA,25,0.15,rice,Pho1[K]#22,1,-2.2998636034430984,0.005201655399504365
23,26,26,p700_reference,155.0,130.0,820nm,52831,20240725_0725rice_USDA_Pho1[K]#22_1_DA,26,0.155,rice,Pho1[K]#22,1,-2.299776541811033,0.008575940264730783
24,27,27,p700_reference,160.0,135.0,820nm,52833,20240725_0725rice_USDA_Pho1[K]#22_1_DA,27,0.16,rice,Pho1[K]#22,1,-2.2998636034430984,0.005201655399504365
25,28,28,p700_reference,165.0,140.0,820nm,52825,20240725_0725rice_USDA_Pho1[K]#22_1_DA,28,0.165,rice,Pho1[K]#22,1,-2.2995153569148385,0.018698794860341192
26,29,29,p700_reference,170.0,145.0,820nm,52817,20240725_0725rice_USDA_Pho1[K]#22_1_DA,29,0.17,rice,Pho1[K]#22,1,-2.2991671103865787,0.03219593432117802
27,30,30,p700_reference,175.0,150.0,820nm,52833,20240725_0725rice_USDA_Pho1[K]#22_1_DA,30,0.175,rice,Pho1[K]#22,1,-2.2998636034430984,0.005201655399504365
28,31,31,p700_reference,180.0,155.0,820nm,52829,20240725_0725rice_USDA_Pho1[K]#22_1_DA,31,0.18,rice,Pho1[K]#22,1,-2.2996894801789685,0.011950225129922777
29,32,32,p700_reference,185.0,160.0,820nm,52831,20240725_0725rice_USDA_Pho1[K]#22_1_DA,32,0.185,rice,Pho1[K]#22,1,-2.299776541811033,0.008575940264730783
30,33,33,p700_reference,190.0,165.0,820nm,52837,20240725_0725rice_USDA_Pho1[K]#22_1_DA,33,0.19,rice,Pho1[K]#22,1,-2.300037726707228,-0.001546914330896837
31,34,34,p700_reference,195.0,170.0,820nm,52851,20240725_0725rice_USDA_Pho1[K]#22_1_DA,34,0.195,rice,Pho1[K]#22,1,-2.3006471581316825,-0.025166908387361284
32,35,35,p700_reference,200.0,175.0,820nm,52823,20240725_0725rice_USDA_Pho1[K]#22_1_DA,35,0.2,rice,Pho1[K]#22,1,-2.2994282952827736,0.022073079725550396
33,36,36,p700_reference,205.0,180.0,820nm,52838,20240725_0725rice_USDA_Pho1[K]#22_1_DA,36,0.205,rice,Pho1[K]#22,1,-2.3000812575232605,-0.003234056763510046
34,37,37,p700_reference,210.0,185.0,820nm,52823,20240725_0725rice_USDA_Pho1[K]#22_1_DA,37,0.21,rice,Pho1[K]#22,1,-2.2994282952827736,0.022073079725550396
35,38,38,p700_reference,215.0,190.0,820nm,52833,20240725_0725rice_USDA_Pho1[K]#22_1_DA,38,0.215,rice,Pho1[K]#22,1,-2.2998636034430984,0.005201655399504365
36,39,39,p700_reference,220.0,195.0,820nm,52840,20240725_0725rice_USDA_Pho1[K]#22_1_DA,39,0.22,rice,Pho1[K]#22,1,-2.300168319155325,-0.006608341628702041
37,40,40,p700_reference,225.0,200.0,820nm,52847,20240725_0725rice_USDA_Pho1[K]#22_1_DA,40,0.225,rice,Pho1[K]#22,1,-2.300473034867552,-0.01841833865692566
38,41,41,p700_reference,230.0,205.0,820nm,52842,20240725_0725rice_USDA_Pho1[K]#22_1_DA,41,0.23,rice,Pho1[K]#22,1,-2.3002553807873904,-0.00998262649392846
39,42,42,p700_reference,235.0,210.0,820nm,52847,20240725_0725rice_USDA_Pho1[K]#22_1_DA,42,0.235,rice,Pho1[K]#22,1,-2.300473034867552,-0.01841833865692566
40,43,43,p700_reference,240.0,215.0,820nm,52845,20240725_0725rice_USDA_Pho1[K]#22_1_DA,43,0.24,rice,Pho1[K]#22,1,-2.300385973235488,-0.015044053791750875
41,44,44,p700_reference,245.0,220.0,820nm,52839,20240725_0725rice_USDA_Pho1[K]#22_1_DA,44,0.245,rice,Pho1[K]#22,1,-2.300124788339293,-0.004921199196106044
42,45,45,p700_reference,250.0,225.0,820nm,52835,20240725_0725rice_USDA_Pho1[K]#22_1_DA,45,0.25,rice,Pho1[K]#22,1,-2.299950665075163,0.0018273705343123698
43,46,46,p700_reference,255.0,230.0,820nm,52823,20240725_0725rice_USDA_Pho1[K]#22_1_DA,46,0.255,rice,Pho1[K]#22,1,-2.2994282952827736,0.022073079725550396
44,47,47,p700_reference,260.0,235.0,820nm,52835,20240725_0725rice_USDA_Pho1[K]#22_1_DA,47,0.26,rice,Pho1[K]#22,1,-2.299950665075163,0.0018273705343123698
45,48,48,p700_reference,265.0,240.0,820nm,52835,20240725_0725rice_USDA_Pho1[K]#22_1_DA,48,0.265,rice,Pho1[K]#22,1,-2.299950665075163,0.0018273705343123698
46,49,49,p700_reference,270.0,245.0,820nm,52827,20240725_0725rice_USDA_Pho1[K]#22_1_DA,49,0.27,rice,Pho1[K]#22,1,-2.2996024185469035,0.015324509995131986
47,50,50,p700_reference,275.0,250.0,820nm,52823,20240725_0725rice_USDA_Pho1[K]#22_1_DA,50,0.275,rice,Pho1[K]#22,1,-2.2994282952827736,0.022073079725550396
48,51,51,p700_reference,280.0,255.0,820nm,52831,20240725_0725rice_USDA_Pho1[K]#22_1_DA,51,0.28,rice,Pho1[K]#22,1,-2.299776541811033,0.008575940264730783
49,52,52,p700_reference,285.0,260.0,820nm,52827,20240725_0725rice_USDA_Pho1[K]#22_1_DA,52,0.285,rice,Pho1[K]#22,1,-2.2996024185469035,0.015324509995131986
50,53,53,p700_reference,290.0,265.0,820nm,52841,20240725_0725rice_USDA_Pho1[K]#22_1_DA,53,0.29,rice,Pho1[K]#22,1,-2.3002118499713577,-0.00829548406131525
51,54,54,p700_reference,295.0,270.0,820nm,52831,20240725_0725rice_USDA_Pho1[K]#22_1_DA,54,0.295,rice,Pho1[K]#22,1,-2.299776541811033,0.008575940264730783
52,55,55,p700_reference,300.0,275.0,820nm,52821,20240725_0725rice_USDA_Pho1[K]#22_1_DA,55,0.3,rice,Pho1[K]#22,1,-2.2993412336507086,0.025447364590759605
53,56,56,p700_reference,305.0,280.0,820nm,52833,20240725_0725rice_USDA_Pho1[K]#22_1_DA,56,0.305,rice,Pho1[K]#22,1,-2.2998636034430984,0.005201655399504365
54,57,57,p700_reference,310.0,285.0,820nm,52839,20240725_0725rice_USDA_Pho1[K]#22_1_DA,57,0.31,rice,Pho1[K]#22,1,-2.300124788339293,-0.004921199196106044
