,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,42.0,15.0,820nm,51539,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,3,0.042,rice,Pho1DL80[K]#12,1,-2.29927430627844
4,4,p700_reference,47.0,20.0,820nm,51547,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,4,0.047,rice,Pho1DL80[K]#12,1,-2.2996312048300265
5,5,p700_reference,52.0,25.0,820nm,51542,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,5,0.052,rice,Pho1DL80[K]#12,1,-2.299408143235285
6,6,p700_reference,57.0,30.0,820nm,51546,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,6,0.057,rice,Pho1DL80[K]#12,1,-2.2995865925110786
7,7,p700_reference,62.0,35.0,820nm,51547,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,7,0.062,rice,Pho1DL80[K]#12,1,-2.2996312048300265
8,8,p700_reference,67.0,40.0,820nm,51547,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,8,0.067,rice,Pho1DL80[K]#12,1,-2.2996312048300265
9,9,p700_reference,72.0,45.0,820nm,51546,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,9,0.072,rice,Pho1DL80[K]#12,1,-2.2995865925110786
10,10,p700_reference,77.0,50.0,820nm,51558,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,10,0.077,rice,Pho1DL80[K]#12,1,-2.3001219403384585
11,11,p700_reference,82.0,55.0,820nm,51545,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,11,0.082,rice,Pho1DL80[K]#12,1,-2.2995419801921297
12,12,p700_reference,87.0,60.0,820nm,51545,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,12,0.087,rice,Pho1DL80[K]#12,1,-2.2995419801921297
13,13,p700_reference,92.0,65.0,820nm,51537,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,13,0.092,rice,Pho1DL80[K]#12,1,-2.2991850816405432
14,14,p700_reference,97.0,70.0,820nm,51550,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,14,0.097,rice,Pho1DL80[K]#12,1,-2.2997650417868716
15,15,p700_reference,102.0,75.0,820nm,51547,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,15,0.102,rice,Pho1DL80[K]#12,1,-2.2996312048300265
16,16,p700_reference,107.0,80.0,820nm,51554,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,16,0.107,rice,Pho1DL80[K]#12,1,-2.299943491062665
17,17,p700_reference,112.0,85.0,820nm,51558,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,17,0.112,rice,Pho1DL80[K]#12,1,-2.3001219403384585
18,18,p700_reference,117.0,90.0,820nm,51551,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,18,0.117,rice,Pho1DL80[K]#12,1,-2.29980965410582
19,19,p700_reference,122.0,95.0,820nm,51563,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,19,0.122,rice,Pho1DL80[K]#12,1,-2.3003450019332004
20,20,p700_reference,127.0,100.0,820nm,51547,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,20,0.127,rice,Pho1DL80[K]#12,1,-2.2996312048300265
21,21,p700_reference,132.0,105.0,820nm,51551,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,21,0.132,rice,Pho1DL80[K]#12,1,-2.29980965410582
22,22,p700_reference,137.0,110.0,820nm,51550,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,22,0.137,rice,Pho1DL80[K]#12,1,-2.2997650417868716
23,23,p700_reference,142.0,115.0,820nm,51547,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,23,0.142,rice,Pho1DL80[K]#12,1,-2.2996312048300265
24,24,p700_reference,147.0,120.0,820nm,51539,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,24,0.147,rice,Pho1DL80[K]#12,1,-2.29927430627844
25,25,p700_reference,152.0,125.0,820nm,51559,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,25,0.152,rice,Pho1DL80[K]#12,1,-2.300166552657407
26,26,p700_reference,157.0,130.0,820nm,51542,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,26,0.157,rice,Pho1DL80[K]#12,1,-2.299408143235285
27,27,p700_reference,162.0,135.0,820nm,51551,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,27,0.162,rice,Pho1DL80[K]#12,1,-2.29980965410582
28,28,p700_reference,167.0,140.0,820nm,51549,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,28,0.167,rice,Pho1DL80[K]#12,1,-2.2997204294679237
29,29,p700_reference,172.0,145.0,820nm,51549,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,29,0.172,rice,Pho1DL80[K]#12,1,-2.2997204294679237
30,30,p700_reference,177.0,150.0,820nm,51555,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,30,0.177,rice,Pho1DL80[K]#12,1,-2.2999881033816134
31,31,p700_reference,182.0,155.0,820nm,51545,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,31,0.182,rice,Pho1DL80[K]#12,1,-2.2995419801921297
32,32,p700_reference,187.0,160.0,820nm,51546,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,32,0.187,rice,Pho1DL80[K]#12,1,-2.2995865925110786
33,33,p700_reference,192.0,165.0,820nm,51550,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,33,0.192,rice,Pho1DL80[K]#12,1,-2.2997650417868716
34,34,p700_reference,197.0,170.0,820nm,51547,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,34,0.197,rice,Pho1DL80[K]#12,1,-2.2996312048300265
35,35,p700_reference,202.0,175.0,820nm,51560,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,35,0.202,rice,Pho1DL80[K]#12,1,-2.300211164976355
36,36,p700_reference,207.0,180.0,820nm,51555,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,36,0.207,rice,Pho1DL80[K]#12,1,-2.2999881033816134
37,37,p700_reference,212.0,185.0,820nm,51545,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,37,0.212,rice,Pho1DL80[K]#12,1,-2.2995419801921297
38,38,p700_reference,217.0,190.0,820nm,51555,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,38,0.217,rice,Pho1DL80[K]#12,1,-2.2999881033816134
39,39,p700_reference,222.0,195.0,820nm,51551,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,39,0.222,rice,Pho1DL80[K]#12,1,-2.29980965410582
40,40,p700_reference,227.0,200.0,820nm,51555,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,40,0.227,rice,Pho1DL80[K]#12,1,-2.2999881033816134
41,41,p700_reference,232.0,205.0,820nm,51547,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,41,0.232,rice,Pho1DL80[K]#12,1,-2.2996312048300265
42,42,p700_reference,237.0,210.0,820nm,51545,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,42,0.237,rice,Pho1DL80[K]#12,1,-2.2995419801921297
43,43,p700_reference,242.0,215.0,820nm,51561,20240725_0725rice_USDA_Pho1DL80[K]#12_1_DA,43,0.242,rice,Pho1DL80[K]#12,1,-2.300255777295303
