,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.640871089602268,0.31177868399621783,0.003301628711682205,0.3290924056060502,0.3084770552845356,0.359128910397732,rice,Pho1[-HT]#1,1
1,500,1.0,0.6426501797084971,0.3307777098594707,0.0037660704120135525,0.31187246984902645,0.32701163944745715,0.35734982029150286,rice,Pho1[-HT]#1,1
2,1000,1.0,0.7286937323661246,0.4947398070589362,0.0025576672355923204,0.23395392530718834,0.4921821398233439,0.27130626763387544,rice,Pho1[-HT]#1,1
3,1700,1.0,0.7667571791781922,0.6551226505992733,0.0035116000587369135,0.11163452857891887,0.6516110505405364,0.2332428208218078,rice,Pho1[-HT]#1,1
