,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.6962835615465137,0.24041339228082947,0.005803034202319989,0.45587016926568424,0.2346103580785095,0.3037164384534863,rice,Pho1DL80[K]#10,1
1,500,1.0,0.707190758530995,0.35692701986403,0.0008137349541301804,0.350263738666965,0.35611328490989985,0.292809241469005,rice,Pho1DL80[K]#10,1
2,1000,1.0,0.7629905875251735,0.5361115930381479,0.004842158733524634,0.22687899448702553,0.5312694343046233,0.23700941247482654,rice,Pho1DL80[K]#10,1
3,1700,1.0,0.8524030809136242,0.7355018279661514,0.00851105735672301,0.11690125294747278,0.7269907706094284,0.14759691908637584,rice,Pho1DL80[K]#10,1
