,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id
0,p700_reference,28.0,0.0,820nm,52411,20240623_062324_maize_4193_2_DA,0,0.028,rice,4193_2_DA.json,0
1,p700_reference,33.0,5.0,820nm,52441,20240623_062324_maize_4193_2_DA,0,0.033,rice,4193_2_DA.json,0
2,p700_reference,38.0,10.0,820nm,52443,20240623_062324_maize_4193_2_DA,0,0.038,rice,4193_2_DA.json,0
3,p700_reference,43.0,15.0,820nm,52435,20240623_062324_maize_4193_2_DA,0,0.043,rice,4193_2_DA.json,0
4,p700_reference,48.0,20.0,820nm,52440,20240623_062324_maize_4193_2_DA,0,0.048,rice,4193_2_DA.json,0
5,p700_reference,53.0,25.0,820nm,52459,20240623_062324_maize_4193_2_DA,0,0.053,rice,4193_2_DA.json,0
6,p700_reference,58.0,30.0,820nm,52449,20240623_062324_maize_4193_2_DA,0,0.058,rice,4193_2_DA.json,0
7,p700_reference,63.0,35.0,820nm,52445,20240623_062324_maize_4193_2_DA,0,0.063,rice,4193_2_DA.json,0
8,p700_reference,68.0,40.0,820nm,52441,20240623_062324_maize_4193_2_DA,0,0.068,rice,4193_2_DA.json,0
9,p700_reference,73.0,45.0,820nm,52454,20240623_062324_maize_4193_2_DA,0,0.073,rice,4193_2_DA.json,0
10,p700_reference,78.0,50.0,820nm,52435,20240623_062324_maize_4193_2_DA,0,0.078,rice,4193_2_DA.json,0
11,p700_reference,83.0,55.0,820nm,52447,20240623_062324_maize_4193_2_DA,0,0.083,rice,4193_2_DA.json,0
12,p700_reference,88.0,60.0,820nm,52439,20240623_062324_maize_4193_2_DA,0,0.088,rice,4193_2_DA.json,0
13,p700_reference,93.0,65.0,820nm,52441,20240623_062324_maize_4193_2_DA,0,0.093,rice,4193_2_DA.json,0
14,p700_reference,98.0,70.0,820nm,52451,20240623_062324_maize_4193_2_DA,0,0.098,rice,4193_2_DA.json,0
15,p700_reference,103.0,75.0,820nm,52443,20240623_062324_maize_4193_2_DA,0,0.103,rice,4193_2_DA.json,0
16,p700_reference,108.0,80.0,820nm,52449,20240623_062324_maize_4193_2_DA,0,0.108,rice,4193_2_DA.json,0
17,p700_reference,113.0,85.0,820nm,52450,20240623_062324_maize_4193_2_DA,0,0.113,rice,4193_2_DA.json,0
18,p700_reference,118.0,90.0,820nm,52435,20240623_062324_maize_4193_2_DA,0,0.118,rice,4193_2_DA.json,0
19,p700_reference,123.0,95.0,820nm,52435,20240623_062324_maize_4193_2_DA,0,0.123,rice,4193_2_DA.json,0
