,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,41.0,15.0,820nm,52974,20240623_062324_maize_HC69_3_DA,0,0.041,rice,HC69_3_DA.json,0,-2.2995803738258958
4,4,p700_reference,46.0,20.0,820nm,52970,20240623_062324_maize_HC69_3_DA,0,0.046,rice,HC69_3_DA.json,0,-2.299406735409025
5,5,p700_reference,51.0,25.0,820nm,52967,20240623_062324_maize_HC69_3_DA,0,0.051,rice,HC69_3_DA.json,0,-2.2992765065963723
6,6,p700_reference,56.0,30.0,820nm,52942,20240623_062324_maize_HC69_3_DA,0,0.056,rice,HC69_3_DA.json,0,-2.298191266490931
7,7,p700_reference,61.0,35.0,820nm,52975,20240623_062324_maize_HC69_3_DA,0,0.061,rice,HC69_3_DA.json,0,-2.2996237834301136
8,8,p700_reference,66.0,40.0,820nm,52971,20240623_062324_maize_HC69_3_DA,0,0.066,rice,HC69_3_DA.json,0,-2.299450145013243
9,9,p700_reference,71.0,45.0,820nm,52979,20240623_062324_maize_HC69_3_DA,0,0.071,rice,HC69_3_DA.json,0,-2.299797421846984
10,10,p700_reference,76.0,50.0,820nm,52973,20240623_062324_maize_HC69_3_DA,0,0.076,rice,HC69_3_DA.json,0,-2.2995369642216783
11,11,p700_reference,81.0,55.0,820nm,52970,20240623_062324_maize_HC69_3_DA,0,0.081,rice,HC69_3_DA.json,0,-2.299406735409025
12,12,p700_reference,86.0,60.0,820nm,52973,20240623_062324_maize_HC69_3_DA,0,0.086,rice,HC69_3_DA.json,0,-2.2995369642216783
13,13,p700_reference,91.0,65.0,820nm,52982,20240623_062324_maize_HC69_3_DA,0,0.091,rice,HC69_3_DA.json,0,-2.299927650659637
14,14,p700_reference,96.0,70.0,820nm,52977,20240623_062324_maize_HC69_3_DA,0,0.096,rice,HC69_3_DA.json,0,-2.299710602638549
15,15,p700_reference,101.0,75.0,820nm,52979,20240623_062324_maize_HC69_3_DA,0,0.101,rice,HC69_3_DA.json,0,-2.299797421846984
16,16,p700_reference,106.0,80.0,820nm,52955,20240623_062324_maize_HC69_3_DA,0,0.106,rice,HC69_3_DA.json,0,-2.2987555913457607
17,17,p700_reference,111.0,85.0,820nm,52987,20240623_062324_maize_HC69_3_DA,0,0.111,rice,HC69_3_DA.json,0,-2.3001446986807257
18,18,p700_reference,116.0,90.0,820nm,52973,20240623_062324_maize_HC69_3_DA,0,0.116,rice,HC69_3_DA.json,0,-2.2995369642216783
19,19,p700_reference,121.0,95.0,820nm,52975,20240623_062324_maize_HC69_3_DA,0,0.121,rice,HC69_3_DA.json,0,-2.2996237834301136
20,20,p700_reference,126.0,100.0,820nm,52985,20240623_062324_maize_HC69_3_DA,0,0.126,rice,HC69_3_DA.json,0,-2.3000578794722903
21,21,p700_reference,131.0,105.0,820nm,52986,20240623_062324_maize_HC69_3_DA,0,0.131,rice,HC69_3_DA.json,0,-2.300101289076508
22,22,p700_reference,136.0,110.0,820nm,52969,20240623_062324_maize_HC69_3_DA,0,0.136,rice,HC69_3_DA.json,0,-2.2993633258048076
23,23,p700_reference,141.0,115.0,820nm,52982,20240623_062324_maize_HC69_3_DA,0,0.141,rice,HC69_3_DA.json,0,-2.299927650659637
24,24,p700_reference,146.0,120.0,820nm,52967,20240623_062324_maize_HC69_3_DA,0,0.146,rice,HC69_3_DA.json,0,-2.2992765065963723
