,Unnamed: 0.1,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs,ox_fraction
0,3,3,p700_reference,42.0,15.0,820nm,52353,20240623_062324_maize_HC69_1_DA,0,0.042,rice,HC69_1_DA.json,0,-2.298934397747623,0.04747494592708866
1,4,4,p700_reference,47.0,20.0,820nm,52383,20240623_062324_maize_HC69_1_DA,0,0.047,rice,HC69_1_DA.json,0,-2.300251763169517,-0.005237979513527643
2,5,5,p700_reference,52.0,25.0,820nm,52362,20240623_062324_maize_HC69_1_DA,0,0.052,rice,HC69_1_DA.json,0,-2.299329607374191,0.031661068294905545
3,6,6,p700_reference,57.0,30.0,820nm,52383,20240623_062324_maize_HC69_1_DA,0,0.057,rice,HC69_1_DA.json,0,-2.300251763169517,-0.005237979513527643
4,7,7,p700_reference,62.0,35.0,820nm,52379,20240623_062324_maize_HC69_1_DA,0,0.062,rice,HC69_1_DA.json,0,-2.3000761144465978,0.001790410545228305
5,8,8,p700_reference,67.0,40.0,820nm,52369,20240623_062324_maize_HC69_1_DA,0,0.067,rice,HC69_1_DA.json,0,-2.2996369926393,0.019361385692082636
6,9,9,p700_reference,72.0,45.0,820nm,52367,20240623_062324_maize_HC69_1_DA,0,0.072,rice,HC69_1_DA.json,0,-2.2995491682778404,0.02287558072146061
7,10,10,p700_reference,77.0,50.0,820nm,52363,20240623_062324_maize_HC69_1_DA,0,0.077,rice,HC69_1_DA.json,0,-2.299373519554921,0.02990397078021656
8,11,11,p700_reference,82.0,55.0,820nm,52375,20240623_062324_maize_HC69_1_DA,0,0.082,rice,HC69_1_DA.json,0,-2.299900465723679,0.008818800603966484
9,12,12,p700_reference,87.0,60.0,820nm,52376,20240623_062324_maize_HC69_1_DA,0,0.087,rice,HC69_1_DA.json,0,-2.2999443779044086,0.007061703089277497
10,13,13,p700_reference,92.0,65.0,820nm,52367,20240623_062324_maize_HC69_1_DA,0,0.092,rice,HC69_1_DA.json,0,-2.2995491682778404,0.02287558072146061
11,14,14,p700_reference,97.0,70.0,820nm,52375,20240623_062324_maize_HC69_1_DA,0,0.097,rice,HC69_1_DA.json,0,-2.299900465723679,0.008818800603966484
12,15,15,p700_reference,102.0,75.0,820nm,52379,20240623_062324_maize_HC69_1_DA,0,0.102,rice,HC69_1_DA.json,0,-2.3000761144465978,0.001790410545228305
13,16,16,p700_reference,107.0,80.0,820nm,52368,20240623_062324_maize_HC69_1_DA,0,0.107,rice,HC69_1_DA.json,0,-2.2995930804585702,0.021118483206771625
14,17,17,p700_reference,112.0,85.0,820nm,52377,20240623_062324_maize_HC69_1_DA,0,0.112,rice,HC69_1_DA.json,0,-2.2999882900851385,0.005304605574588509
15,18,18,p700_reference,117.0,90.0,820nm,52371,20240623_062324_maize_HC69_1_DA,0,0.117,rice,HC69_1_DA.json,0,-2.29972481700076,0.015847190662704663
16,19,19,p700_reference,122.0,95.0,820nm,52369,20240623_062324_maize_HC69_1_DA,0,0.122,rice,HC69_1_DA.json,0,-2.2996369926393,0.019361385692082636
17,20,20,p700_reference,127.0,100.0,820nm,52379,20240623_062324_maize_HC69_1_DA,0,0.127,rice,HC69_1_DA.json,0,-2.3000761144465978,0.001790410545228305
