,Unnamed: 0.1,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs,ox_fraction
0,3,3,p700_reference,42.0,15.0,820nm,55603,20240623_062324_maize_HC69_5_DA,0,0.042,rice,HC69_5_DA.json,0,-2.2993631603929634,0.03557533694268603
1,4,4,p700_reference,47.0,20.0,820nm,55609,20240623_062324_maize_HC69_5_DA,0,0.047,rice,HC69_5_DA.json,0,-2.29961127972038,0.024096038558117917
2,5,5,p700_reference,52.0,25.0,820nm,55617,20240623_062324_maize_HC69_5_DA,0,0.052,rice,HC69_5_DA.json,0,-2.299942105490269,0.008790307378659518
3,6,6,p700_reference,57.0,30.0,820nm,55615,20240623_062324_maize_HC69_5_DA,0,0.057,rice,HC69_5_DA.json,0,-2.2998593990477967,0.012616740173529255
4,7,7,p700_reference,62.0,35.0,820nm,55615,20240623_062324_maize_HC69_5_DA,0,0.062,rice,HC69_5_DA.json,0,-2.2998593990477967,0.012616740173529255
5,8,8,p700_reference,67.0,40.0,820nm,55615,20240623_062324_maize_HC69_5_DA,0,0.067,rice,HC69_5_DA.json,0,-2.2998593990477967,0.012616740173529255
6,9,9,p700_reference,72.0,45.0,820nm,55605,20240623_062324_maize_HC69_5_DA,0,0.072,rice,HC69_5_DA.json,0,-2.2994458668354354,0.03174890414783684
7,10,10,p700_reference,77.0,50.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.077,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
8,11,11,p700_reference,82.0,55.0,820nm,55601,20240623_062324_maize_HC69_5_DA,0,0.082,rice,HC69_5_DA.json,0,-2.299280453950491,0.03940176973755577
9,12,12,p700_reference,87.0,60.0,820nm,55614,20240623_062324_maize_HC69_5_DA,0,0.087,rice,HC69_5_DA.json,0,-2.2998180458265605,0.014529956570964122
10,13,13,p700_reference,92.0,65.0,820nm,55619,20240623_062324_maize_HC69_5_DA,0,0.092,rice,HC69_5_DA.json,0,-2.3000248119327416,0.004963874583789782
11,14,14,p700_reference,97.0,70.0,820nm,55602,20240623_062324_maize_HC69_5_DA,0,0.097,rice,HC69_5_DA.json,0,-2.299321807171727,0.0374885533401209
12,15,15,p700_reference,102.0,75.0,820nm,55613,20240623_062324_maize_HC69_5_DA,0,0.102,rice,HC69_5_DA.json,0,-2.2997766926053247,0.016443172968378446
13,16,16,p700_reference,107.0,80.0,820nm,55603,20240623_062324_maize_HC69_5_DA,0,0.107,rice,HC69_5_DA.json,0,-2.2993631603929634,0.03557533694268603
14,17,17,p700_reference,112.0,85.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.112,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
15,18,18,p700_reference,117.0,90.0,820nm,55603,20240623_062324_maize_HC69_5_DA,0,0.117,rice,HC69_5_DA.json,0,-2.2993631603929634,0.03557533694268603
16,19,19,p700_reference,122.0,95.0,820nm,55601,20240623_062324_maize_HC69_5_DA,0,0.122,rice,HC69_5_DA.json,0,-2.299280453950491,0.03940176973755577
17,20,20,p700_reference,127.0,100.0,820nm,55603,20240623_062324_maize_HC69_5_DA,0,0.127,rice,HC69_5_DA.json,0,-2.2993631603929634,0.03557533694268603
18,21,21,p700_reference,132.0,105.0,820nm,55602,20240623_062324_maize_HC69_5_DA,0,0.132,rice,HC69_5_DA.json,0,-2.299321807171727,0.0374885533401209
19,22,22,p700_reference,137.0,110.0,820nm,55624,20240623_062324_maize_HC69_5_DA,0,0.137,rice,HC69_5_DA.json,0,-2.300231578038922,-0.004602207403364012
20,23,23,p700_reference,142.0,115.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.142,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
21,24,24,p700_reference,147.0,120.0,820nm,55605,20240623_062324_maize_HC69_5_DA,0,0.147,rice,HC69_5_DA.json,0,-2.2994458668354354,0.03174890414783684
22,25,25,p700_reference,152.0,125.0,820nm,55609,20240623_062324_maize_HC69_5_DA,0,0.152,rice,HC69_5_DA.json,0,-2.29961127972038,0.024096038558117917
23,26,26,p700_reference,157.0,130.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.157,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
24,27,27,p700_reference,162.0,135.0,820nm,55619,20240623_062324_maize_HC69_5_DA,0,0.162,rice,HC69_5_DA.json,0,-2.3000248119327416,0.004963874583789782
25,28,28,p700_reference,167.0,140.0,820nm,55614,20240623_062324_maize_HC69_5_DA,0,0.167,rice,HC69_5_DA.json,0,-2.2998180458265605,0.014529956570964122
26,29,29,p700_reference,172.0,145.0,820nm,55608,20240623_062324_maize_HC69_5_DA,0,0.172,rice,HC69_5_DA.json,0,-2.299569926499144,0.02600925495553224
27,30,30,p700_reference,177.0,150.0,820nm,55613,20240623_062324_maize_HC69_5_DA,0,0.177,rice,HC69_5_DA.json,0,-2.2997766926053247,0.016443172968378446
28,31,31,p700_reference,182.0,155.0,820nm,55619,20240623_062324_maize_HC69_5_DA,0,0.182,rice,HC69_5_DA.json,0,-2.3000248119327416,0.004963874583789782
29,32,32,p700_reference,187.0,160.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.187,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
30,33,33,p700_reference,192.0,165.0,820nm,55595,20240623_062324_maize_HC69_5_DA,0,0.192,rice,HC69_5_DA.json,0,-2.299032334623074,0.05088106812214443
31,34,34,p700_reference,197.0,170.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.197,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
32,35,35,p700_reference,202.0,175.0,820nm,55603,20240623_062324_maize_HC69_5_DA,0,0.202,rice,HC69_5_DA.json,0,-2.2993631603929634,0.03557533694268603
33,36,36,p700_reference,207.0,180.0,820nm,55615,20240623_062324_maize_HC69_5_DA,0,0.207,rice,HC69_5_DA.json,0,-2.2998593990477967,0.012616740173529255
34,37,37,p700_reference,212.0,185.0,820nm,55603,20240623_062324_maize_HC69_5_DA,0,0.212,rice,HC69_5_DA.json,0,-2.2993631603929634,0.03557533694268603
35,38,38,p700_reference,217.0,190.0,820nm,55609,20240623_062324_maize_HC69_5_DA,0,0.217,rice,HC69_5_DA.json,0,-2.29961127972038,0.024096038558117917
36,39,39,p700_reference,222.0,195.0,820nm,55615,20240623_062324_maize_HC69_5_DA,0,0.222,rice,HC69_5_DA.json,0,-2.2998593990477967,0.012616740173529255
37,40,40,p700_reference,227.0,200.0,820nm,55614,20240623_062324_maize_HC69_5_DA,0,0.227,rice,HC69_5_DA.json,0,-2.2998180458265605,0.014529956570964122
38,41,41,p700_reference,232.0,205.0,820nm,55615,20240623_062324_maize_HC69_5_DA,0,0.232,rice,HC69_5_DA.json,0,-2.2998593990477967,0.012616740173529255
39,42,42,p700_reference,237.0,210.0,820nm,55606,20240623_062324_maize_HC69_5_DA,0,0.237,rice,HC69_5_DA.json,0,-2.299487220056672,0.029835687750381427
40,43,43,p700_reference,242.0,215.0,820nm,55617,20240623_062324_maize_HC69_5_DA,0,0.242,rice,HC69_5_DA.json,0,-2.299942105490269,0.008790307378659518
41,44,44,p700_reference,247.0,220.0,820nm,55603,20240623_062324_maize_HC69_5_DA,0,0.247,rice,HC69_5_DA.json,0,-2.2993631603929634,0.03557533694268603
42,45,45,p700_reference,252.0,225.0,820nm,55613,20240623_062324_maize_HC69_5_DA,0,0.252,rice,HC69_5_DA.json,0,-2.2997766926053247,0.016443172968378446
43,46,46,p700_reference,257.0,230.0,820nm,55627,20240623_062324_maize_HC69_5_DA,0,0.257,rice,HC69_5_DA.json,0,-2.300355637702631,-0.010341856595668617
44,47,47,p700_reference,262.0,235.0,820nm,55625,20240623_062324_maize_HC69_5_DA,0,0.262,rice,HC69_5_DA.json,0,-2.3002729312601584,-0.00651542380079888
45,48,48,p700_reference,267.0,240.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.267,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
46,49,49,p700_reference,272.0,245.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.272,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
47,50,50,p700_reference,277.0,250.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.277,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
48,51,51,p700_reference,282.0,255.0,820nm,55622,20240623_062324_maize_HC69_5_DA,0,0.282,rice,HC69_5_DA.json,0,-2.3001488715964498,-0.000775774608494276
49,52,52,p700_reference,287.0,260.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.287,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
50,53,53,p700_reference,292.0,265.0,820nm,55617,20240623_062324_maize_HC69_5_DA,0,0.292,rice,HC69_5_DA.json,0,-2.299942105490269,0.008790307378659518
51,54,54,p700_reference,297.0,270.0,820nm,55599,20240623_062324_maize_HC69_5_DA,0,0.297,rice,HC69_5_DA.json,0,-2.2991977475080185,0.04322820253242551
52,55,55,p700_reference,302.0,275.0,820nm,55619,20240623_062324_maize_HC69_5_DA,0,0.302,rice,HC69_5_DA.json,0,-2.3000248119327416,0.004963874583789782
53,56,56,p700_reference,307.0,280.0,820nm,55614,20240623_062324_maize_HC69_5_DA,0,0.307,rice,HC69_5_DA.json,0,-2.2998180458265605,0.014529956570964122
54,57,57,p700_reference,312.0,285.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.312,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
55,58,58,p700_reference,317.0,290.0,820nm,55619,20240623_062324_maize_HC69_5_DA,0,0.317,rice,HC69_5_DA.json,0,-2.3000248119327416,0.004963874583789782
56,59,59,p700_reference,322.0,295.0,820nm,55609,20240623_062324_maize_HC69_5_DA,0,0.322,rice,HC69_5_DA.json,0,-2.29961127972038,0.024096038558117917
57,60,60,p700_reference,327.0,300.0,820nm,55613,20240623_062324_maize_HC69_5_DA,0,0.327,rice,HC69_5_DA.json,0,-2.2997766926053247,0.016443172968378446
58,61,61,p700_reference,332.0,305.0,820nm,55603,20240623_062324_maize_HC69_5_DA,0,0.332,rice,HC69_5_DA.json,0,-2.2993631603929634,0.03557533694268603
59,62,62,p700_reference,337.0,310.0,820nm,55607,20240623_062324_maize_HC69_5_DA,0,0.337,rice,HC69_5_DA.json,0,-2.299528573277908,0.027922471352967108
60,63,63,p700_reference,342.0,315.0,820nm,55595,20240623_062324_maize_HC69_5_DA,0,0.342,rice,HC69_5_DA.json,0,-2.299032334623074,0.05088106812214443
61,64,64,p700_reference,347.0,320.0,820nm,55608,20240623_062324_maize_HC69_5_DA,0,0.347,rice,HC69_5_DA.json,0,-2.299569926499144,0.02600925495553224
62,65,65,p700_reference,352.0,325.0,820nm,55603,20240623_062324_maize_HC69_5_DA,0,0.352,rice,HC69_5_DA.json,0,-2.2993631603929634,0.03557533694268603
63,66,66,p700_reference,357.0,330.0,820nm,55615,20240623_062324_maize_HC69_5_DA,0,0.357,rice,HC69_5_DA.json,0,-2.2998593990477967,0.012616740173529255
64,67,67,p700_reference,362.0,335.0,820nm,55615,20240623_062324_maize_HC69_5_DA,0,0.362,rice,HC69_5_DA.json,0,-2.2998593990477967,0.012616740173529255
65,68,68,p700_reference,367.0,340.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.367,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
66,69,69,p700_reference,372.0,345.0,820nm,55609,20240623_062324_maize_HC69_5_DA,0,0.372,rice,HC69_5_DA.json,0,-2.29961127972038,0.024096038558117917
67,70,70,p700_reference,377.0,350.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.377,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
68,71,71,p700_reference,382.0,355.0,820nm,55603,20240623_062324_maize_HC69_5_DA,0,0.382,rice,HC69_5_DA.json,0,-2.2993631603929634,0.03557533694268603
69,72,72,p700_reference,387.0,360.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.387,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
70,73,73,p700_reference,392.0,365.0,820nm,55619,20240623_062324_maize_HC69_5_DA,0,0.392,rice,HC69_5_DA.json,0,-2.3000248119327416,0.004963874583789782
71,74,74,p700_reference,397.0,370.0,820nm,55609,20240623_062324_maize_HC69_5_DA,0,0.397,rice,HC69_5_DA.json,0,-2.29961127972038,0.024096038558117917
72,75,75,p700_reference,402.0,375.0,820nm,55619,20240623_062324_maize_HC69_5_DA,0,0.402,rice,HC69_5_DA.json,0,-2.3000248119327416,0.004963874583789782
73,76,76,p700_reference,407.0,380.0,820nm,55607,20240623_062324_maize_HC69_5_DA,0,0.407,rice,HC69_5_DA.json,0,-2.299528573277908,0.027922471352967108
74,77,77,p700_reference,412.0,385.0,820nm,55601,20240623_062324_maize_HC69_5_DA,0,0.412,rice,HC69_5_DA.json,0,-2.299280453950491,0.03940176973755577
75,78,78,p700_reference,417.0,390.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.417,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
76,79,79,p700_reference,422.0,395.0,820nm,55610,20240623_062324_maize_HC69_5_DA,0,0.422,rice,HC69_5_DA.json,0,-2.299652632941616,0.022182822160683048
77,80,80,p700_reference,427.0,400.0,820nm,55609,20240623_062324_maize_HC69_5_DA,0,0.427,rice,HC69_5_DA.json,0,-2.29961127972038,0.024096038558117917
78,81,81,p700_reference,432.0,405.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.432,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
79,82,82,p700_reference,437.0,410.0,820nm,55615,20240623_062324_maize_HC69_5_DA,0,0.437,rice,HC69_5_DA.json,0,-2.2998593990477967,0.012616740173529255
80,83,83,p700_reference,442.0,415.0,820nm,55603,20240623_062324_maize_HC69_5_DA,0,0.442,rice,HC69_5_DA.json,0,-2.2993631603929634,0.03557533694268603
81,84,84,p700_reference,447.0,420.0,820nm,55607,20240623_062324_maize_HC69_5_DA,0,0.447,rice,HC69_5_DA.json,0,-2.299528573277908,0.027922471352967108
82,85,85,p700_reference,452.0,425.0,820nm,55613,20240623_062324_maize_HC69_5_DA,0,0.452,rice,HC69_5_DA.json,0,-2.2997766926053247,0.016443172968378446
83,86,86,p700_reference,457.0,430.0,820nm,55603,20240623_062324_maize_HC69_5_DA,0,0.457,rice,HC69_5_DA.json,0,-2.2993631603929634,0.03557533694268603
84,87,87,p700_reference,462.0,435.0,820nm,55615,20240623_062324_maize_HC69_5_DA,0,0.462,rice,HC69_5_DA.json,0,-2.2998593990477967,0.012616740173529255
85,88,88,p700_reference,467.0,440.0,820nm,55607,20240623_062324_maize_HC69_5_DA,0,0.467,rice,HC69_5_DA.json,0,-2.299528573277908,0.027922471352967108
86,89,89,p700_reference,472.0,445.0,820nm,55591,20240623_062324_maize_HC69_5_DA,0,0.472,rice,HC69_5_DA.json,0,-2.2988669217381297,0.058533933711863356
87,90,90,p700_reference,477.0,450.0,820nm,55619,20240623_062324_maize_HC69_5_DA,0,0.477,rice,HC69_5_DA.json,0,-2.3000248119327416,0.004963874583789782
88,91,91,p700_reference,482.0,455.0,820nm,55631,20240623_062324_maize_HC69_5_DA,0,0.482,rice,HC69_5_DA.json,0,-2.300521050587575,-0.017994722185366997
89,92,92,p700_reference,487.0,460.0,820nm,55627,20240623_062324_maize_HC69_5_DA,0,0.487,rice,HC69_5_DA.json,0,-2.300355637702631,-0.010341856595668617
90,93,93,p700_reference,492.0,465.0,820nm,55619,20240623_062324_maize_HC69_5_DA,0,0.492,rice,HC69_5_DA.json,0,-2.3000248119327416,0.004963874583789782
91,94,94,p700_reference,497.0,470.0,820nm,55611,20240623_062324_maize_HC69_5_DA,0,0.497,rice,HC69_5_DA.json,0,-2.2996939861628523,0.02026960576324818
92,95,95,p700_reference,502.0,475.0,820nm,55618,20240623_062324_maize_HC69_5_DA,0,0.502,rice,HC69_5_DA.json,0,-2.2999834587115053,0.00687709098122465
93,96,96,p700_reference,507.0,480.0,820nm,55617,20240623_062324_maize_HC69_5_DA,0,0.507,rice,HC69_5_DA.json,0,-2.299942105490269,0.008790307378659518
94,97,97,p700_reference,512.0,485.0,820nm,55619,20240623_062324_maize_HC69_5_DA,0,0.512,rice,HC69_5_DA.json,0,-2.3000248119327416,0.004963874583789782
