,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.7618207243313658,0.44955341403970195,0.00286904690332689,0.3122673102916639,0.44668436713637505,0.23817927566863417,rice,aPho1,1
1,500,1.0,0.7585566329823871,0.5102863475798906,0.00142091804714121,0.24827028540249652,0.5088654295327494,0.24144336701761293,rice,aPho1,1
2,1000,1.0,0.8624717772775383,0.6849229231834559,0.0010729048436026248,0.1775488540940824,0.6838500183398533,0.13752822272246168,rice,aPho1,1
3,1700,1.0,0.9385483467410493,0.8352911227484221,0.004813490076859781,0.10325722399262716,0.8304776326715623,0.061451653258950745,rice,aPho1,1
