,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.6573755970407785,0.30255890717284867,0.0015470073392363302,0.35481668986792986,0.3010118998336123,0.3426244029592215,rice,Pho1C33,2
1,500,1.0,0.6917940028246817,0.3923315530986259,0.007157102478399015,0.29946244972605585,0.38517445062022687,0.30820599717531827,rice,Pho1C33,2
2,1000,1.0,0.8035738669702658,0.6101860853029671,0.00422634703305997,0.19338778166729864,0.6059597382699071,0.19642613302973422,rice,Pho1C33,2
3,1700,1.0,0.7464479127440592,0.6477589129302866,0.002680009001406325,0.09868899981377255,0.6450789039288803,0.2535520872559408,rice,Pho1C33,2
