,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.6720333574456948,0.34488877604441454,-0.00011135526597638524,0.3271445814012803,0.3450001313103909,0.3279666425543052,rice,BMF136,1
1,500,1.0,0.6268516814210472,0.3909357243881224,-0.0003358318793162115,0.23591595703292478,0.3912715562674386,0.3731483185789528,rice,BMF136,1
2,1000,1.0,0.7903658390460817,0.5772705648555934,0.0010088968234182448,0.21309527419048835,0.5762616680321752,0.2096341609539183,rice,BMF136,1
3,1700,1.0,0.8668000856408435,0.7590255796155456,-0.0010656485637576848,0.10777450602529792,0.7600912281793033,0.13319991435915646,rice,BMF136,1
