,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,40.0,15.0,820nm,56219,20240807_080724_USDArice_TC65_1_DA,3,0.04,rice,TC65,1,-2.2992011408547874
4,4,p700_reference,45.0,20.0,820nm,56231,20240807_080724_USDArice_TC65_1_DA,4,0.045,rice,TC65,1,-2.299691907565157
5,5,p700_reference,50.0,25.0,820nm,56239,20240807_080724_USDArice_TC65_1_DA,5,0.05,rice,TC65,1,-2.3000190853720697
6,6,p700_reference,55.0,30.0,820nm,56227,20240807_080724_USDArice_TC65_1_DA,6,0.055,rice,TC65,1,-2.2995283186617
7,7,p700_reference,60.0,35.0,820nm,56225,20240807_080724_USDArice_TC65_1_DA,7,0.06,rice,TC65,1,-2.299446524209972
8,8,p700_reference,65.0,40.0,820nm,56225,20240807_080724_USDArice_TC65_1_DA,8,0.065,rice,TC65,1,-2.299446524209972
9,9,p700_reference,70.0,45.0,820nm,56231,20240807_080724_USDArice_TC65_1_DA,9,0.07,rice,TC65,1,-2.299691907565157
10,10,p700_reference,75.0,50.0,820nm,56231,20240807_080724_USDArice_TC65_1_DA,10,0.075,rice,TC65,1,-2.299691907565157
11,11,p700_reference,80.0,55.0,820nm,56219,20240807_080724_USDArice_TC65_1_DA,11,0.08,rice,TC65,1,-2.2992011408547874
12,12,p700_reference,85.0,60.0,820nm,56223,20240807_080724_USDArice_TC65_1_DA,12,0.085,rice,TC65,1,-2.299364729758244
13,13,p700_reference,90.0,65.0,820nm,56234,20240807_080724_USDArice_TC65_1_DA,13,0.09,rice,TC65,1,-2.2998145992427492
14,14,p700_reference,95.0,70.0,820nm,56219,20240807_080724_USDArice_TC65_1_DA,14,0.095,rice,TC65,1,-2.2992011408547874
15,15,p700_reference,100.0,75.0,820nm,56227,20240807_080724_USDArice_TC65_1_DA,15,0.1,rice,TC65,1,-2.2995283186617
16,16,p700_reference,105.0,80.0,820nm,56227,20240807_080724_USDArice_TC65_1_DA,16,0.105,rice,TC65,1,-2.2995283186617
17,17,p700_reference,110.0,85.0,820nm,56230,20240807_080724_USDArice_TC65_1_DA,17,0.11,rice,TC65,1,-2.299651010339293
18,18,p700_reference,115.0,90.0,820nm,56226,20240807_080724_USDArice_TC65_1_DA,18,0.115,rice,TC65,1,-2.299487421435836
19,19,p700_reference,120.0,95.0,820nm,56222,20240807_080724_USDArice_TC65_1_DA,19,0.12,rice,TC65,1,-2.2993238325323797
20,20,p700_reference,125.0,100.0,820nm,56223,20240807_080724_USDArice_TC65_1_DA,20,0.125,rice,TC65,1,-2.299364729758244
21,21,p700_reference,130.0,105.0,820nm,56231,20240807_080724_USDArice_TC65_1_DA,21,0.13,rice,TC65,1,-2.299691907565157
22,22,p700_reference,135.0,110.0,820nm,56231,20240807_080724_USDArice_TC65_1_DA,22,0.135,rice,TC65,1,-2.299691907565157
23,23,p700_reference,140.0,115.0,820nm,56233,20240807_080724_USDArice_TC65_1_DA,23,0.14,rice,TC65,1,-2.299773702016885
24,24,p700_reference,145.0,120.0,820nm,56231,20240807_080724_USDArice_TC65_1_DA,24,0.145,rice,TC65,1,-2.299691907565157
25,25,p700_reference,150.0,125.0,820nm,56226,20240807_080724_USDArice_TC65_1_DA,25,0.15,rice,TC65,1,-2.299487421435836
26,26,p700_reference,155.0,130.0,820nm,56237,20240807_080724_USDArice_TC65_1_DA,26,0.155,rice,TC65,1,-2.2999372909203415
27,27,p700_reference,160.0,135.0,820nm,56221,20240807_080724_USDArice_TC65_1_DA,27,0.16,rice,TC65,1,-2.2992829353065156
28,28,p700_reference,165.0,140.0,820nm,56226,20240807_080724_USDArice_TC65_1_DA,28,0.165,rice,TC65,1,-2.299487421435836
29,29,p700_reference,170.0,145.0,820nm,56222,20240807_080724_USDArice_TC65_1_DA,29,0.17,rice,TC65,1,-2.2993238325323797
30,30,p700_reference,175.0,150.0,820nm,56219,20240807_080724_USDArice_TC65_1_DA,30,0.175,rice,TC65,1,-2.2992011408547874
31,31,p700_reference,180.0,155.0,820nm,56221,20240807_080724_USDArice_TC65_1_DA,31,0.18,rice,TC65,1,-2.2992829353065156
32,32,p700_reference,185.0,160.0,820nm,56219,20240807_080724_USDArice_TC65_1_DA,32,0.185,rice,TC65,1,-2.2992011408547874
33,33,p700_reference,190.0,165.0,820nm,56225,20240807_080724_USDArice_TC65_1_DA,33,0.19,rice,TC65,1,-2.299446524209972
34,34,p700_reference,195.0,170.0,820nm,56211,20240807_080724_USDArice_TC65_1_DA,34,0.195,rice,TC65,1,-2.2988739630478747
35,35,p700_reference,200.0,175.0,820nm,56227,20240807_080724_USDArice_TC65_1_DA,35,0.2,rice,TC65,1,-2.2995283186617
36,36,p700_reference,205.0,180.0,820nm,56239,20240807_080724_USDArice_TC65_1_DA,36,0.205,rice,TC65,1,-2.3000190853720697
37,37,p700_reference,210.0,185.0,820nm,56231,20240807_080724_USDArice_TC65_1_DA,37,0.21,rice,TC65,1,-2.299691907565157
38,38,p700_reference,215.0,190.0,820nm,56211,20240807_080724_USDArice_TC65_1_DA,38,0.215,rice,TC65,1,-2.2988739630478747
39,39,p700_reference,220.0,195.0,820nm,56235,20240807_080724_USDArice_TC65_1_DA,39,0.22,rice,TC65,1,-2.2998554964686133
40,40,p700_reference,225.0,200.0,820nm,56217,20240807_080724_USDArice_TC65_1_DA,40,0.225,rice,TC65,1,-2.2991193464030593
41,41,p700_reference,230.0,205.0,820nm,56231,20240807_080724_USDArice_TC65_1_DA,41,0.23,rice,TC65,1,-2.299691907565157
42,42,p700_reference,235.0,210.0,820nm,56219,20240807_080724_USDArice_TC65_1_DA,42,0.235,rice,TC65,1,-2.2992011408547874
43,43,p700_reference,240.0,215.0,820nm,56218,20240807_080724_USDArice_TC65_1_DA,43,0.24,rice,TC65,1,-2.2991602436289234
44,44,p700_reference,245.0,220.0,820nm,56217,20240807_080724_USDArice_TC65_1_DA,44,0.245,rice,TC65,1,-2.2991193464030593
45,45,p700_reference,250.0,225.0,820nm,56215,20240807_080724_USDArice_TC65_1_DA,45,0.25,rice,TC65,1,-2.2990375519513306
46,46,p700_reference,255.0,230.0,820nm,56231,20240807_080724_USDArice_TC65_1_DA,46,0.255,rice,TC65,1,-2.299691907565157
47,47,p700_reference,260.0,235.0,820nm,56229,20240807_080724_USDArice_TC65_1_DA,47,0.26,rice,TC65,1,-2.2996101131134283
