,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,43.0,15.0,820nm,60891,20240807_080724_USDArice_BMF136_1_DA,3,0.043,rice,BMF136,1,-2.2989529219802116
4,4,p700_reference,48.0,20.0,820nm,60910,20240807_080724_USDArice_BMF136_1_DA,4,0.048,rice,BMF136,1,-2.2996702711043455
5,5,p700_reference,53.0,25.0,820nm,60899,20240807_080724_USDArice_BMF136_1_DA,5,0.053,rice,BMF136,1,-2.299254963716689
6,6,p700_reference,58.0,30.0,820nm,60889,20240807_080724_USDArice_BMF136_1_DA,6,0.058,rice,BMF136,1,-2.2988774115460924
7,7,p700_reference,63.0,35.0,820nm,60905,20240807_080724_USDArice_BMF136_1_DA,7,0.063,rice,BMF136,1,-2.299481495019047
8,8,p700_reference,68.0,40.0,820nm,60907,20240807_080724_USDArice_BMF136_1_DA,8,0.068,rice,BMF136,1,-2.2995570054531664
9,9,p700_reference,73.0,45.0,820nm,60907,20240807_080724_USDArice_BMF136_1_DA,9,0.073,rice,BMF136,1,-2.2995570054531664
10,10,p700_reference,78.0,50.0,820nm,60907,20240807_080724_USDArice_BMF136_1_DA,10,0.078,rice,BMF136,1,-2.2995570054531664
11,11,p700_reference,83.0,55.0,820nm,60899,20240807_080724_USDArice_BMF136_1_DA,11,0.083,rice,BMF136,1,-2.299254963716689
12,12,p700_reference,88.0,60.0,820nm,60905,20240807_080724_USDArice_BMF136_1_DA,12,0.088,rice,BMF136,1,-2.299481495019047
13,13,p700_reference,93.0,65.0,820nm,60911,20240807_080724_USDArice_BMF136_1_DA,13,0.093,rice,BMF136,1,-2.299708026321405
14,14,p700_reference,98.0,70.0,820nm,60918,20240807_080724_USDArice_BMF136_1_DA,14,0.098,rice,BMF136,1,-2.299972312840823
15,15,p700_reference,103.0,75.0,820nm,60919,20240807_080724_USDArice_BMF136_1_DA,15,0.103,rice,BMF136,1,-2.3000100680578823
16,16,p700_reference,108.0,80.0,820nm,60893,20240807_080724_USDArice_BMF136_1_DA,16,0.108,rice,BMF136,1,-2.2990284324143313
17,17,p700_reference,113.0,85.0,820nm,60909,20240807_080724_USDArice_BMF136_1_DA,17,0.113,rice,BMF136,1,-2.2996325158872857
18,18,p700_reference,118.0,90.0,820nm,60903,20240807_080724_USDArice_BMF136_1_DA,18,0.118,rice,BMF136,1,-2.299405984584928
19,19,p700_reference,123.0,95.0,820nm,60915,20240807_080724_USDArice_BMF136_1_DA,19,0.123,rice,BMF136,1,-2.299859047189644
20,20,p700_reference,128.0,100.0,820nm,60895,20240807_080724_USDArice_BMF136_1_DA,20,0.128,rice,BMF136,1,-2.2991039428484505
21,21,p700_reference,133.0,105.0,820nm,60907,20240807_080724_USDArice_BMF136_1_DA,21,0.133,rice,BMF136,1,-2.2995570054531664
22,22,p700_reference,138.0,110.0,820nm,60911,20240807_080724_USDArice_BMF136_1_DA,22,0.138,rice,BMF136,1,-2.299708026321405
23,23,p700_reference,143.0,115.0,820nm,60896,20240807_080724_USDArice_BMF136_1_DA,23,0.143,rice,BMF136,1,-2.2991416980655104
24,24,p700_reference,148.0,120.0,820nm,60899,20240807_080724_USDArice_BMF136_1_DA,24,0.148,rice,BMF136,1,-2.299254963716689
25,25,p700_reference,153.0,125.0,820nm,60897,20240807_080724_USDArice_BMF136_1_DA,25,0.153,rice,BMF136,1,-2.29917945328257
26,26,p700_reference,158.0,130.0,820nm,60895,20240807_080724_USDArice_BMF136_1_DA,26,0.158,rice,BMF136,1,-2.2991039428484505
27,27,p700_reference,163.0,135.0,820nm,60904,20240807_080724_USDArice_BMF136_1_DA,27,0.163,rice,BMF136,1,-2.2994437398019874
28,28,p700_reference,168.0,140.0,820nm,60915,20240807_080724_USDArice_BMF136_1_DA,28,0.168,rice,BMF136,1,-2.299859047189644
29,29,p700_reference,173.0,145.0,820nm,60913,20240807_080724_USDArice_BMF136_1_DA,29,0.173,rice,BMF136,1,-2.2997835367555246
30,30,p700_reference,178.0,150.0,820nm,60905,20240807_080724_USDArice_BMF136_1_DA,30,0.178,rice,BMF136,1,-2.299481495019047
31,31,p700_reference,183.0,155.0,820nm,60919,20240807_080724_USDArice_BMF136_1_DA,31,0.183,rice,BMF136,1,-2.3000100680578823
32,32,p700_reference,188.0,160.0,820nm,60907,20240807_080724_USDArice_BMF136_1_DA,32,0.188,rice,BMF136,1,-2.2995570054531664
33,33,p700_reference,193.0,165.0,820nm,60907,20240807_080724_USDArice_BMF136_1_DA,33,0.193,rice,BMF136,1,-2.2995570054531664
34,34,p700_reference,198.0,170.0,820nm,60917,20240807_080724_USDArice_BMF136_1_DA,34,0.198,rice,BMF136,1,-2.299934557623763
35,35,p700_reference,203.0,175.0,820nm,60910,20240807_080724_USDArice_BMF136_1_DA,35,0.203,rice,BMF136,1,-2.2996702711043455
36,36,p700_reference,208.0,180.0,820nm,60905,20240807_080724_USDArice_BMF136_1_DA,36,0.208,rice,BMF136,1,-2.299481495019047
37,37,p700_reference,213.0,185.0,820nm,60905,20240807_080724_USDArice_BMF136_1_DA,37,0.213,rice,BMF136,1,-2.299481495019047
38,38,p700_reference,218.0,190.0,820nm,60919,20240807_080724_USDArice_BMF136_1_DA,38,0.218,rice,BMF136,1,-2.3000100680578823
39,39,p700_reference,223.0,195.0,820nm,60920,20240807_080724_USDArice_BMF136_1_DA,39,0.223,rice,BMF136,1,-2.300047823274942
40,40,p700_reference,228.0,200.0,820nm,60914,20240807_080724_USDArice_BMF136_1_DA,40,0.228,rice,BMF136,1,-2.299821291972584
41,41,p700_reference,233.0,205.0,820nm,60923,20240807_080724_USDArice_BMF136_1_DA,41,0.233,rice,BMF136,1,-2.3001610889261213
42,42,p700_reference,238.0,210.0,820nm,60931,20240807_080724_USDArice_BMF136_1_DA,42,0.238,rice,BMF136,1,-2.3004631306625987
43,43,p700_reference,243.0,215.0,820nm,60906,20240807_080724_USDArice_BMF136_1_DA,43,0.243,rice,BMF136,1,-2.299519250236107
44,44,p700_reference,248.0,220.0,820nm,60910,20240807_080724_USDArice_BMF136_1_DA,44,0.248,rice,BMF136,1,-2.2996702711043455
45,45,p700_reference,253.0,225.0,820nm,60923,20240807_080724_USDArice_BMF136_1_DA,45,0.253,rice,BMF136,1,-2.3001610889261213
46,46,p700_reference,258.0,230.0,820nm,60897,20240807_080724_USDArice_BMF136_1_DA,46,0.258,rice,BMF136,1,-2.29917945328257
47,47,p700_reference,263.0,235.0,820nm,60922,20240807_080724_USDArice_BMF136_1_DA,47,0.263,rice,BMF136,1,-2.300123333709062
48,48,p700_reference,268.0,240.0,820nm,60912,20240807_080724_USDArice_BMF136_1_DA,48,0.268,rice,BMF136,1,-2.2997457815384648
49,49,p700_reference,273.0,245.0,820nm,60915,20240807_080724_USDArice_BMF136_1_DA,49,0.273,rice,BMF136,1,-2.299859047189644
50,50,p700_reference,278.0,250.0,820nm,60930,20240807_080724_USDArice_BMF136_1_DA,50,0.278,rice,BMF136,1,-2.300425375445539
51,51,p700_reference,283.0,255.0,820nm,60927,20240807_080724_USDArice_BMF136_1_DA,51,0.283,rice,BMF136,1,-2.3003121097943597
52,52,p700_reference,288.0,260.0,820nm,60911,20240807_080724_USDArice_BMF136_1_DA,52,0.288,rice,BMF136,1,-2.299708026321405
53,53,p700_reference,293.0,265.0,820nm,60913,20240807_080724_USDArice_BMF136_1_DA,53,0.293,rice,BMF136,1,-2.2997835367555246
54,54,p700_reference,298.0,270.0,820nm,60905,20240807_080724_USDArice_BMF136_1_DA,54,0.298,rice,BMF136,1,-2.299481495019047
55,55,p700_reference,303.0,275.0,820nm,60895,20240807_080724_USDArice_BMF136_1_DA,55,0.303,rice,BMF136,1,-2.2991039428484505
56,56,p700_reference,308.0,280.0,820nm,60915,20240807_080724_USDArice_BMF136_1_DA,56,0.308,rice,BMF136,1,-2.299859047189644
