,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.7094848278140763,0.3157946620556828,-0.0015190136865606948,0.3936901657583935,0.3173136757422435,0.2905151721859237,rice,Pho1N22,2
1,500,1.0,0.6585555824324597,0.34802868204966697,0.0013957410108913749,0.31052690038279274,0.3466329410387756,0.3414444175675403,rice,Pho1N22,2
2,1000,1.0,0.7710358306848372,0.5623811707968788,0.0006980251979480298,0.2086546598879584,0.5616831455989307,0.22896416931516284,rice,Pho1N22,2
3,1700,1.0,0.8208730903204521,0.7280032956792089,0.0006230976503976502,0.09286979464124323,0.7273801980288112,0.17912690967954792,rice,Pho1N22,2
