,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.6424696479988943,0.28183766707708136,0.0011000645455689652,0.3606319809218129,0.28073760253151236,0.3575303520011057,rice,aPho1DL80,2
1,500,1.0,0.6753314437320648,0.3308218267472669,-0.00500267384295142,0.3445096169847979,0.33582450059021834,0.3246685562679352,rice,aPho1DL80,2
2,1000,1.0,0.7842381489708788,0.5253937686511712,-0.002307902173423541,0.2588443803197077,0.5277016708245947,0.21576185102912115,rice,aPho1DL80,2
3,1700,1.0,0.7794866405145149,0.6600187997238453,-0.00437434416602656,0.11946784079066963,0.6643931438898718,0.22051335948548512,rice,aPho1DL80,2
