,Unnamed: 0.1,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs,ox_fraction
0,3,3,p700_reference,43.0,15.0,820nm,52365,20240807_080724_USDArice_Pho1K15_1_DA,3,0.043,rice,Pho1K15,1,-2.298566093910034,0.03964175423231864
1,4,4,p700_reference,48.0,20.0,820nm,52375,20240807_080724_USDArice_Pho1K15_1_DA,4,0.048,rice,Pho1K15,1,-2.299005044753901,0.02629606664024789
2,5,5,p700_reference,53.0,25.0,820nm,52381,20240807_080724_USDArice_Pho1K15_1_DA,5,0.053,rice,Pho1K15,1,-2.2992684152602214,0.01828865408500814
3,6,6,p700_reference,58.0,30.0,820nm,52363,20240807_080724_USDArice_Pho1K15_1_DA,6,0.058,rice,Pho1K15,1,-2.298478303741261,0.042310891750727386
4,7,7,p700_reference,63.0,35.0,820nm,52379,20240807_080724_USDArice_Pho1K15_1_DA,7,0.063,rice,Pho1K15,1,-2.299180625091448,0.02095779160341689
5,8,8,p700_reference,68.0,40.0,820nm,52369,20240807_080724_USDArice_Pho1K15_1_DA,8,0.068,rice,Pho1K15,1,-2.298741674247581,0.03430347919548764
6,9,9,p700_reference,73.0,45.0,820nm,52375,20240807_080724_USDArice_Pho1K15_1_DA,9,0.073,rice,Pho1K15,1,-2.299005044753901,0.02629606664024789
7,10,10,p700_reference,78.0,50.0,820nm,52366,20240807_080724_USDArice_Pho1K15_1_DA,10,0.078,rice,Pho1K15,1,-2.2986099889944205,0.03830718547312101
8,11,11,p700_reference,83.0,55.0,820nm,52374,20240807_080724_USDArice_Pho1K15_1_DA,11,0.083,rice,Pho1K15,1,-2.2989611496695144,0.027630635399459015
9,12,12,p700_reference,88.0,60.0,820nm,52375,20240807_080724_USDArice_Pho1K15_1_DA,12,0.088,rice,Pho1K15,1,-2.299005044753901,0.02629606664024789
10,13,13,p700_reference,93.0,65.0,820nm,52363,20240807_080724_USDArice_Pho1K15_1_DA,13,0.093,rice,Pho1K15,1,-2.298478303741261,0.042310891750727386
11,14,14,p700_reference,98.0,70.0,820nm,52377,20240807_080724_USDArice_Pho1K15_1_DA,14,0.098,rice,Pho1K15,1,-2.2990928349226745,0.02362692912183914
12,15,15,p700_reference,103.0,75.0,820nm,52379,20240807_080724_USDArice_Pho1K15_1_DA,15,0.103,rice,Pho1K15,1,-2.299180625091448,0.02095779160341689
13,16,16,p700_reference,108.0,80.0,820nm,52377,20240807_080724_USDArice_Pho1K15_1_DA,16,0.108,rice,Pho1K15,1,-2.2990928349226745,0.02362692912183914
14,17,17,p700_reference,113.0,85.0,820nm,52384,20240807_080724_USDArice_Pho1K15_1_DA,17,0.113,rice,Pho1K15,1,-2.299400100513381,0.01428494780740177
