,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.7230761625205055,0.40113691927427736,-0.002692525016621105,0.3219392432462282,0.40382944429089845,0.27692383747949445,rice,Pho1M34,1
1,500,1.0,0.8249739779340894,0.5730244359882725,-0.0058386558049602095,0.251949541945817,0.5788630917932327,0.17502602206591056,rice,Pho1M34,1
2,1000,1.0,0.8479738215017159,0.6602784259667266,-0.00013985067357429,0.18769539553498926,0.6604182766403008,0.15202617849828415,rice,Pho1M34,1
3,1700,1.0,0.6790143938611015,0.6053527733718491,-0.0018198365878678655,0.0736616204892524,0.607172609959717,0.3209856061388985,rice,Pho1M34,1
