,Unnamed: 0.1,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs,ox_fraction
0,3,3,p700_reference,41.0,15.0,820nm,57809,20240807_080724_USDArice_Pho1C33_2_DA,3,0.041,rice,Pho1C33,2,-2.2996605412660287,0.019293066400222464
1,4,4,p700_reference,46.0,20.0,820nm,57791,20240807_080724_USDArice_Pho1C33_2_DA,4,0.046,rice,Pho1C33,2,-2.2989444954990583,0.053137086257621514
2,5,5,p700_reference,51.0,25.0,820nm,57809,20240807_080724_USDArice_Pho1C33_2_DA,5,0.051,rice,Pho1C33,2,-2.2996605412660287,0.019293066400222464
3,6,6,p700_reference,56.0,30.0,820nm,57803,20240807_080724_USDArice_Pho1C33_2_DA,6,0.056,rice,Pho1C33,2,-2.299421859343705,0.030574406352709804
4,7,7,p700_reference,61.0,35.0,820nm,57805,20240807_080724_USDArice_Pho1C33_2_DA,7,0.061,rice,Pho1C33,2,-2.2995014199844794,0.02681395970188069
5,8,8,p700_reference,66.0,40.0,820nm,57790,20240807_080724_USDArice_Pho1C33_2_DA,8,0.066,rice,Pho1C33,2,-2.298904715178671,0.05501730958304656
6,9,9,p700_reference,71.0,45.0,820nm,57791,20240807_080724_USDArice_Pho1C33_2_DA,9,0.071,rice,Pho1C33,2,-2.2989444954990583,0.053137086257621514
7,10,10,p700_reference,76.0,50.0,820nm,57795,20240807_080724_USDArice_Pho1C33_2_DA,10,0.076,rice,Pho1C33,2,-2.299103616780607,0.04561619295598428
8,11,11,p700_reference,81.0,55.0,820nm,57814,20240807_080724_USDArice_Pho1C33_2_DA,11,0.081,rice,Pho1C33,2,-2.299859442867965,0.009891949773160175
9,12,12,p700_reference,86.0,60.0,820nm,57805,20240807_080724_USDArice_Pho1C33_2_DA,12,0.086,rice,Pho1C33,2,-2.2995014199844794,0.02681395970188069
10,13,13,p700_reference,91.0,65.0,820nm,57795,20240807_080724_USDArice_Pho1C33_2_DA,13,0.091,rice,Pho1C33,2,-2.299103616780607,0.04561619295598428
11,14,14,p700_reference,96.0,70.0,820nm,57803,20240807_080724_USDArice_Pho1C33_2_DA,14,0.096,rice,Pho1C33,2,-2.299421859343705,0.030574406352709804
12,15,15,p700_reference,101.0,75.0,820nm,57795,20240807_080724_USDArice_Pho1C33_2_DA,15,0.101,rice,Pho1C33,2,-2.299103616780607,0.04561619295598428
13,16,16,p700_reference,106.0,80.0,820nm,57801,20240807_080724_USDArice_Pho1C33_2_DA,16,0.106,rice,Pho1C33,2,-2.2993422987029306,0.03433485300351793
14,17,17,p700_reference,111.0,85.0,820nm,57807,20240807_080724_USDArice_Pho1C33_2_DA,17,0.111,rice,Pho1C33,2,-2.2995809806252545,0.023053513051030587
15,18,18,p700_reference,116.0,90.0,820nm,57807,20240807_080724_USDArice_Pho1C33_2_DA,18,0.116,rice,Pho1C33,2,-2.2995809806252545,0.023053513051030587
16,19,19,p700_reference,121.0,95.0,820nm,57819,20240807_080724_USDArice_Pho1C33_2_DA,19,0.121,rice,Pho1C33,2,-2.300058344469901,0.0004908331461188762
17,20,20,p700_reference,126.0,100.0,820nm,57805,20240807_080724_USDArice_Pho1C33_2_DA,20,0.126,rice,Pho1C33,2,-2.2995014199844794,0.02681395970188069
18,21,21,p700_reference,131.0,105.0,820nm,57795,20240807_080724_USDArice_Pho1C33_2_DA,21,0.131,rice,Pho1C33,2,-2.299103616780607,0.04561619295598428
19,22,22,p700_reference,136.0,110.0,820nm,57803,20240807_080724_USDArice_Pho1C33_2_DA,22,0.136,rice,Pho1C33,2,-2.299421859343705,0.030574406352709804
20,23,23,p700_reference,141.0,115.0,820nm,57817,20240807_080724_USDArice_Pho1C33_2_DA,23,0.141,rice,Pho1C33,2,-2.2999787838291263,0.0042512797969479895
21,24,24,p700_reference,146.0,120.0,820nm,57813,20240807_080724_USDArice_Pho1C33_2_DA,24,0.146,rice,Pho1C33,2,-2.299819662547577,0.011772173098606216
22,25,25,p700_reference,151.0,125.0,820nm,57805,20240807_080724_USDArice_Pho1C33_2_DA,25,0.151,rice,Pho1C33,2,-2.2995014199844794,0.02681395970188069
