,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.6003886781018235,0.30097541545992024,0.0018734213517644753,0.29941326264190327,0.29910199410815574,0.3996113218981765,rice,Pho1K15,2
1,500,1.0,0.6355318838187531,0.3802908069703749,0.0020315445896319398,0.25524107684837827,0.3782592623807429,0.36446811618124686,rice,Pho1K15,2
2,1000,1.0,0.7755560653814966,0.5672329975630288,0.0015582451312759504,0.20832306781846777,0.5656747524317528,0.22444393461850343,rice,Pho1K15,2
3,1700,1.0,0.8116154012430694,0.7033607374466355,0.0018075867498520998,0.10825466379643389,0.7015531506967834,0.1883845987569306,rice,Pho1K15,2
