,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,43.0,15.0,820nm,57947,20240807_080724_USDArice_Pho1K11_2_DA,3,0.043,rice,Pho1K11,2,-2.298849523940941
4,4,p700_reference,48.0,20.0,820nm,57943,20240807_080724_USDArice_Pho1K11_2_DA,4,0.048,rice,Pho1K11,2,-2.298690837587967
5,5,p700_reference,53.0,25.0,820nm,57959,20240807_080724_USDArice_Pho1K11_2_DA,5,0.053,rice,Pho1K11,2,-2.299325582999862
6,6,p700_reference,58.0,30.0,820nm,57951,20240807_080724_USDArice_Pho1K11_2_DA,6,0.058,rice,Pho1K11,2,-2.2990082102939144
7,7,p700_reference,63.0,35.0,820nm,57956,20240807_080724_USDArice_Pho1K11_2_DA,7,0.063,rice,Pho1K11,2,-2.2992065682351317
8,8,p700_reference,68.0,40.0,820nm,57950,20240807_080724_USDArice_Pho1K11_2_DA,8,0.068,rice,Pho1K11,2,-2.298968538705671
9,9,p700_reference,73.0,45.0,820nm,57958,20240807_080724_USDArice_Pho1K11_2_DA,9,0.073,rice,Pho1K11,2,-2.2992859114116184
10,10,p700_reference,78.0,50.0,820nm,57965,20240807_080724_USDArice_Pho1K11_2_DA,10,0.078,rice,Pho1K11,2,-2.299563612529322
11,11,p700_reference,83.0,55.0,820nm,57969,20240807_080724_USDArice_Pho1K11_2_DA,11,0.083,rice,Pho1K11,2,-2.299722298882296
12,12,p700_reference,88.0,60.0,820nm,57955,20240807_080724_USDArice_Pho1K11_2_DA,12,0.088,rice,Pho1K11,2,-2.2991668966468883
13,13,p700_reference,93.0,65.0,820nm,57963,20240807_080724_USDArice_Pho1K11_2_DA,13,0.093,rice,Pho1K11,2,-2.2994842693528352
14,14,p700_reference,98.0,70.0,820nm,57967,20240807_080724_USDArice_Pho1K11_2_DA,14,0.098,rice,Pho1K11,2,-2.299642955705809
15,15,p700_reference,103.0,75.0,820nm,57971,20240807_080724_USDArice_Pho1K11_2_DA,15,0.103,rice,Pho1K11,2,-2.2998016420587826
16,16,p700_reference,108.0,80.0,820nm,57975,20240807_080724_USDArice_Pho1K11_2_DA,16,0.108,rice,Pho1K11,2,-2.2999603284117565
17,17,p700_reference,113.0,85.0,820nm,57969,20240807_080724_USDArice_Pho1K11_2_DA,17,0.113,rice,Pho1K11,2,-2.299722298882296
18,18,p700_reference,118.0,90.0,820nm,57966,20240807_080724_USDArice_Pho1K11_2_DA,18,0.118,rice,Pho1K11,2,-2.2996032841175658
