,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.5485410874239208,0.24569507269276358,0.00045738594977493485,0.30284601473115724,0.24523768674298865,0.4514589125760792,rice,Pho1DL80K4,1
1,500,1.0,0.5475818654505198,0.2728288173021701,0.00045736989915968974,0.27475304814834967,0.27237144740301045,0.4524181345494802,rice,Pho1DL80K4,1
2,1000,1.0,0.706978276956317,0.4956336088490182,0.0014226349890985603,0.2113446681072988,0.49421097385991963,0.293021723043683,rice,Pho1DL80K4,1
3,1700,1.0,0.8199077501096455,0.6943937037627547,0.0015832572904513503,0.12551404634689078,0.6928104464723033,0.18009224989035455,rice,Pho1DL80K4,1
