plant_species,plant_genotype,plant_id,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA)
rice,Pho1C35,1,1000,1.0,0.8122825792729286,0.6304320700007997,0.0034112317635307,0.1818505092721288,0.627020838237269,0.1877174207270714
rice,Pho1C35,1,1700,1.0,0.873660351963548,0.7752784040865025,0.0007634284296911,0.0983819478770454,0.7745149756568114,0.126339648036452
rice,Pho1C35,2,250,1.0,0.6695160648328906,0.3347782281345309,-0.0008852457607702,0.3347378366983596,0.3356634738953012,0.3304839351671094
rice,Pho1C35,2,500,1.0,0.7256936011522703,0.4677747344445734,-0.0033156706531999,0.2579188667076969,0.4710904050977734,0.2743063988477296
rice,Pho1C35,2,1000,1.0,0.7681596647934398,0.5833894506031904,0.0017734568549646,0.1847702141902494,0.5816159937482257,0.2318403352065602
rice,Pho1C35,2,1700,1.0,0.5681822796281938,0.4801845594723823,0.0021758582043298,0.0879977201558114,0.4780087012680525,0.4318177203718062
rice,Pho1DL80K4,1,250,1.0,0.5485410874239208,0.2456950726927635,0.0004573859497749,0.3028460147311572,0.2452376867429886,0.4514589125760792
rice,Pho1DL80K4,1,500,1.0,0.5475818654505198,0.2728288173021701,0.0004573698991596,0.2747530481483496,0.2723714474030104,0.4524181345494802
rice,Pho1DL80K4,1,1000,1.0,0.706978276956317,0.4956336088490182,0.0014226349890985,0.2113446681072988,0.4942109738599196,0.293021723043683
rice,Pho1DL80K4,1,1700,1.0,0.8199077501096455,0.6943937037627547,0.0015832572904513,0.1255140463468907,0.6928104464723033,0.1800922498903545
rice,Pho1DL80K4,2,250,1.0,0.7043003582224404,0.3533264050302096,-0.0002808656253686,0.3509739531922308,0.3536072706555782,0.2956996417775596
rice,Pho1DL80K4,2,500,1.0,0.7203777941079672,0.4814491189148064,0.0006195147234286,0.2389286751931608,0.4808296041913777,0.2796222058920328
rice,Pho1DL80K4,2,1000,1.0,0.8223505119040001,0.6456327526482061,-0.005633710163847,0.176717759255794,0.6512664628120531,0.1776494880959999
rice,Pho1DL80K4,2,1700,1.0,0.7742541991061804,0.651426639702383,0.0027340776238984,0.1228275594037974,0.6486925620784846,0.2257458008938195
rice,Pho1K11,1,250,1.0,0.7059052463622205,0.3801052208176152,-0.0033681664887172,0.3258000255446053,0.3834733873063325,0.2940947536377795
rice,Pho1K11,1,500,1.0,0.7044560544290739,0.4220421526817136,0.0041832382461185,0.2824139017473603,0.417858914435595,0.2955439455709261
rice,Pho1K11,1,1000,1.0,0.7854185227017912,0.5917800921391351,-0.0018695806710285,0.1936384305626561,0.5936496728101636,0.2145814772982087
rice,Pho1K11,1,1700,1.0,0.8716402545406152,0.7708103309862651,-0.0013703994458325,0.1008299235543501,0.7721807304320976,0.1283597454593847
rice,Pho1K11,2,250,1.0,0.6647043077044315,0.3297222451651841,-0.0012849629617305,0.3349820625392473,0.3310072081269147,0.3352956922955685
rice,Pho1K11,2,500,1.0,0.67224637159105,0.4159413826293004,0.0046713956291692,0.2563049889617496,0.4112699870001313,0.3277536284089499
rice,Pho1K11,2,1000,1.0,0.8013810857113749,0.6093848868810156,0.0037059904700576,0.1919961988303593,0.605678896410958,0.1986189142886251
rice,Pho1K11,2,1700,1.0,0.8172701137387265,0.7062427039447793,0.0010202156677538,0.1110274097939472,0.7052224882770254,0.1827298862612735
rice,Pho1K15,1,250,1.0,0.5772547111524582,0.2751886872995121,-0.0019664706878248,0.302066023852946,0.277155157987337,0.4227452888475418
rice,Pho1K15,1,500,1.0,0.5718401421984679,0.3129202329128567,-0.0027932829620523,0.2589199092856111,0.3157135158749091,0.4281598578015321
rice,Pho1K15,1,1000,1.0,0.671733296383463,0.4750599836028161,-0.0030157037698903,0.1966733127806468,0.4780756873727064,0.328266703616537
rice,Pho1K15,1,1700,1.0,0.7743745208989121,0.655678278348753,-0.0044017311270733,0.118696242550159,0.6600800094758263,0.2256254791010878
rice,Pho1K15,2,250,1.0,0.6003886781018235,0.3009754154599202,0.0018734213517644,0.2994132626419032,0.2991019941081557,0.3996113218981765
rice,Pho1K15,2,500,1.0,0.6355318838187531,0.3802908069703749,0.0020315445896319,0.2552410768483782,0.3782592623807429,0.3644681161812468
rice,Pho1K15,2,1000,1.0,0.7755560653814966,0.5672329975630288,0.0015582451312759,0.2083230678184677,0.5656747524317528,0.2244439346185034
rice,Pho1K15,2,1700,1.0,0.8116154012430694,0.7033607374466355,0.001807586749852,0.1082546637964338,0.7015531506967834,0.1883845987569306
rice,Pho1M34,1,250,1.0,0.7230761625205055,0.4011369192742773,-0.0026925250166211,0.3219392432462282,0.4038294442908984,0.2769238374794944
rice,Pho1M34,1,500,1.0,0.8249739779340894,0.5730244359882725,-0.0058386558049602,0.251949541945817,0.5788630917932327,0.1750260220659105
rice,Pho1M34,1,1000,1.0,0.8479738215017159,0.6602784259667266,-0.0001398506735742,0.1876953955349892,0.6604182766403008,0.1520261784982841
rice,Pho1M34,1,1700,1.0,0.6790143938611015,0.6053527733718491,-0.0018198365878678,0.0736616204892524,0.607172609959717,0.3209856061388985
rice,Pho1M34,2,250,1.0,0.6250102599703388,0.3554951019778891,0.002980171704104,0.2695151579924496,0.3525149302737851,0.3749897400296612
rice,Pho1M34,2,500,1.0,0.6644890463394,0.4413121595694032,-0.0031508618387175,0.2231768867699967,0.4444630214081207,0.3355109536606
rice,Pho1M34,2,1000,1.0,0.8243708274081468,0.6432035476258169,-0.0011929574137132,0.1811672797823299,0.64439650503953,0.1756291725918531
rice,Pho1M34,2,1700,1.0,0.8592852955254233,0.7576790518503959,-0.0011947130320637,0.1016062436750274,0.7588737648824596,0.1407147044745766
rice,Pho1M34,3,250,1.0,0.7251653190825159,0.4026657426080821,0.0086971309943378,0.3224995764744338,0.3939686116137443,0.2748346809174841
rice,Pho1M34,3,500,1.0,0.7651362298953179,0.5165256396938837,0.0069529792531833,0.2486105902014342,0.5095726604407003,0.234863770104682
rice,Pho1M34,3,1000,1.0,0.8838189967390783,0.6920248145228487,0.0066246316946558,0.1917941822162295,0.6854001828281929,0.1161810032609217
rice,Pho1M34,3,1700,1.0,0.7285990424688193,0.63556891185261,0.0080114030895292,0.0930301306162093,0.6275575087630808,0.2714009575311806
rice,Pho1N22,1,250,1.0,0.7217377853941799,0.3990135933637792,-0.0004786045364741,0.3227241920304006,0.3994921979002533,0.2782622146058201
rice,Pho1N22,1,500,1.0,0.636396014082721,0.3410828301640767,-0.0039468349320545,0.2953131839186442,0.3450296650961312,0.363603985917279
rice,Pho1N22,1,1000,1.0,0.6729737416928674,0.4723939513422214,-0.0028667071420286,0.2005797903506459,0.4752606584842501,0.3270262583071326
rice,Pho1N22,1,1700,1.0,0.7633566080419122,0.6321418677099764,-0.0011565314152353,0.1312147403319358,0.6332983991252118,0.2366433919580878
rice,Pho1N22,2,250,1.0,0.7094848278140763,0.3157946620556828,-0.0015190136865606,0.3936901657583935,0.3173136757422435,0.2905151721859237
rice,Pho1N22,2,500,1.0,0.6585555824324597,0.3480286820496669,0.0013957410108913,0.3105269003827927,0.3466329410387756,0.3414444175675403
rice,Pho1N22,2,1000,1.0,0.7710358306848372,0.5623811707968788,0.000698025197948,0.2086546598879584,0.5616831455989307,0.2289641693151628
rice,Pho1N22,2,1700,1.0,0.8208730903204521,0.7280032956792089,0.0006230976503976,0.0928697946412432,0.7273801980288112,0.1791269096795479
rice,TC65,1,250,1.0,0.7316423137385568,0.4372623694033267,0.0034228625083077,0.2943799443352301,0.433839506895019,0.2683576862614432
rice,TC65,1,500,1.0,0.7208197911883907,0.4884106456884314,-0.0020339997070374,0.2324091454999592,0.4904446453954689,0.2791802088116093
rice,TC65,1,1000,1.0,0.8063248751087752,0.6567779173970401,0.0026067571000065,0.1495469577117351,0.6541711602970336,0.1936751248912248
rice,TC65,1,1700,1.0,0.8916633215805321,0.7922840843331198,0.0032754245402799,0.0993792372474122,0.7890086597928399,0.1083366784194679
rice,TC65,2,250,1.0,0.7302129070030243,0.4279295714821143,0.0030344558120052,0.30228333552091,0.424895115670109,0.2697870929969757
rice,TC65,2,500,1.0,0.7425412770918267,0.4775635867836829,0.0059266587887532,0.2649776903081438,0.4716369279949296,0.2574587229081733
rice,TC65,2,1000,1.0,0.8093493471224915,0.6259519061573374,0.0059837360483635,0.1833974409651541,0.6199681701089739,0.1906506528775085
rice,TC65,2,1700,1.0,0.8735561156082733,0.7810398911409735,0.0071568866568089,0.0925162244672997,0.7738830044841646,0.1264438843917267
