,Unnamed: 0.1,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs,ox_fraction
0,3,3,p700_reference,42.0,15.0,820nm,57130,20240807_080724_USDArice_aPho1_1_DA,3,0.042,rice,aPho1,1,-2.299586747932573,0.01972358306717535
1,4,4,p700_reference,47.0,20.0,820nm,57119,20240807_080724_USDArice_aPho1_1_DA,4,0.047,rice,aPho1,1,-2.299143977860329,0.038681702315238306
2,5,5,p700_reference,52.0,25.0,820nm,57115,20240807_080724_USDArice_aPho1_1_DA,5,0.052,rice,aPho1,1,-2.298982970561332,0.045575563859967735
3,6,6,p700_reference,57.0,30.0,820nm,57139,20240807_080724_USDArice_aPho1_1_DA,6,0.057,rice,aPho1,1,-2.299949014355317,0.004212394591515136
4,7,7,p700_reference,62.0,35.0,820nm,57143,20240807_080724_USDArice_aPho1_1_DA,7,0.062,rice,aPho1,1,-2.3001100216543144,-0.0026814669532142874
5,8,8,p700_reference,67.0,40.0,820nm,57149,20240807_080724_USDArice_aPho1_1_DA,8,0.067,rice,aPho1,1,-2.3003515326028108,-0.013022259270327437
6,9,9,p700_reference,72.0,45.0,820nm,57142,20240807_080724_USDArice_aPho1_1_DA,9,0.072,rice,aPho1,1,-2.300069769829565,-0.0009580015670319317
7,10,10,p700_reference,77.0,50.0,820nm,57137,20240807_080724_USDArice_aPho1_1_DA,10,0.077,rice,aPho1,1,-2.299868510705818,0.007659325363898861
8,11,11,p700_reference,82.0,55.0,820nm,57139,20240807_080724_USDArice_aPho1_1_DA,11,0.082,rice,aPho1,1,-2.299949014355317,0.004212394591515136
9,12,12,p700_reference,87.0,60.0,820nm,57139,20240807_080724_USDArice_aPho1_1_DA,12,0.087,rice,aPho1,1,-2.299949014355317,0.004212394591515136
10,13,13,p700_reference,92.0,65.0,820nm,57143,20240807_080724_USDArice_aPho1_1_DA,13,0.092,rice,aPho1,1,-2.3001100216543144,-0.0026814669532142874
11,14,14,p700_reference,97.0,70.0,820nm,57150,20240807_080724_USDArice_aPho1_1_DA,14,0.097,rice,aPho1,1,-2.3003917844275605,-0.014745724656528807
12,15,15,p700_reference,102.0,75.0,820nm,57135,20240807_080724_USDArice_aPho1_1_DA,15,0.102,rice,aPho1,1,-2.2997880070563195,0.011106256136263573
13,16,16,p700_reference,107.0,80.0,820nm,57161,20240807_080724_USDArice_aPho1_1_DA,16,0.107,rice,aPho1,1,-2.3008345544998035,-0.033703843904553735
14,17,17,p700_reference,112.0,85.0,820nm,57141,20240807_080724_USDArice_aPho1_1_DA,17,0.112,rice,aPho1,1,-2.3000295180048163,0.0007654638191314094
15,18,18,p700_reference,117.0,90.0,820nm,57151,20240807_080724_USDArice_aPho1_1_DA,18,0.117,rice,aPho1,1,-2.3004320362523094,-0.016469190042692147
16,19,19,p700_reference,122.0,95.0,820nm,57139,20240807_080724_USDArice_aPho1_1_DA,19,0.122,rice,aPho1,1,-2.299949014355317,0.004212394591515136
17,20,20,p700_reference,127.0,100.0,820nm,57139,20240807_080724_USDArice_aPho1_1_DA,20,0.127,rice,aPho1,1,-2.299949014355317,0.004212394591515136
18,21,21,p700_reference,132.0,105.0,820nm,57147,20240807_080724_USDArice_aPho1_1_DA,21,0.132,rice,aPho1,1,-2.3002710289533126,-0.00957532849798174
19,22,22,p700_reference,137.0,110.0,820nm,57150,20240807_080724_USDArice_aPho1_1_DA,22,0.137,rice,aPho1,1,-2.3003917844275605,-0.014745724656528807
20,23,23,p700_reference,142.0,115.0,820nm,57143,20240807_080724_USDArice_aPho1_1_DA,23,0.142,rice,aPho1,1,-2.3001100216543144,-0.0026814669532142874
21,24,24,p700_reference,147.0,120.0,820nm,57150,20240807_080724_USDArice_aPho1_1_DA,24,0.147,rice,aPho1,1,-2.3003917844275605,-0.014745724656528807
22,25,25,p700_reference,152.0,125.0,820nm,57145,20240807_080724_USDArice_aPho1_1_DA,25,0.152,rice,aPho1,1,-2.300190525303813,-0.006128397725578999
23,26,26,p700_reference,157.0,130.0,820nm,57139,20240807_080724_USDArice_aPho1_1_DA,26,0.157,rice,aPho1,1,-2.299949014355317,0.004212394591515136
24,27,27,p700_reference,162.0,135.0,820nm,57147,20240807_080724_USDArice_aPho1_1_DA,27,0.162,rice,aPho1,1,-2.3002710289533126,-0.00957532849798174
