,Unnamed: 0.1,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs,ox_fraction
0,3,3,p700_reference,43.0,15.0,820nm,54542,20240807_080724_USDArice_aPho1_3_DA,3,0.043,rice,aPho1,3,-2.300472393583076,-0.01859102646397603
1,4,4,p700_reference,48.0,20.0,820nm,54531,20240807_080724_USDArice_aPho1_3_DA,4,0.048,rice,aPho1,3,-2.3000084355996977,-0.00167318926891162
2,5,5,p700_reference,53.0,25.0,820nm,54535,20240807_080724_USDArice_aPho1_3_DA,5,0.053,rice,aPho1,3,-2.300177147593653,-0.007825130067100667
3,6,6,p700_reference,58.0,30.0,820nm,54549,20240807_080724_USDArice_aPho1_3_DA,6,0.058,rice,aPho1,3,-2.300767639572498,-0.029356922860819007
4,7,7,p700_reference,63.0,35.0,820nm,54531,20240807_080724_USDArice_aPho1_3_DA,7,0.063,rice,aPho1,3,-2.3000084355996977,-0.00167318926891162
5,8,8,p700_reference,68.0,40.0,820nm,54541,20240807_080724_USDArice_aPho1_3_DA,8,0.068,rice,aPho1,3,-2.300430215584587,-0.01705304126442472
6,9,9,p700_reference,73.0,45.0,820nm,54537,20240807_080724_USDArice_aPho1_3_DA,9,0.073,rice,aPho1,3,-2.3002615035906318,-0.010901100466235674
7,10,10,p700_reference,78.0,50.0,820nm,54530,20240807_080724_USDArice_aPho1_3_DA,10,0.078,rice,aPho1,3,-2.2999662576012088,-0.00013520406936031007
8,11,11,p700_reference,83.0,55.0,820nm,54519,20240807_080724_USDArice_aPho1_3_DA,11,0.083,rice,aPho1,3,-2.2995022996178305,0.0167826331257041
9,12,12,p700_reference,88.0,60.0,820nm,54531,20240807_080724_USDArice_aPho1_3_DA,12,0.088,rice,aPho1,3,-2.3000084355996977,-0.00167318926891162
10,13,13,p700_reference,93.0,65.0,820nm,54523,20240807_080724_USDArice_aPho1_3_DA,13,0.093,rice,aPho1,3,-2.299671011611786,0.01063069232749886
11,14,14,p700_reference,98.0,70.0,820nm,54529,20240807_080724_USDArice_aPho1_3_DA,14,0.098,rice,aPho1,3,-2.29992407960272,0.001402781130191
12,15,15,p700_reference,103.0,75.0,820nm,54531,20240807_080724_USDArice_aPho1_3_DA,15,0.103,rice,aPho1,3,-2.3000084355996977,-0.00167318926891162
13,16,16,p700_reference,108.0,80.0,820nm,54531,20240807_080724_USDArice_aPho1_3_DA,16,0.108,rice,aPho1,3,-2.3000084355996977,-0.00167318926891162
14,17,17,p700_reference,113.0,85.0,820nm,54513,20240807_080724_USDArice_aPho1_3_DA,17,0.113,rice,aPho1,3,-2.299249231626897,0.02601054432301196
15,18,18,p700_reference,118.0,90.0,820nm,54539,20240807_080724_USDArice_aPho1_3_DA,18,0.118,rice,aPho1,3,-2.300345859587609,-0.0139770708653221
16,19,19,p700_reference,123.0,95.0,820nm,54523,20240807_080724_USDArice_aPho1_3_DA,19,0.123,rice,aPho1,3,-2.299671011611786,0.01063069232749886
17,20,20,p700_reference,128.0,100.0,820nm,54531,20240807_080724_USDArice_aPho1_3_DA,20,0.128,rice,aPho1,3,-2.3000084355996977,-0.00167318926891162
18,21,21,p700_reference,133.0,105.0,820nm,54521,20240807_080724_USDArice_aPho1_3_DA,21,0.133,rice,aPho1,3,-2.2995866556148084,0.01370666272660148
19,22,22,p700_reference,138.0,110.0,820nm,54531,20240807_080724_USDArice_aPho1_3_DA,22,0.138,rice,aPho1,3,-2.3000084355996977,-0.00167318926891162
20,23,23,p700_reference,143.0,115.0,820nm,54525,20240807_080724_USDArice_aPho1_3_DA,23,0.143,rice,aPho1,3,-2.299755367608764,0.0075547219283962404
21,24,24,p700_reference,148.0,120.0,820nm,54528,20240807_080724_USDArice_aPho1_3_DA,24,0.148,rice,aPho1,3,-2.299881901604231,0.00294076632974231
22,25,25,p700_reference,153.0,125.0,820nm,54519,20240807_080724_USDArice_aPho1_3_DA,25,0.153,rice,aPho1,3,-2.2995022996178305,0.0167826331257041
23,26,26,p700_reference,158.0,130.0,820nm,54527,20240807_080724_USDArice_aPho1_3_DA,26,0.158,rice,aPho1,3,-2.299839723605742,0.00447875152929362
24,27,27,p700_reference,163.0,135.0,820nm,54531,20240807_080724_USDArice_aPho1_3_DA,27,0.163,rice,aPho1,3,-2.3000084355996977,-0.00167318926891162
25,28,28,p700_reference,168.0,140.0,820nm,54531,20240807_080724_USDArice_aPho1_3_DA,28,0.168,rice,aPho1,3,-2.3000084355996977,-0.00167318926891162
26,29,29,p700_reference,173.0,145.0,820nm,54539,20240807_080724_USDArice_aPho1_3_DA,29,0.173,rice,aPho1,3,-2.300345859587609,-0.0139770708653221
27,30,30,p700_reference,178.0,150.0,820nm,54537,20240807_080724_USDArice_aPho1_3_DA,30,0.178,rice,aPho1,3,-2.3002615035906318,-0.010901100466235674
28,31,31,p700_reference,183.0,155.0,820nm,54529,20240807_080724_USDArice_aPho1_3_DA,31,0.183,rice,aPho1,3,-2.29992407960272,0.001402781130191
29,32,32,p700_reference,188.0,160.0,820nm,54527,20240807_080724_USDArice_aPho1_3_DA,32,0.188,rice,aPho1,3,-2.299839723605742,0.00447875152929362
30,33,33,p700_reference,193.0,165.0,820nm,54531,20240807_080724_USDArice_aPho1_3_DA,33,0.193,rice,aPho1,3,-2.3000084355996977,-0.00167318926891162
31,34,34,p700_reference,198.0,170.0,820nm,54538,20240807_080724_USDArice_aPho1_3_DA,34,0.198,rice,aPho1,3,-2.30030368158912,-0.012439085665754598
32,35,35,p700_reference,203.0,175.0,820nm,54523,20240807_080724_USDArice_aPho1_3_DA,35,0.203,rice,aPho1,3,-2.299671011611786,0.01063069232749886
33,36,36,p700_reference,208.0,180.0,820nm,54531,20240807_080724_USDArice_aPho1_3_DA,36,0.208,rice,aPho1,3,-2.3000084355996977,-0.00167318926891162
34,37,37,p700_reference,213.0,185.0,820nm,54531,20240807_080724_USDArice_aPho1_3_DA,37,0.213,rice,aPho1,3,-2.3000084355996977,-0.00167318926891162
35,38,38,p700_reference,218.0,190.0,820nm,54547,20240807_080724_USDArice_aPho1_3_DA,38,0.218,rice,aPho1,3,-2.3006832835755207,-0.026280952461732583
36,39,39,p700_reference,223.0,195.0,820nm,54538,20240807_080724_USDArice_aPho1_3_DA,39,0.223,rice,aPho1,3,-2.30030368158912,-0.012439085665754598
37,40,40,p700_reference,228.0,200.0,820nm,54531,20240807_080724_USDArice_aPho1_3_DA,40,0.228,rice,aPho1,3,-2.3000084355996977,-0.00167318926891162
38,41,41,p700_reference,233.0,205.0,820nm,54531,20240807_080724_USDArice_aPho1_3_DA,41,0.233,rice,aPho1,3,-2.3000084355996977,-0.00167318926891162
39,42,42,p700_reference,238.0,210.0,820nm,54541,20240807_080724_USDArice_aPho1_3_DA,42,0.238,rice,aPho1,3,-2.300430215584587,-0.01705304126442472
