,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.7302129070030243,0.4279295714821143,0.0030344558120052995,0.30228333552091,0.424895115670109,0.2697870929969757,rice,TC65,2
1,500,1.0,0.7425412770918267,0.4775635867836829,0.005926658788753245,0.26497769030814383,0.4716369279949296,0.2574587229081733,rice,TC65,2
2,1000,1.0,0.8093493471224915,0.6259519061573374,0.005983736048363586,0.1833974409651541,0.6199681701089739,0.1906506528775085,rice,TC65,2
3,1700,1.0,0.8735561156082733,0.7810398911409735,0.007156886656808946,0.09251622446729979,0.7738830044841646,0.1264438843917267,rice,TC65,2
