,Unnamed: 0.1,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs,ox_fraction
0,3,3,p700_reference,42.0,15.0,820nm,53443,20240726_0726rice_USDA_Pho1[-M]#35_2_DA,3,0.042,rice,Pho1[-M]#35,2,-2.299598396078749,0.014654245974713093
1,4,4,p700_reference,47.0,20.0,820nm,53441,20240726_0726rice_USDA_Pho1[-M]#35_2_DA,4,0.047,rice,Pho1[-M]#35,2,-2.299512338095624,0.017739113445109284
2,5,5,p700_reference,52.0,25.0,820nm,53451,20240726_0726rice_USDA_Pho1[-M]#35_2_DA,5,0.052,rice,Pho1[-M]#35,2,-2.2999426280112494,0.0023147760931124138
3,6,6,p700_reference,57.0,30.0,820nm,53434,20240726_0726rice_USDA_Pho1[-M]#35_2_DA,6,0.057,rice,Pho1[-M]#35,2,-2.299211135154686,0.028536149591519826
4,7,7,p700_reference,62.0,35.0,820nm,53439,20240726_0726rice_USDA_Pho1[-M]#35_2_DA,7,0.062,rice,Pho1[-M]#35,2,-2.2994262801124985,0.020823980915521394
5,8,8,p700_reference,67.0,40.0,820nm,53439,20240726_0726rice_USDA_Pho1[-M]#35_2_DA,8,0.067,rice,Pho1[-M]#35,2,-2.2994262801124985,0.020823980915521394
6,9,9,p700_reference,72.0,45.0,820nm,53428,20240726_0726rice_USDA_Pho1[-M]#35_2_DA,9,0.072,rice,Pho1[-M]#35,2,-2.2989529612053103,0.03779075200272432
7,10,10,p700_reference,77.0,50.0,820nm,53451,20240726_0726rice_USDA_Pho1[-M]#35_2_DA,10,0.077,rice,Pho1[-M]#35,2,-2.2999426280112494,0.0023147760931124138
8,11,11,p700_reference,82.0,55.0,820nm,53458,20240726_0726rice_USDA_Pho1[-M]#35_2_DA,11,0.082,rice,Pho1[-M]#35,2,-2.300243830952188,-0.00848226005331405
9,12,12,p700_reference,87.0,60.0,820nm,53451,20240726_0726rice_USDA_Pho1[-M]#35_2_DA,12,0.087,rice,Pho1[-M]#35,2,-2.2999426280112494,0.0023147760931124138
10,13,13,p700_reference,92.0,65.0,820nm,53445,20240726_0726rice_USDA_Pho1[-M]#35_2_DA,13,0.092,rice,Pho1[-M]#35,2,-2.299684454061874,0.011569378504316904
11,14,14,p700_reference,97.0,70.0,820nm,53443,20240726_0726rice_USDA_Pho1[-M]#35_2_DA,14,0.097,rice,Pho1[-M]#35,2,-2.299598396078749,0.014654245974713093
12,15,15,p700_reference,102.0,75.0,820nm,53447,20240726_0726rice_USDA_Pho1[-M]#35_2_DA,15,0.102,rice,Pho1[-M]#35,2,-2.2997705120449994,0.008484511033904794
13,16,16,p700_reference,107.0,80.0,820nm,53447,20240726_0726rice_USDA_Pho1[-M]#35_2_DA,16,0.107,rice,Pho1[-M]#35,2,-2.2997705120449994,0.008484511033904794
14,17,17,p700_reference,112.0,85.0,820nm,53453,20240726_0726rice_USDA_Pho1[-M]#35_2_DA,17,0.112,rice,Pho1[-M]#35,2,-2.300028685994375,-0.0007700913772996954
