,Unnamed: 0.1,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs,ox_fraction
0,3,3,p700_reference,42.0,15.0,820nm,51767,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,3,0.042,rice,Pho1[-M]#22,1,-2.2989016265143984,0.033887039647117034
1,4,4,p700_reference,47.0,20.0,820nm,51775,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,4,0.047,rice,Pho1[-M]#22,1,-2.2992568955663453,0.0237986197095202
2,5,5,p700_reference,52.0,25.0,820nm,51781,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,5,0.052,rice,Pho1[-M]#22,1,-2.299523347355305,0.016232304756328884
3,6,6,p700_reference,57.0,30.0,820nm,51779,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,6,0.057,rice,Pho1[-M]#22,1,-2.2994345300923182,0.018754409740734397
4,7,7,p700_reference,62.0,35.0,820nm,51787,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,7,0.062,rice,Pho1[-M]#22,1,-2.299789799144265,0.008665989803137564
5,8,8,p700_reference,67.0,40.0,820nm,51784,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,8,0.067,rice,Pho1[-M]#22,1,-2.299656573249785,0.012449147279733223
6,9,9,p700_reference,72.0,45.0,820nm,51781,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,9,0.072,rice,Pho1[-M]#22,1,-2.299523347355305,0.016232304756328884
7,10,10,p700_reference,77.0,50.0,820nm,51774,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,10,0.077,rice,Pho1[-M]#22,1,-2.299212486934852,0.02505967220172296
8,11,11,p700_reference,82.0,55.0,820nm,51753,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,11,0.082,rice,Pho1[-M]#22,1,-2.298279905673492,0.05154177453789257
9,12,12,p700_reference,87.0,60.0,820nm,51783,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,12,0.087,rice,Pho1[-M]#22,1,-2.299612164618292,0.01371019977192337
10,13,13,p700_reference,92.0,65.0,820nm,51787,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,13,0.092,rice,Pho1[-M]#22,1,-2.299789799144265,0.008665989803137564
11,14,14,p700_reference,97.0,70.0,820nm,51771,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,14,0.097,rice,Pho1[-M]#22,1,-2.299079261040372,0.028842829678318617
12,15,15,p700_reference,102.0,75.0,820nm,51786,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,15,0.102,rice,Pho1[-M]#22,1,-2.299745390512772,0.00992704229532771
13,16,16,p700_reference,107.0,80.0,820nm,51792,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,16,0.107,rice,Pho1[-M]#22,1,-2.300011842301731,0.0023607273421616132
14,17,17,p700_reference,112.0,85.0,820nm,51787,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,17,0.112,rice,Pho1[-M]#22,1,-2.299789799144265,0.008665989803137564
15,18,18,p700_reference,117.0,90.0,820nm,51779,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,18,0.117,rice,Pho1[-M]#22,1,-2.2994345300923182,0.018754409740734397
16,19,19,p700_reference,122.0,95.0,820nm,51795,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,19,0.122,rice,Pho1[-M]#22,1,-2.3001450681962115,-0.0014224301344466564
17,20,20,p700_reference,127.0,100.0,820nm,51775,20240726_0726rice_USDA_Pho1[-M]#22_1_DA,20,0.127,rice,Pho1[-M]#22,1,-2.2992568955663453,0.0237986197095202
