,Unnamed: 0.1,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs,ox_fraction
0,3,3,p700_reference,40.0,15.0,820nm,53033,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,3,0.04,rice,Pho1[-C]#4,1,-2.2990838288439983,0.025653944430149494
1,4,4,p700_reference,45.0,20.0,820nm,53035,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,4,0.045,rice,Pho1[-C]#4,1,-2.299170532738888,0.023254733208221086
2,5,5,p700_reference,50.0,25.0,820nm,53042,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,5,0.05,rice,Pho1[-C]#4,1,-2.299473996371002,0.014857493931447082
3,6,6,p700_reference,55.0,30.0,820nm,53039,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,6,0.055,rice,Pho1[-C]#4,1,-2.2993439405286678,0.018456310764339692
4,7,7,p700_reference,60.0,35.0,820nm,53051,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,7,0.06,rice,Pho1[-C]#4,1,-2.299864163898006,0.004061043432732383
5,8,8,p700_reference,65.0,40.0,820nm,53049,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,8,0.065,rice,Pho1[-C]#4,1,-2.299777460003116,0.006460254654685368
6,9,9,p700_reference,70.0,45.0,820nm,53065,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,9,0.07,rice,Pho1[-C]#4,1,-2.300471091162234,-0.012733435120803334
7,10,10,p700_reference,75.0,50.0,820nm,53050,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,10,0.075,rice,Pho1[-C]#4,1,-2.299820811950561,0.005260649043708876
8,11,11,p700_reference,80.0,55.0,820nm,53051,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,11,0.08,rice,Pho1[-C]#4,1,-2.299864163898006,0.004061043432732383
9,12,12,p700_reference,85.0,60.0,820nm,53057,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,12,0.085,rice,Pho1[-C]#4,1,-2.300124275582675,-0.0031365902330651274
10,13,13,p700_reference,90.0,65.0,820nm,53047,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,13,0.09,rice,Pho1[-C]#4,1,-2.2996907561082263,0.008859465876613775
11,14,14,p700_reference,95.0,70.0,820nm,53047,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,14,0.095,rice,Pho1[-C]#4,1,-2.2996907561082263,0.008859465876613775
12,15,15,p700_reference,100.0,75.0,820nm,53027,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,15,0.1,rice,Pho1[-C]#4,1,-2.298823717159329,0.032851578095959295
13,16,16,p700_reference,105.0,80.0,820nm,53051,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,16,0.105,rice,Pho1[-C]#4,1,-2.299864163898006,0.004061043432732383
14,17,17,p700_reference,110.0,85.0,820nm,53038,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,17,0.11,rice,Pho1[-C]#4,1,-2.2993005885812225,0.019655916375316187
15,18,18,p700_reference,115.0,90.0,820nm,53039,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,18,0.115,rice,Pho1[-C]#4,1,-2.2993439405286678,0.018456310764339692
16,19,19,p700_reference,120.0,95.0,820nm,53045,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,19,0.12,rice,Pho1[-C]#4,1,-2.2996040522133367,0.011258677098542183
17,20,20,p700_reference,125.0,100.0,820nm,53029,20240726_0726rice_USDA_Pho1[-C]#4_1_DA,20,0.125,rice,Pho1[-C]#4,1,-2.298910421054219,0.030452366874018595
