,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,42.0,15.0,820nm,55699,20240726_0726rice_USDA_Pho1[-C]#22_2_DA,3,0.042,rice,Pho1[-C]#22,2,-2.299810066135761
4,4,p700_reference,47.0,20.0,820nm,55695,20240726_0726rice_USDA_Pho1[-C]#22_2_DA,4,0.047,rice,Pho1[-C]#22,2,-2.2996449062538145
5,5,p700_reference,52.0,25.0,820nm,55709,20240726_0726rice_USDA_Pho1[-C]#22_2_DA,5,0.052,rice,Pho1[-C]#22,2,-2.3002229658406277
6,6,p700_reference,57.0,30.0,820nm,55703,20240726_0726rice_USDA_Pho1[-C]#22_2_DA,6,0.057,rice,Pho1[-C]#22,2,-2.299975226017708
7,7,p700_reference,62.0,35.0,820nm,55711,20240726_0726rice_USDA_Pho1[-C]#22_2_DA,7,0.062,rice,Pho1[-C]#22,2,-2.300305545781601
8,8,p700_reference,67.0,40.0,820nm,55709,20240726_0726rice_USDA_Pho1[-C]#22_2_DA,8,0.067,rice,Pho1[-C]#22,2,-2.3002229658406277
9,9,p700_reference,72.0,45.0,820nm,55721,20240726_0726rice_USDA_Pho1[-C]#22_2_DA,9,0.072,rice,Pho1[-C]#22,2,-2.3007184454864675
10,10,p700_reference,77.0,50.0,820nm,55703,20240726_0726rice_USDA_Pho1[-C]#22_2_DA,10,0.077,rice,Pho1[-C]#22,2,-2.299975226017708
11,11,p700_reference,82.0,55.0,820nm,55715,20240726_0726rice_USDA_Pho1[-C]#22_2_DA,11,0.082,rice,Pho1[-C]#22,2,-2.300470705663548
12,12,p700_reference,87.0,60.0,820nm,55691,20240726_0726rice_USDA_Pho1[-C]#22_2_DA,12,0.087,rice,Pho1[-C]#22,2,-2.299479746371868
13,13,p700_reference,92.0,65.0,820nm,55707,20240726_0726rice_USDA_Pho1[-C]#22_2_DA,13,0.092,rice,Pho1[-C]#22,2,-2.3001403858996543
14,14,p700_reference,97.0,70.0,820nm,55705,20240726_0726rice_USDA_Pho1[-C]#22_2_DA,14,0.097,rice,Pho1[-C]#22,2,-2.3000578059586814
15,15,p700_reference,102.0,75.0,820nm,55698,20240726_0726rice_USDA_Pho1[-C]#22_2_DA,15,0.102,rice,Pho1[-C]#22,2,-2.2997687761652745
