,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.6579080843616085,0.3239757003304955,0.0017218595814380163,0.333932384031113,0.3222538407490575,0.3420919156383915,rice,Pho1[-M]#34,1
1,500,1.0,0.6770119860278727,0.39881500049288016,0.00315980370279225,0.27819698553499256,0.3956551967900879,0.3229880139721273,rice,Pho1[-M]#34,1
2,1000,1.0,0.796530709241122,0.5758890632088053,0.0014902432885477957,0.22064164603231673,0.5743988199202575,0.20346929075887799,rice,Pho1[-M]#34,1
3,1700,1.0,0.8558729284315234,0.73937648105414,0.00807196139171941,0.1164964473773834,0.7313045196624206,0.1441270715684766,rice,Pho1[-M]#34,1
