,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,41.0,15.0,820nm,54246,20240726_0726rice_USDA_Pho1[-M]#34_1_DA,3,0.041,rice,Pho1[-M]#34,1,-2.300014133233377
4,4,p700_reference,46.0,20.0,820nm,54240,20240726_0726rice_USDA_Pho1[-M]#34_1_DA,4,0.046,rice,Pho1[-M]#34,1,-2.2997597350325987
5,5,p700_reference,51.0,25.0,820nm,54243,20240726_0726rice_USDA_Pho1[-M]#34_1_DA,5,0.051,rice,Pho1[-M]#34,1,-2.2998869341329873
6,6,p700_reference,56.0,30.0,820nm,54251,20240726_0726rice_USDA_Pho1[-M]#34_1_DA,6,0.056,rice,Pho1[-M]#34,1,-2.300226131734025
7,7,p700_reference,61.0,35.0,820nm,54241,20240726_0726rice_USDA_Pho1[-M]#34_1_DA,7,0.061,rice,Pho1[-M]#34,1,-2.299802134732728
8,8,p700_reference,66.0,40.0,820nm,54251,20240726_0726rice_USDA_Pho1[-M]#34_1_DA,8,0.066,rice,Pho1[-M]#34,1,-2.300226131734025
9,9,p700_reference,71.0,45.0,820nm,54242,20240726_0726rice_USDA_Pho1[-M]#34_1_DA,9,0.071,rice,Pho1[-M]#34,1,-2.2998445344328577
10,10,p700_reference,76.0,50.0,820nm,54245,20240726_0726rice_USDA_Pho1[-M]#34_1_DA,10,0.076,rice,Pho1[-M]#34,1,-2.299971733533247
11,11,p700_reference,81.0,55.0,820nm,54243,20240726_0726rice_USDA_Pho1[-M]#34_1_DA,11,0.081,rice,Pho1[-M]#34,1,-2.2998869341329873
12,12,p700_reference,86.0,60.0,820nm,54247,20240726_0726rice_USDA_Pho1[-M]#34_1_DA,12,0.086,rice,Pho1[-M]#34,1,-2.3000565329335063
13,13,p700_reference,91.0,65.0,820nm,54249,20240726_0726rice_USDA_Pho1[-M]#34_1_DA,13,0.091,rice,Pho1[-M]#34,1,-2.3001413323337654
14,14,p700_reference,96.0,70.0,820nm,54238,20240726_0726rice_USDA_Pho1[-M]#34_1_DA,14,0.096,rice,Pho1[-M]#34,1,-2.299674935632339
15,15,p700_reference,101.0,75.0,820nm,54248,20240726_0726rice_USDA_Pho1[-M]#34_1_DA,15,0.101,rice,Pho1[-M]#34,1,-2.300098932633636
