,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id
0,p700_reference,27.0,0.0,820nm,45775,20240618_061824_maize_HC69_1_DA,0,0.027,rice,HC69_1_DA.json,0
1,p700_reference,32.0,5.0,820nm,45802,20240618_061824_maize_HC69_1_DA,0,0.032,rice,HC69_1_DA.json,0
2,p700_reference,37.0,10.0,820nm,45811,20240618_061824_maize_HC69_1_DA,0,0.037,rice,HC69_1_DA.json,0
3,p700_reference,42.0,15.0,820nm,45802,20240618_061824_maize_HC69_1_DA,0,0.042,rice,HC69_1_DA.json,0
4,p700_reference,47.0,20.0,820nm,45811,20240618_061824_maize_HC69_1_DA,0,0.047,rice,HC69_1_DA.json,0
5,p700_reference,52.0,25.0,820nm,45812,20240618_061824_maize_HC69_1_DA,0,0.052,rice,HC69_1_DA.json,0
6,p700_reference,57.0,30.0,820nm,45811,20240618_061824_maize_HC69_1_DA,0,0.057,rice,HC69_1_DA.json,0
7,p700_reference,62.0,35.0,820nm,45821,20240618_061824_maize_HC69_1_DA,0,0.062,rice,HC69_1_DA.json,0
8,p700_reference,67.0,40.0,820nm,45819,20240618_061824_maize_HC69_1_DA,0,0.067,rice,HC69_1_DA.json,0
9,p700_reference,72.0,45.0,820nm,45823,20240618_061824_maize_HC69_1_DA,0,0.072,rice,HC69_1_DA.json,0
10,p700_reference,77.0,50.0,820nm,45807,20240618_061824_maize_HC69_1_DA,0,0.077,rice,HC69_1_DA.json,0
11,p700_reference,82.0,55.0,820nm,45823,20240618_061824_maize_HC69_1_DA,0,0.082,rice,HC69_1_DA.json,0
12,p700_reference,87.0,60.0,820nm,45825,20240618_061824_maize_HC69_1_DA,0,0.087,rice,HC69_1_DA.json,0
13,p700_reference,92.0,65.0,820nm,45818,20240618_061824_maize_HC69_1_DA,0,0.092,rice,HC69_1_DA.json,0
14,p700_reference,97.0,70.0,820nm,45819,20240618_061824_maize_HC69_1_DA,0,0.097,rice,HC69_1_DA.json,0
15,p700_reference,102.0,75.0,820nm,45821,20240618_061824_maize_HC69_1_DA,0,0.102,rice,HC69_1_DA.json,0
16,p700_reference,107.0,80.0,820nm,45813,20240618_061824_maize_HC69_1_DA,0,0.107,rice,HC69_1_DA.json,0
17,p700_reference,112.0,85.0,820nm,45820,20240618_061824_maize_HC69_1_DA,0,0.112,rice,HC69_1_DA.json,0
18,p700_reference,117.0,90.0,820nm,45826,20240618_061824_maize_HC69_1_DA,0,0.117,rice,HC69_1_DA.json,0
19,p700_reference,122.0,95.0,820nm,45829,20240618_061824_maize_HC69_1_DA,0,0.122,rice,HC69_1_DA.json,0
20,p700_reference,127.0,100.0,820nm,45826,20240618_061824_maize_HC69_1_DA,0,0.127,rice,HC69_1_DA.json,0
21,p700_reference,132.0,105.0,820nm,45825,20240618_061824_maize_HC69_1_DA,0,0.132,rice,HC69_1_DA.json,0
22,p700_reference,137.0,110.0,820nm,45817,20240618_061824_maize_HC69_1_DA,0,0.137,rice,HC69_1_DA.json,0
23,p700_reference,142.0,115.0,820nm,45815,20240618_061824_maize_HC69_1_DA,0,0.142,rice,HC69_1_DA.json,0
24,p700_reference,147.0,120.0,820nm,45823,20240618_061824_maize_HC69_1_DA,0,0.147,rice,HC69_1_DA.json,0
25,p700_reference,152.0,125.0,820nm,45835,20240618_061824_maize_HC69_1_DA,0,0.152,rice,HC69_1_DA.json,0
26,p700_reference,157.0,130.0,820nm,45825,20240618_061824_maize_HC69_1_DA,0,0.157,rice,HC69_1_DA.json,0
27,p700_reference,162.0,135.0,820nm,45823,20240618_061824_maize_HC69_1_DA,0,0.162,rice,HC69_1_DA.json,0
28,p700_reference,167.0,140.0,820nm,45819,20240618_061824_maize_HC69_1_DA,0,0.167,rice,HC69_1_DA.json,0
29,p700_reference,172.0,145.0,820nm,45827,20240618_061824_maize_HC69_1_DA,0,0.172,rice,HC69_1_DA.json,0
30,p700_reference,177.0,150.0,820nm,45811,20240618_061824_maize_HC69_1_DA,0,0.177,rice,HC69_1_DA.json,0
31,p700_reference,182.0,155.0,820nm,45815,20240618_061824_maize_HC69_1_DA,0,0.182,rice,HC69_1_DA.json,0
32,p700_reference,187.0,160.0,820nm,45819,20240618_061824_maize_HC69_1_DA,0,0.187,rice,HC69_1_DA.json,0
33,p700_reference,192.0,165.0,820nm,45830,20240618_061824_maize_HC69_1_DA,0,0.192,rice,HC69_1_DA.json,0
34,p700_reference,197.0,170.0,820nm,45822,20240618_061824_maize_HC69_1_DA,0,0.197,rice,HC69_1_DA.json,0
35,p700_reference,202.0,175.0,820nm,45819,20240618_061824_maize_HC69_1_DA,0,0.202,rice,HC69_1_DA.json,0
36,p700_reference,207.0,180.0,820nm,45813,20240618_061824_maize_HC69_1_DA,0,0.207,rice,HC69_1_DA.json,0
37,p700_reference,212.0,185.0,820nm,45821,20240618_061824_maize_HC69_1_DA,0,0.212,rice,HC69_1_DA.json,0
38,p700_reference,217.0,190.0,820nm,45827,20240618_061824_maize_HC69_1_DA,0,0.217,rice,HC69_1_DA.json,0
39,p700_reference,222.0,195.0,820nm,45826,20240618_061824_maize_HC69_1_DA,0,0.222,rice,HC69_1_DA.json,0
40,p700_reference,227.0,200.0,820nm,45831,20240618_061824_maize_HC69_1_DA,0,0.227,rice,HC69_1_DA.json,0
41,p700_reference,232.0,205.0,820nm,45843,20240618_061824_maize_HC69_1_DA,0,0.232,rice,HC69_1_DA.json,0
42,p700_reference,237.0,210.0,820nm,45829,20240618_061824_maize_HC69_1_DA,0,0.237,rice,HC69_1_DA.json,0
43,p700_reference,242.0,215.0,820nm,45833,20240618_061824_maize_HC69_1_DA,0,0.242,rice,HC69_1_DA.json,0
44,p700_reference,247.0,220.0,820nm,45823,20240618_061824_maize_HC69_1_DA,0,0.247,rice,HC69_1_DA.json,0
