plant_species,plant_genotype,plant_id,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA)
rice,HC69_4_DA.json,0,500,1.0,0.483768148358592,0.1966145577140747,0.0036898860736489,0.2871535906445173,0.1929246716404258,0.516231851641408
rice,HC69_4_DA.json,0,1000,1.0,0.6595088863946201,0.4074554111377114,0.0033354433206719,0.2520534752569087,0.4041199678170395,0.3404911136053798
rice,HC69_4_DA.json,0,1700,1.0,0.7653634628584305,0.591703029742037,0.0025061147968034,0.1736604331163934,0.5891969149452336,0.2346365371415695
rice,HC69_5_DA.json,0,250,1.0,0.4249868434997258,0.1156535540446266,0.0021628530590536,0.3093332894550992,0.113490700985573,0.5750131565002742
rice,HC69_5_DA.json,0,500,1.0,0.5476696194044515,0.2266557474648607,0.0042439603534958,0.3210138719395907,0.2224117871113649,0.4523303805955485
rice,HC69_5_DA.json,0,1000,1.0,0.7260731247740398,0.4455555512018984,0.0008966053625262,0.2805175735721414,0.4446589458393721,0.2739268752259601
rice,HC69_5_DA.json,0,1700,1.0,0.8551290486872432,0.6719632139679017,0.0050103016193726,0.1831658347193414,0.666952912348529,0.1448709513127568
rice,test_1_DA.json,0,250,1.0,0.6030372631342671,0.1732543184734298,-0.0087085537455505,0.4297829446608372,0.1819628722189804,0.3969627368657329
rice,test_1_DA.json,0,500,1.0,0.6987067078569547,0.2999277365234511,-0.0086096035294447,0.3987789713335035,0.3085373400528959,0.3012932921430453
rice,test_1_DA.json,0,1000,1.0,0.8403735696702012,0.5563349495571418,0.0020129350172942,0.2840386201130593,0.5543220145398475,0.1596264303297988
rice,test_1_DA.json,0,1700,1.0,0.8220594166582671,0.6903870164566009,0.0102616509909599,0.1316724002016661,0.6801253654656411,0.1779405833417329
