,ue,Pm,Pmp,P,Po,Y(I),Y(ND),Y(NA),plant_species,plant_genotype,plant_id
0,250,1.0,0.4180646830682684,0.11337016067031619,4.712955056839995e-05,0.3046945223979522,0.11332303111974779,0.5819353169317316,rice,HC69_2_DA.json,0
1,500,1.0,0.4957812011837357,0.201090687054001,-0.0002538498174688648,0.2946905141297347,0.20134453687146986,0.5042187988162643,rice,HC69_2_DA.json,0
2,1000,1.0,0.6262302996754604,0.36648454952003534,-0.00270900602612061,0.25974575015542506,0.36919355554615596,0.3737697003245396,rice,HC69_2_DA.json,0
3,1700,1.0,0.8230886120718633,0.6309249209606493,0.0026878442761006905,0.192163691111214,0.6282370766845486,0.17691138792813665,rice,HC69_2_DA.json,0
