,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id
0,p700_reference,27.0,0.0,820nm,51747,20240618_061824_maize_HC69_3_DA,0,0.027,rice,HC69_3_DA.json,0
1,p700_reference,32.0,5.0,820nm,51761,20240618_061824_maize_HC69_3_DA,0,0.032,rice,HC69_3_DA.json,0
2,p700_reference,37.0,10.0,820nm,51770,20240618_061824_maize_HC69_3_DA,0,0.037,rice,HC69_3_DA.json,0
3,p700_reference,42.0,15.0,820nm,51775,20240618_061824_maize_HC69_3_DA,0,0.042,rice,HC69_3_DA.json,0
4,p700_reference,47.0,20.0,820nm,51776,20240618_061824_maize_HC69_3_DA,0,0.047,rice,HC69_3_DA.json,0
5,p700_reference,52.0,25.0,820nm,51767,20240618_061824_maize_HC69_3_DA,0,0.052,rice,HC69_3_DA.json,0
6,p700_reference,57.0,30.0,820nm,51775,20240618_061824_maize_HC69_3_DA,0,0.057,rice,HC69_3_DA.json,0
7,p700_reference,62.0,35.0,820nm,51775,20240618_061824_maize_HC69_3_DA,0,0.062,rice,HC69_3_DA.json,0
8,p700_reference,67.0,40.0,820nm,51767,20240618_061824_maize_HC69_3_DA,0,0.067,rice,HC69_3_DA.json,0
9,p700_reference,72.0,45.0,820nm,51787,20240618_061824_maize_HC69_3_DA,0,0.072,rice,HC69_3_DA.json,0
10,p700_reference,77.0,50.0,820nm,51781,20240618_061824_maize_HC69_3_DA,0,0.077,rice,HC69_3_DA.json,0
11,p700_reference,82.0,55.0,820nm,51757,20240618_061824_maize_HC69_3_DA,0,0.082,rice,HC69_3_DA.json,0
12,p700_reference,87.0,60.0,820nm,51773,20240618_061824_maize_HC69_3_DA,0,0.087,rice,HC69_3_DA.json,0
13,p700_reference,92.0,65.0,820nm,51773,20240618_061824_maize_HC69_3_DA,0,0.092,rice,HC69_3_DA.json,0
14,p700_reference,97.0,70.0,820nm,51769,20240618_061824_maize_HC69_3_DA,0,0.097,rice,HC69_3_DA.json,0
15,p700_reference,102.0,75.0,820nm,51781,20240618_061824_maize_HC69_3_DA,0,0.102,rice,HC69_3_DA.json,0
16,p700_reference,107.0,80.0,820nm,51781,20240618_061824_maize_HC69_3_DA,0,0.107,rice,HC69_3_DA.json,0
17,p700_reference,112.0,85.0,820nm,51783,20240618_061824_maize_HC69_3_DA,0,0.112,rice,HC69_3_DA.json,0
18,p700_reference,117.0,90.0,820nm,51779,20240618_061824_maize_HC69_3_DA,0,0.117,rice,HC69_3_DA.json,0
19,p700_reference,122.0,95.0,820nm,51747,20240618_061824_maize_HC69_3_DA,0,0.122,rice,HC69_3_DA.json,0
20,p700_reference,127.0,100.0,820nm,51785,20240618_061824_maize_HC69_3_DA,0,0.127,rice,HC69_3_DA.json,0
21,p700_reference,132.0,105.0,820nm,51783,20240618_061824_maize_HC69_3_DA,0,0.132,rice,HC69_3_DA.json,0
22,p700_reference,137.0,110.0,820nm,51782,20240618_061824_maize_HC69_3_DA,0,0.137,rice,HC69_3_DA.json,0
23,p700_reference,142.0,115.0,820nm,51763,20240618_061824_maize_HC69_3_DA,0,0.142,rice,HC69_3_DA.json,0
24,p700_reference,147.0,120.0,820nm,51775,20240618_061824_maize_HC69_3_DA,0,0.147,rice,HC69_3_DA.json,0
25,p700_reference,152.0,125.0,820nm,51767,20240618_061824_maize_HC69_3_DA,0,0.152,rice,HC69_3_DA.json,0
26,p700_reference,157.0,130.0,820nm,51786,20240618_061824_maize_HC69_3_DA,0,0.157,rice,HC69_3_DA.json,0
27,p700_reference,162.0,135.0,820nm,51779,20240618_061824_maize_HC69_3_DA,0,0.162,rice,HC69_3_DA.json,0
28,p700_reference,167.0,140.0,820nm,51783,20240618_061824_maize_HC69_3_DA,0,0.167,rice,HC69_3_DA.json,0
29,p700_reference,172.0,145.0,820nm,51791,20240618_061824_maize_HC69_3_DA,0,0.172,rice,HC69_3_DA.json,0
30,p700_reference,177.0,150.0,820nm,51774,20240618_061824_maize_HC69_3_DA,0,0.177,rice,HC69_3_DA.json,0
31,p700_reference,182.0,155.0,820nm,51777,20240618_061824_maize_HC69_3_DA,0,0.182,rice,HC69_3_DA.json,0
32,p700_reference,187.0,160.0,820nm,51791,20240618_061824_maize_HC69_3_DA,0,0.187,rice,HC69_3_DA.json,0
33,p700_reference,192.0,165.0,820nm,51779,20240618_061824_maize_HC69_3_DA,0,0.192,rice,HC69_3_DA.json,0
34,p700_reference,197.0,170.0,820nm,51794,20240618_061824_maize_HC69_3_DA,0,0.197,rice,HC69_3_DA.json,0
35,p700_reference,202.0,175.0,820nm,51787,20240618_061824_maize_HC69_3_DA,0,0.202,rice,HC69_3_DA.json,0
36,p700_reference,207.0,180.0,820nm,51786,20240618_061824_maize_HC69_3_DA,0,0.207,rice,HC69_3_DA.json,0
37,p700_reference,212.0,185.0,820nm,51777,20240618_061824_maize_HC69_3_DA,0,0.212,rice,HC69_3_DA.json,0
38,p700_reference,217.0,190.0,820nm,51778,20240618_061824_maize_HC69_3_DA,0,0.217,rice,HC69_3_DA.json,0
39,p700_reference,222.0,195.0,820nm,51783,20240618_061824_maize_HC69_3_DA,0,0.222,rice,HC69_3_DA.json,0
40,p700_reference,227.0,200.0,820nm,51775,20240618_061824_maize_HC69_3_DA,0,0.227,rice,HC69_3_DA.json,0
41,p700_reference,232.0,205.0,820nm,51787,20240618_061824_maize_HC69_3_DA,0,0.232,rice,HC69_3_DA.json,0
42,p700_reference,237.0,210.0,820nm,51793,20240618_061824_maize_HC69_3_DA,0,0.237,rice,HC69_3_DA.json,0
43,p700_reference,242.0,215.0,820nm,51783,20240618_061824_maize_HC69_3_DA,0,0.242,rice,HC69_3_DA.json,0
44,p700_reference,247.0,220.0,820nm,51790,20240618_061824_maize_HC69_3_DA,0,0.247,rice,HC69_3_DA.json,0
45,p700_reference,252.0,225.0,820nm,51783,20240618_061824_maize_HC69_3_DA,0,0.252,rice,HC69_3_DA.json,0
46,p700_reference,257.0,230.0,820nm,51787,20240618_061824_maize_HC69_3_DA,0,0.257,rice,HC69_3_DA.json,0
47,p700_reference,262.0,235.0,820nm,51787,20240618_061824_maize_HC69_3_DA,0,0.262,rice,HC69_3_DA.json,0
48,p700_reference,267.0,240.0,820nm,51774,20240618_061824_maize_HC69_3_DA,0,0.267,rice,HC69_3_DA.json,0
49,p700_reference,272.0,245.0,820nm,51778,20240618_061824_maize_HC69_3_DA,0,0.272,rice,HC69_3_DA.json,0
50,p700_reference,277.0,250.0,820nm,51779,20240618_061824_maize_HC69_3_DA,0,0.277,rice,HC69_3_DA.json,0
51,p700_reference,282.0,255.0,820nm,51794,20240618_061824_maize_HC69_3_DA,0,0.282,rice,HC69_3_DA.json,0
52,p700_reference,287.0,260.0,820nm,51787,20240618_061824_maize_HC69_3_DA,0,0.287,rice,HC69_3_DA.json,0
53,p700_reference,292.0,265.0,820nm,51781,20240618_061824_maize_HC69_3_DA,0,0.292,rice,HC69_3_DA.json,0
54,p700_reference,297.0,270.0,820nm,51793,20240618_061824_maize_HC69_3_DA,0,0.297,rice,HC69_3_DA.json,0
55,p700_reference,302.0,275.0,820nm,51771,20240618_061824_maize_HC69_3_DA,0,0.302,rice,HC69_3_DA.json,0
56,p700_reference,307.0,280.0,820nm,51787,20240618_061824_maize_HC69_3_DA,0,0.307,rice,HC69_3_DA.json,0
57,p700_reference,312.0,285.0,820nm,51770,20240618_061824_maize_HC69_3_DA,0,0.312,rice,HC69_3_DA.json,0
58,p700_reference,317.0,290.0,820nm,51799,20240618_061824_maize_HC69_3_DA,0,0.317,rice,HC69_3_DA.json,0
59,p700_reference,322.0,295.0,820nm,51779,20240618_061824_maize_HC69_3_DA,0,0.322,rice,HC69_3_DA.json,0
60,p700_reference,327.0,300.0,820nm,51782,20240618_061824_maize_HC69_3_DA,0,0.327,rice,HC69_3_DA.json,0
61,p700_reference,332.0,305.0,820nm,51786,20240618_061824_maize_HC69_3_DA,0,0.332,rice,HC69_3_DA.json,0
62,p700_reference,337.0,310.0,820nm,51784,20240618_061824_maize_HC69_3_DA,0,0.337,rice,HC69_3_DA.json,0
63,p700_reference,342.0,315.0,820nm,51783,20240618_061824_maize_HC69_3_DA,0,0.342,rice,HC69_3_DA.json,0
64,p700_reference,347.0,320.0,820nm,51783,20240618_061824_maize_HC69_3_DA,0,0.347,rice,HC69_3_DA.json,0
65,p700_reference,352.0,325.0,820nm,51794,20240618_061824_maize_HC69_3_DA,0,0.352,rice,HC69_3_DA.json,0
66,p700_reference,357.0,330.0,820nm,51779,20240618_061824_maize_HC69_3_DA,0,0.357,rice,HC69_3_DA.json,0
67,p700_reference,362.0,335.0,820nm,51790,20240618_061824_maize_HC69_3_DA,0,0.362,rice,HC69_3_DA.json,0
68,p700_reference,367.0,340.0,820nm,51799,20240618_061824_maize_HC69_3_DA,0,0.367,rice,HC69_3_DA.json,0
69,p700_reference,372.0,345.0,820nm,51787,20240618_061824_maize_HC69_3_DA,0,0.372,rice,HC69_3_DA.json,0
70,p700_reference,377.0,350.0,820nm,51783,20240618_061824_maize_HC69_3_DA,0,0.377,rice,HC69_3_DA.json,0
71,p700_reference,382.0,355.0,820nm,51787,20240618_061824_maize_HC69_3_DA,0,0.382,rice,HC69_3_DA.json,0
72,p700_reference,387.0,360.0,820nm,51782,20240618_061824_maize_HC69_3_DA,0,0.387,rice,HC69_3_DA.json,0
73,p700_reference,392.0,365.0,820nm,51799,20240618_061824_maize_HC69_3_DA,0,0.392,rice,HC69_3_DA.json,0
74,p700_reference,397.0,370.0,820nm,51782,20240618_061824_maize_HC69_3_DA,0,0.397,rice,HC69_3_DA.json,0
75,p700_reference,402.0,375.0,820nm,51795,20240618_061824_maize_HC69_3_DA,0,0.402,rice,HC69_3_DA.json,0
76,p700_reference,407.0,380.0,820nm,51795,20240618_061824_maize_HC69_3_DA,0,0.407,rice,HC69_3_DA.json,0
77,p700_reference,412.0,385.0,820nm,51791,20240618_061824_maize_HC69_3_DA,0,0.412,rice,HC69_3_DA.json,0
78,p700_reference,417.0,390.0,820nm,51791,20240618_061824_maize_HC69_3_DA,0,0.417,rice,HC69_3_DA.json,0
79,p700_reference,422.0,395.0,820nm,51795,20240618_061824_maize_HC69_3_DA,0,0.422,rice,HC69_3_DA.json,0
80,p700_reference,427.0,400.0,820nm,51791,20240618_061824_maize_HC69_3_DA,0,0.427,rice,HC69_3_DA.json,0
81,p700_reference,432.0,405.0,820nm,51785,20240618_061824_maize_HC69_3_DA,0,0.432,rice,HC69_3_DA.json,0
82,p700_reference,437.0,410.0,820nm,51803,20240618_061824_maize_HC69_3_DA,0,0.437,rice,HC69_3_DA.json,0
83,p700_reference,442.0,415.0,820nm,51791,20240618_061824_maize_HC69_3_DA,0,0.442,rice,HC69_3_DA.json,0
84,p700_reference,447.0,420.0,820nm,51800,20240618_061824_maize_HC69_3_DA,0,0.447,rice,HC69_3_DA.json,0
85,p700_reference,452.0,425.0,820nm,51798,20240618_061824_maize_HC69_3_DA,0,0.452,rice,HC69_3_DA.json,0
86,p700_reference,457.0,430.0,820nm,51787,20240618_061824_maize_HC69_3_DA,0,0.457,rice,HC69_3_DA.json,0
87,p700_reference,462.0,435.0,820nm,51785,20240618_061824_maize_HC69_3_DA,0,0.462,rice,HC69_3_DA.json,0
88,p700_reference,467.0,440.0,820nm,51785,20240618_061824_maize_HC69_3_DA,0,0.467,rice,HC69_3_DA.json,0
89,p700_reference,472.0,445.0,820nm,51799,20240618_061824_maize_HC69_3_DA,0,0.472,rice,HC69_3_DA.json,0
90,p700_reference,477.0,450.0,820nm,51779,20240618_061824_maize_HC69_3_DA,0,0.477,rice,HC69_3_DA.json,0
91,p700_reference,482.0,455.0,820nm,51783,20240618_061824_maize_HC69_3_DA,0,0.482,rice,HC69_3_DA.json,0
92,p700_reference,487.0,460.0,820nm,51785,20240618_061824_maize_HC69_3_DA,0,0.487,rice,HC69_3_DA.json,0
93,p700_reference,492.0,465.0,820nm,51791,20240618_061824_maize_HC69_3_DA,0,0.492,rice,HC69_3_DA.json,0
94,p700_reference,497.0,470.0,820nm,51776,20240618_061824_maize_HC69_3_DA,0,0.497,rice,HC69_3_DA.json,0
95,p700_reference,502.0,475.0,820nm,51783,20240618_061824_maize_HC69_3_DA,0,0.502,rice,HC69_3_DA.json,0
96,p700_reference,507.0,480.0,820nm,51777,20240618_061824_maize_HC69_3_DA,0,0.507,rice,HC69_3_DA.json,0
97,p700_reference,512.0,485.0,820nm,51787,20240618_061824_maize_HC69_3_DA,0,0.512,rice,HC69_3_DA.json,0
98,p700_reference,517.0,490.0,820nm,51787,20240618_061824_maize_HC69_3_DA,0,0.517,rice,HC69_3_DA.json,0
99,p700_reference,522.0,495.0,820nm,51779,20240618_061824_maize_HC69_3_DA,0,0.522,rice,HC69_3_DA.json,0
100,p700_reference,527.0,500.0,820nm,51787,20240618_061824_maize_HC69_3_DA,0,0.527,rice,HC69_3_DA.json,0
101,p700_reference,532.0,505.0,820nm,51775,20240618_061824_maize_HC69_3_DA,0,0.532,rice,HC69_3_DA.json,0
102,p700_reference,537.0,510.0,820nm,51794,20240618_061824_maize_HC69_3_DA,0,0.537,rice,HC69_3_DA.json,0
103,p700_reference,542.0,515.0,820nm,51779,20240618_061824_maize_HC69_3_DA,0,0.542,rice,HC69_3_DA.json,0
104,p700_reference,547.0,520.0,820nm,51787,20240618_061824_maize_HC69_3_DA,0,0.547,rice,HC69_3_DA.json,0
105,p700_reference,552.0,525.0,820nm,51783,20240618_061824_maize_HC69_3_DA,0,0.552,rice,HC69_3_DA.json,0
106,p700_reference,557.0,530.0,820nm,51775,20240618_061824_maize_HC69_3_DA,0,0.557,rice,HC69_3_DA.json,0
107,p700_reference,562.0,535.0,820nm,51787,20240618_061824_maize_HC69_3_DA,0,0.562,rice,HC69_3_DA.json,0
108,p700_reference,567.0,540.0,820nm,51795,20240618_061824_maize_HC69_3_DA,0,0.567,rice,HC69_3_DA.json,0
109,p700_reference,572.0,545.0,820nm,51791,20240618_061824_maize_HC69_3_DA,0,0.572,rice,HC69_3_DA.json,0
110,p700_reference,577.0,550.0,820nm,51791,20240618_061824_maize_HC69_3_DA,0,0.577,rice,HC69_3_DA.json,0
111,p700_reference,582.0,555.0,820nm,51775,20240618_061824_maize_HC69_3_DA,0,0.582,rice,HC69_3_DA.json,0
112,p700_reference,587.0,560.0,820nm,51775,20240618_061824_maize_HC69_3_DA,0,0.587,rice,HC69_3_DA.json,0
113,p700_reference,592.0,565.0,820nm,51787,20240618_061824_maize_HC69_3_DA,0,0.592,rice,HC69_3_DA.json,0
114,p700_reference,597.0,570.0,820nm,51779,20240618_061824_maize_HC69_3_DA,0,0.597,rice,HC69_3_DA.json,0
115,p700_reference,602.0,575.0,820nm,51781,20240618_061824_maize_HC69_3_DA,0,0.602,rice,HC69_3_DA.json,0
116,p700_reference,607.0,580.0,820nm,51781,20240618_061824_maize_HC69_3_DA,0,0.607,rice,HC69_3_DA.json,0
117,p700_reference,612.0,585.0,820nm,51779,20240618_061824_maize_HC69_3_DA,0,0.612,rice,HC69_3_DA.json,0
118,p700_reference,617.0,590.0,820nm,51769,20240618_061824_maize_HC69_3_DA,0,0.617,rice,HC69_3_DA.json,0
119,p700_reference,622.0,595.0,820nm,51771,20240618_061824_maize_HC69_3_DA,0,0.622,rice,HC69_3_DA.json,0
120,p700_reference,627.0,600.0,820nm,51767,20240618_061824_maize_HC69_3_DA,0,0.627,rice,HC69_3_DA.json,0
