,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id
0,p700_reference,25.0,0.0,820nm,49875,20240618_061824_maize_4192_2_DA,0,0.025,rice,4192_2_DA.json,0
1,p700_reference,30.0,5.0,820nm,49915,20240618_061824_maize_4192_2_DA,0,0.03,rice,4192_2_DA.json,0
2,p700_reference,35.0,10.0,820nm,49921,20240618_061824_maize_4192_2_DA,0,0.035,rice,4192_2_DA.json,0
3,p700_reference,40.0,15.0,820nm,49919,20240618_061824_maize_4192_2_DA,0,0.04,rice,4192_2_DA.json,0
4,p700_reference,45.0,20.0,820nm,49923,20240618_061824_maize_4192_2_DA,0,0.045,rice,4192_2_DA.json,0
5,p700_reference,50.0,25.0,820nm,49927,20240618_061824_maize_4192_2_DA,0,0.05,rice,4192_2_DA.json,0
6,p700_reference,55.0,30.0,820nm,49923,20240618_061824_maize_4192_2_DA,0,0.055,rice,4192_2_DA.json,0
7,p700_reference,60.0,35.0,820nm,49909,20240618_061824_maize_4192_2_DA,0,0.06,rice,4192_2_DA.json,0
8,p700_reference,65.0,40.0,820nm,49914,20240618_061824_maize_4192_2_DA,0,0.065,rice,4192_2_DA.json,0
9,p700_reference,70.0,45.0,820nm,49918,20240618_061824_maize_4192_2_DA,0,0.07,rice,4192_2_DA.json,0
10,p700_reference,75.0,50.0,820nm,49906,20240618_061824_maize_4192_2_DA,0,0.075,rice,4192_2_DA.json,0
11,p700_reference,80.0,55.0,820nm,49919,20240618_061824_maize_4192_2_DA,0,0.08,rice,4192_2_DA.json,0
12,p700_reference,85.0,60.0,820nm,49919,20240618_061824_maize_4192_2_DA,0,0.085,rice,4192_2_DA.json,0
13,p700_reference,90.0,65.0,820nm,49923,20240618_061824_maize_4192_2_DA,0,0.09,rice,4192_2_DA.json,0
14,p700_reference,95.0,70.0,820nm,49923,20240618_061824_maize_4192_2_DA,0,0.095,rice,4192_2_DA.json,0
15,p700_reference,100.0,75.0,820nm,49939,20240618_061824_maize_4192_2_DA,0,0.1,rice,4192_2_DA.json,0
16,p700_reference,105.0,80.0,820nm,49939,20240618_061824_maize_4192_2_DA,0,0.105,rice,4192_2_DA.json,0
17,p700_reference,110.0,85.0,820nm,49931,20240618_061824_maize_4192_2_DA,0,0.11,rice,4192_2_DA.json,0
18,p700_reference,115.0,90.0,820nm,49930,20240618_061824_maize_4192_2_DA,0,0.115,rice,4192_2_DA.json,0
19,p700_reference,120.0,95.0,820nm,49933,20240618_061824_maize_4192_2_DA,0,0.12,rice,4192_2_DA.json,0
20,p700_reference,125.0,100.0,820nm,49925,20240618_061824_maize_4192_2_DA,0,0.125,rice,4192_2_DA.json,0
21,p700_reference,130.0,105.0,820nm,49923,20240618_061824_maize_4192_2_DA,0,0.13,rice,4192_2_DA.json,0
22,p700_reference,135.0,110.0,820nm,49922,20240618_061824_maize_4192_2_DA,0,0.135,rice,4192_2_DA.json,0
23,p700_reference,140.0,115.0,820nm,49918,20240618_061824_maize_4192_2_DA,0,0.14,rice,4192_2_DA.json,0
24,p700_reference,145.0,120.0,820nm,49923,20240618_061824_maize_4192_2_DA,0,0.145,rice,4192_2_DA.json,0
25,p700_reference,150.0,125.0,820nm,49927,20240618_061824_maize_4192_2_DA,0,0.15,rice,4192_2_DA.json,0
26,p700_reference,155.0,130.0,820nm,49915,20240618_061824_maize_4192_2_DA,0,0.155,rice,4192_2_DA.json,0
27,p700_reference,160.0,135.0,820nm,49919,20240618_061824_maize_4192_2_DA,0,0.16,rice,4192_2_DA.json,0
28,p700_reference,165.0,140.0,820nm,49923,20240618_061824_maize_4192_2_DA,0,0.165,rice,4192_2_DA.json,0
29,p700_reference,170.0,145.0,820nm,49920,20240618_061824_maize_4192_2_DA,0,0.17,rice,4192_2_DA.json,0
30,p700_reference,175.0,150.0,820nm,49915,20240618_061824_maize_4192_2_DA,0,0.175,rice,4192_2_DA.json,0
31,p700_reference,180.0,155.0,820nm,49934,20240618_061824_maize_4192_2_DA,0,0.18,rice,4192_2_DA.json,0
32,p700_reference,185.0,160.0,820nm,49923,20240618_061824_maize_4192_2_DA,0,0.185,rice,4192_2_DA.json,0
